x,y,group
0.328741,0.069569,blob
-0.061141,-0.545604,blob
0.121355,0.114803,blob
-0.146006,0.057603,blob
0.339601,0.177532,blob
0.064948,0.047872,blob
0.101849,-0.30473,blob
-0.214088,-0.181822,blob
-0.056027,0.1587,blob
-0.234794,-0.071961,blob
-0.113959,0.143843,blob
0.012002,-0.275722,blob
-0.192099,-0.396267,blob
-0.465559,-0.102941,blob
-0.171901,0.0537,blob
-0.040991,-0.130935,blob
0.004105,0.318073,blob
0.154538,-0.210214,blob
0.130329,-0.086931,blob
0.383275,0.491661,blob
-0.029709,0.01716,blob
0.32135,0.264749,blob
0.403076,0.306795,blob
0.07725,0.322621,blob
-0.366635,-0.068155,blob
0.159301,0.174195,blob
-0.183863,-0.213174,blob
-0.02083,-0.203284,blob
-0.165084,0.172857,blob
-0.047934,0.082654,blob
0.27368,0.099986,blob
-0.053533,0.034456,blob
-0.132178,0.18254,blob
0.179001,0.201933,blob
-0.103555,0.264476,blob
0.242763,0.236589,blob
-0.0321,0.073411,blob
0.122863,0.136578,blob
0.138194,0.180385,blob
0.297745,-0.286286,blob
0.204114,-0.099141,blob
-0.007292,-0.196968,blob
-0.148204,-0.019607,blob
-0.011982,0.132969,blob
0.181781,0.104003,blob
0.281512,-0.066954,blob
-0.024049,-0.039539,blob
-0.356699,-0.456306,blob
0.130394,0.050221,blob
0.111902,0.331305,blob
-0.010403,0.130061,blob
0.023338,0.068303,blob
-0.111547,-0.317943,blob
-0.005523,-0.074767,blob
-0.185498,-0.143916,blob
0.105854,0.011666,blob
-0.063634,0.417913,blob
0.347451,-0.167845,blob
-0.271971,-0.084076,blob
0.127428,0.249331,blob
-0.018073,-0.29295,blob
0.172167,0.091419,blob
-0.106114,-0.359816,blob
-0.281586,-0.152637,blob
0.205074,0.008902,blob
0.089983,0.162539,blob
0.128934,-0.10607,blob
0.165306,-0.154268,blob
-0.010449,-0.120052,blob
0.079519,0.071181,blob
-0.103467,-0.241308,blob
0.327919,-0.027647,blob
0.075204,-0.070584,blob
-0.111468,-0.107446,blob
-0.149668,0.11453,blob
0.28804,0.022645,blob
0.130071,0.005979,blob
0.017211,-0.073767,blob
0.096965,0.05977,blob
-0.216122,0.247458,blob
-0.166665,-0.183161,blob
0.182579,0.106019,blob
0.170641,0.11571,blob
-0.165868,-0.417096,blob
0.096243,0.104779,blob
-0.086537,0.066227,blob
-0.24805,-0.138344,blob
-0.077899,-0.008134,blob
0.015999,0.168158,blob
-0.024767,0.006454,blob
0.083566,0.110492,blob
-0.400808,-0.23406,blob
-0.39095,-0.284121,blob
0.204981,0.188339,blob
0.200624,0.023182,blob
-0.134496,0.106174,blob
-0.509904,0.03425,blob
-0.120095,0.210894,blob
0.163269,0.290853,blob
0.263272,0.436088,blob
0.126509,-0.03954,blob
-0.105788,-0.430305,blob
0.071921,-0.091458,blob
-0.040623,0.150383,blob
-0.125355,-0.014581,blob
-0.246877,-0.140127,blob
0.341194,0.270166,blob
-0.156149,0.006009,blob
0.612525,0.568367,blob
-0.240544,-0.207029,blob
0.159024,-0.036499,blob
0.125947,-0.079052,blob
-0.162602,0.170188,blob
0.044594,-0.039755,blob
0.240172,0.274606,blob
-0.132571,0.171668,blob
0.027722,0.039123,blob
0.104976,0.158163,blob
-0.275654,-0.205915,blob
0.071574,0.207367,blob
-0.131291,-0.373044,blob
0.168032,-0.162607,blob
-0.183237,-0.192063,blob
0.107945,0.285735,blob
0.17866,0.075575,blob
-0.047669,-0.131659,blob
0.225061,-0.021274,blob
0.253331,-0.138521,blob
0.363226,0.40867,blob
0.001408,0.023122,blob
0.017634,0.05083,blob
0.239411,-0.273208,blob
0.063107,0.175601,blob
0.104666,0.064426,blob
-0.236078,-0.296542,blob
0.119935,0.045601,blob
0.039025,0.092207,blob
0.122981,0.279178,blob
0.06493,-0.045011,blob
0.160187,0.397206,blob
-0.077221,0.024624,blob
-0.417605,-0.251121,blob
-0.2217,-0.207896,blob
-0.141681,0.240683,blob
0.224146,0.216551,blob
-0.04083,0.13302,blob
-0.308369,-0.241573,blob
0.004607,-0.011619,blob
0.17992,-0.221758,blob
-0.267801,-0.291432,blob
0.387409,0.623007,blob
-0.095856,-0.116192,blob
-0.378146,0.075202,blob
0.175881,-0.063635,blob
0.578478,0.307717,blob
-0.078078,0.149928,blob
-0.126658,-0.029174,blob
-0.26853,-0.485769,blob
0.063236,0.235811,blob
-0.225254,0.162113,blob
-0.064255,-0.064128,blob
-0.171446,-0.325296,blob
0.104157,0.12631,blob
-0.025045,-0.10193,blob
-0.10511,0.240447,blob
0.081422,0.326949,blob
0.390275,0.330599,blob
0.301618,-0.00741,blob
0.015824,-0.061675,blob
0.122115,-0.147442,blob
0.047393,0.069032,blob
0.084395,0.128281,blob
0.099267,0.004483,blob
-0.287209,-0.119675,blob
-0.105448,-0.181581,blob
0.054604,0.299084,blob
-0.069566,-0.073085,blob
0.003202,-0.231118,blob
-0.042376,-0.258253,blob
0.119387,0.045486,blob
0.014362,-0.028308,blob
0.351878,0.027217,blob
0.093627,0.072009,blob
0.387512,0.244727,blob
-0.037689,-0.126315,blob
0.064397,-0.096262,blob
-0.009599,0.150698,blob
-0.121823,0.112909,blob
0.00127,0.253236,blob
-0.098326,-0.196624,blob
0.041808,0.204108,blob
-0.156115,-0.036183,blob
-0.157801,0.06427,blob
-0.333109,-0.080641,blob
-0.024671,0.180989,blob
-0.287282,0.020705,blob
-0.151112,-0.128683,blob
-0.084722,-0.174179,blob
-0.083234,-0.10022,blob
-0.145914,-0.056506,blob
0.157076,0.174833,blob
0.005876,-0.144279,blob
-0.174118,0.038239,blob
-0.110066,-0.218569,blob
0.119404,0.089058,blob
-0.008724,0.375354,blob
0.380389,0.30246,blob
-0.075657,-0.021078,blob
0.273552,0.268172,blob
-0.121954,0.050617,blob
0.045402,0.124829,blob
0.016826,-0.201213,blob
-0.73955,-0.140806,blob
0.162202,0.105666,blob
-0.076061,-0.003661,blob
-0.087452,0.000268,blob
0.235596,0.13487,blob
0.075414,0.32695,blob
-0.012637,-0.299407,blob
0.118474,0.021147,blob
-0.111993,0.079704,blob
0.026345,0.119522,blob
0.209231,0.116929,blob
0.026589,-0.056418,blob
0.079363,-0.048406,blob
-0.063376,0.011696,blob
-0.155164,-0.245509,blob
0.009784,-0.008192,blob
-0.225475,-0.350324,blob
0.128966,0.067762,blob
0.285138,0.021012,blob
0.085917,0.034958,blob
-0.227393,-0.149685,blob
0.009707,-0.073782,blob
-0.319627,-0.118192,blob
0.207783,-0.077294,blob
-0.08764,0.004305,blob
0.190448,-0.012309,blob
-0.196035,0.004719,blob
-0.251769,0.014647,blob
0.321497,0.319438,blob
0.196431,-0.007866,blob
-0.29162,-0.025988,blob
0.496649,0.140825,blob
-0.422512,-0.510107,blob
-0.040133,-0.494991,blob
-0.227595,-0.177613,blob
-0.046219,0.358663,blob
-0.01837,0.163773,blob
0.039248,0.117425,blob
0.018463,0.17931,blob
0.196928,-0.14132,blob
-0.030946,0.054002,blob
0.156117,0.240529,blob
-0.108881,-0.138554,blob
0.249036,-0.079585,blob
-0.094182,-0.023316,blob
-0.102829,0.040045,blob
-0.227624,-0.080018,blob
-0.24501,-0.170221,blob
-0.045207,0.133848,blob
0.023592,-0.191442,blob
0.160951,0.342872,blob
-0.053231,-0.096289,blob
-0.01184,0.112362,blob
-0.104559,-0.08273,blob
-0.479734,-0.244113,blob
-0.197664,-0.222688,blob
-0.242281,-0.137211,blob
-0.130672,-0.418024,blob
-0.00686,-0.148555,blob
0.196814,0.240506,blob
0.26471,0.25668,blob
-0.134077,0.08933,blob
-0.150349,-0.234472,blob
0.104829,0.083926,blob
-0.047073,0.193187,blob
0.050854,0.468549,blob
-0.146943,0.120482,blob
-0.090368,-0.096442,blob
0.372759,0.318704,blob
-0.319706,-0.305097,blob
0.238492,0.194072,blob
0.330245,-0.096422,blob
0.018002,-0.166217,blob
-0.068117,-0.131622,blob
-0.095994,-0.264681,blob
0.208251,-0.256885,blob
0.043483,-0.025377,blob
0.019863,0.294191,blob
-0.297641,-0.418931,blob
-0.114271,-0.211057,blob
-0.642711,-0.391761,blob
-0.100583,-0.158165,blob
0.166874,0.308375,blob
-0.41923,-0.136778,blob
-0.073712,-0.11614,blob
0.36504,0.182198,blob
0.101367,0.171236,blob
-0.077514,0.077954,blob
-0.224829,0.054477,blob
-0.516602,-0.303179,blob
0.042581,0.214406,blob
0.324504,0.239484,blob
0.105101,0.046946,blob
0.380061,0.363062,blob
-0.386672,-0.091582,blob
0.099196,0.061441,blob
0.154269,0.054385,blob
-0.072783,-0.321469,blob
0.179895,0.358502,blob
0.227405,0.318024,blob
0.19423,0.472638,blob
-0.008988,0.187368,blob
0.050613,-0.426388,blob
-0.423157,-0.531492,blob
0.328568,-0.062592,blob
-0.069337,-0.097612,blob
0.300444,0.136959,blob
-0.123678,-0.22541,blob
0.301724,0.05082,blob
0.163765,-0.076264,blob
-0.31286,-0.031799,blob
0.04495,0.033182,blob
-0.050906,0.02315,blob
-0.075735,0.231812,blob
0.007274,0.139824,blob
0.109145,-0.036093,blob
-0.135451,-0.066462,blob
-0.19404,-0.046176,blob
-0.205429,0.04424,blob
0.298377,0.246636,blob
-0.41664,-0.252506,blob
-0.013184,0.28098,blob
-0.067674,-0.383288,blob
-0.062706,0.226855,blob
-0.1735,-0.172495,blob
0.085712,0.326855,blob
-0.212851,-0.219489,blob
-0.034074,-0.136432,blob
-0.180295,-0.104577,blob
-0.201427,-0.111142,blob
-0.403352,-0.697451,blob
0.307779,0.371933,blob
-0.62828,-0.154367,blob
-0.227829,0.055508,blob
0.101575,0.08728,blob
0.03571,0.32485,blob
0.020301,-0.02839,blob
-0.142888,0.103811,blob
0.625881,0.212898,blob
-0.369959,-0.207242,blob
0.522767,0.611731,blob
-0.168798,-0.139254,blob
-0.286402,-0.190752,blob
0.324994,0.031584,blob
-0.031102,-0.016019,blob
-0.304927,-0.204698,blob
-0.148172,-0.191811,blob
0.088258,0.041433,blob
-0.023443,-0.342006,blob
-0.267463,0.054584,blob
-0.112686,0.095649,blob
0.627452,0.393143,blob
-0.222664,-0.241921,blob
0.15833,-0.253255,blob
-0.264062,-0.236273,blob
0.043367,0.142529,blob
0.279709,-0.030796,blob
-0.262755,-0.255147,blob
-0.135837,-0.175301,blob
0.242076,-0.076034,blob
0.014939,-0.091857,blob
0.513457,0.010794,blob
-0.151184,0.119751,blob
0.136246,0.285855,blob
-0.188136,-0.124038,blob
0.332208,0.47289,blob
0.307284,0.038186,blob
-0.17528,-0.066835,blob
0.206919,0.027284,blob
-0.377577,-0.189072,blob
0.140203,0.427611,blob
-0.294148,-0.204088,blob
-0.193227,-0.176397,blob
-0.488484,-0.239815,blob
-0.320742,-0.203174,blob
-0.27983,-0.031248,blob
-0.073024,0.120388,blob
0.209292,-0.024159,blob
0.234275,0.476328,blob
-0.165697,-0.011374,blob
-0.053974,-0.485806,blob
-0.258044,0.058072,blob
-0.059591,-0.114927,blob
-0.048748,-0.144551,blob
-0.259992,-0.301762,blob
-0.311429,-0.283803,blob
0.055424,-0.357448,blob
0.404051,0.155326,blob
0.071219,-0.150186,blob
-0.075027,0.134552,blob
0.007786,0.049151,blob
0.025952,-0.003512,blob
0.210759,0.066733,blob
-0.133658,-0.097982,blob
-0.131124,-0.257956,blob
-0.121013,0.014048,blob
-0.229044,-0.149002,blob
0.014479,0.35803,blob
0.190854,0.351475,blob
0.089616,-0.050893,blob
-0.194304,-0.063074,blob
-0.199592,-0.034551,blob
-0.14531,0.227306,blob
-0.304497,0.308471,blob
-0.157349,0.116216,blob
0.349527,0.507243,blob
0.173705,-0.057939,blob
0.082096,0.006261,blob
-0.084458,-0.122728,blob
0.088715,-0.350179,blob
-0.241339,-0.42683,blob
0.214387,0.319892,blob
0.103425,-0.036204,blob
-0.281685,-0.216705,blob
0.209675,0.414863,blob
-0.033406,-0.304349,blob
0.235283,-0.3053,blob
0.180037,0.224678,blob
-0.287742,-0.167997,blob
-0.034461,-0.096997,blob
-0.167345,-0.354034,blob
0.05288,-0.159123,blob
0.067813,0.324864,blob
0.008077,-0.332355,blob
0.302353,0.272619,blob
0.04923,-0.119096,blob
-0.235047,-0.5785,blob
0.26857,0.111768,blob
-0.464609,-0.345748,blob
0.102995,0.094532,blob
0.03772,0.159295,blob
0.379498,0.28445,blob
-0.118689,-0.099845,blob
0.037014,-0.063364,blob
-0.20398,-0.227474,blob
-0.056425,0.366054,blob
-0.19778,0.173956,blob
0.036683,0.121732,blob
-0.128747,0.102249,blob
-0.171194,-0.360604,blob
-0.253539,-0.200404,blob
-0.137431,-0.021509,blob
-0.060633,0.215711,blob
-0.005458,0.173478,blob
-0.304286,-0.333388,blob
-0.05632,-0.391393,blob
0.222673,0.001462,blob
0.083263,0.098606,blob
-0.021177,0.297497,blob
-0.198822,-0.14063,blob
0.049658,0.354078,blob
0.057221,-0.043972,blob
0.346255,0.097345,blob
-0.006771,-0.093714,blob
0.087132,0.049939,blob
-0.295941,-0.280422,blob
0.129068,0.44937,blob
-0.00264,-0.218605,blob
-0.067979,-0.181856,blob
0.381744,0.305139,blob
-0.218272,0.038476,blob
-0.01772,0.086799,blob
0.137333,-0.006901,blob
-0.314736,-0.419435,blob
0.044137,-0.002393,blob
-0.100641,0.231043,blob
-0.046053,0.021127,blob
-0.276198,-0.296756,blob
0.388854,0.226057,blob
0.623461,0.711947,blob
0.214901,0.104688,blob
0.082011,-0.248624,blob
0.121514,0.104742,blob
-0.134493,0.010001,blob
-0.083864,0.285645,blob
-0.207709,-0.021603,blob
-0.215258,-0.010926,blob
-0.128027,-0.217239,blob
-0.062216,-0.025405,blob
-0.107148,-0.144017,blob
0.415186,0.120989,blob
-0.038188,0.081081,blob
-0.012023,-0.23051,blob
-0.154103,-0.08468,blob
0.473707,0.179377,blob
0.399714,0.037852,blob
-0.010722,0.485007,blob
-0.098007,-0.003256,blob
0.328795,0.103187,blob
-0.080446,0.277913,blob
-0.12002,-0.281273,blob
0.016729,0.171295,blob
0.082043,0.167461,blob
-0.019154,0.044296,blob
0.283505,0.150251,blob
-0.014541,0.329127,blob
-0.085675,-0.449232,blob
0.089801,-0.08116,blob
0.036929,0.046704,blob
0.296839,0.007046,blob
-0.006618,0.09705,blob
-0.045117,-0.220948,blob
0.00874,0.088722,blob
0.401027,0.016924,blob
0.049394,-0.10756,blob
-0.036272,-0.044686,blob
-0.049489,-0.1243,blob
-0.026065,0.049839,blob
-0.19781,-0.206257,blob
-0.242186,-0.338277,blob
0.294536,0.04378,blob
-0.212978,-0.080837,blob
0.240058,0.367853,blob
0.281374,0.30491,blob
0.189699,0.429455,blob
-0.123044,-0.275794,blob
0.029194,0.225127,blob
0.12738,0.035949,blob
-0.360754,-0.146083,blob
-0.15323,0.363096,blob
0.267016,0.107977,blob
0.121612,0.305463,blob
0.120248,0.371641,blob
-0.045361,0.015589,blob
-0.239154,-0.550946,blob
0.06329,0.023177,blob
-0.034207,-0.159784,blob
-0.236712,-0.050026,blob
-0.261598,-0.457074,blob
-0.066585,0.318339,blob
0.02833,-0.21273,blob
-0.454612,-0.031399,blob
0.251742,0.204322,blob
0.089265,-0.009193,blob
-0.254974,-0.268216,blob
-0.045347,-0.041482,blob
-0.32375,-0.089392,blob
-0.141293,-0.347085,blob
-0.419224,-0.060752,blob
0.523064,0.249905,blob
0.145815,-0.243402,blob
-0.013835,-0.34852,blob
0.165613,0.212407,blob
-0.114509,-0.049882,blob
0.337581,0.19585,blob
-0.128571,-0.188423,blob
-0.329272,-0.317649,blob
-0.073769,-0.12916,blob
0.432378,0.610625,blob
0.168135,-0.015835,blob
-0.610866,-0.338477,blob
-0.160476,0.032129,blob
0.184404,0.315528,blob
-0.113239,-0.200814,blob
0.376871,0.138486,blob
-0.006111,-0.004133,blob
-0.224025,-0.031763,blob
-0.334741,-0.058765,blob
0.146546,0.250283,blob
0.183596,0.537961,blob
-0.44869,-0.401659,blob
-0.13626,-0.181888,blob
-0.280487,0.104778,blob
0.17065,-0.383659,blob
-0.316351,0.101134,blob
-0.040644,-0.09265,blob
0.309555,0.07002,blob
-0.185839,-0.253319,blob
-0.152958,0.148665,blob
0.038031,0.230482,blob
0.085501,0.014854,blob
-0.037345,0.04917,blob
0.133894,0.145961,blob
0.320197,0.291105,blob
0.149019,0.24722,blob
-0.647493,-0.42478,blob
-0.009214,0.07724,blob
0.170742,0.04212,blob
-0.419374,-0.183214,blob
-0.572928,-0.199595,blob
0.254661,0.120455,blob
-0.100627,-0.5208,blob
0.082515,0.16318,blob
-0.266593,-0.024258,blob
0.175858,0.11929,blob
0.231752,0.101174,blob
-0.240859,-0.493849,blob
0.04456,-0.199494,blob
-0.143931,-0.361622,blob
-0.094719,-0.416267,blob
0.043504,-0.07144,blob
-0.327612,-0.127595,blob
0.143634,-0.18333,blob
0.012992,0.310342,blob
-0.148657,-0.205384,blob
-0.02606,-0.388078,blob
-0.081419,0.128036,blob
-0.26854,-0.38121,blob
0.115493,-0.331874,blob
0.023258,-0.351721,blob
-0.175948,-0.092498,blob
0.382854,0.571506,blob
-0.246219,-0.159573,blob
0.590079,0.516831,blob
0.051647,0.322221,blob
0.031344,0.08825,blob
-0.266014,0.071817,blob
-0.223703,-0.165932,blob
-0.031203,0.106894,blob
-0.114153,-0.174154,blob
-0.207788,-0.167839,blob
0.025037,0.187357,blob
-0.072477,0.06548,blob
-0.047528,-0.151167,blob
-0.175595,0.131865,blob
-0.042455,-0.283606,blob
-0.072592,0.036057,blob
-0.096459,-0.163699,blob
0.270712,0.269886,blob
-0.037132,-0.19651,blob
0.048992,0.385795,blob
-0.360411,-0.047562,blob
-0.129593,-0.250688,blob
0.064804,0.211754,blob
-0.158278,-0.413831,blob
0.138484,0.006657,blob
0.232091,0.151486,blob
0.029782,0.090975,blob
0.346175,0.076583,blob
-0.380316,-0.249247,blob
-0.347306,-0.210451,blob
-0.295237,0.164776,blob
0.194837,0.098917,blob
-0.054118,-0.029411,blob
0.327777,0.201321,blob
-0.235059,-0.281916,blob
0.374676,-0.205161,blob
0.213118,0.060407,blob
-0.269174,0.145268,blob
-0.058537,-0.081299,blob
0.079957,0.098577,blob
-0.288016,-0.192128,blob
-0.190733,-0.127878,blob
-0.197166,-0.229804,blob
0.174185,-0.092275,blob
0.262142,0.175979,blob
0.144891,0.019068,blob
-0.140469,-0.065049,blob
-0.174736,-0.110532,blob
0.278624,-0.08506,blob
-0.200866,-0.156739,blob
-0.128401,-0.147336,blob
-0.323138,-0.494729,blob
-0.19085,-0.057783,blob
0.040573,0.21673,blob
-0.447059,-0.350576,blob
0.004229,-0.083891,blob
0.304635,0.314068,blob
-0.126698,0.247005,blob
-0.085997,-0.105522,blob
-0.179369,-0.160056,blob
0.459874,0.281209,blob
-0.13172,-0.109941,blob
0.150099,-0.102782,blob
0.1444,-0.264634,blob
-0.171477,-0.249028,blob
-0.009312,-0.07653,blob
-0.092045,0.160751,blob
0.074179,0.089355,blob
0.22375,0.103039,blob
0.284661,0.059017,blob
0.088906,-0.116858,blob
-0.044991,-0.369981,blob
-0.439695,-0.102609,blob
-0.254508,-0.239364,blob
0.20629,-0.046156,blob
-0.068227,-0.026673,blob
-0.193109,0.104453,blob
0.000846,0.216065,blob
0.024196,0.074653,blob
-0.402135,-0.305202,blob
0.175406,-0.005035,blob
-0.286896,-0.18398,blob
-0.074904,-0.254868,blob
0.176159,0.291879,blob
0.130812,-0.130247,blob
-0.29199,-0.191818,blob
0.042671,0.062294,blob
-0.001385,-0.042657,blob
-0.336569,-0.527055,blob
-0.329681,-0.192153,blob
0.399485,-0.036654,blob
0.069395,0.311525,blob
0.768532,0.350077,blob
0.158531,0.118813,blob
0.052418,0.144006,blob
-0.017043,-0.058396,blob
-0.146559,0.008374,blob
-0.028056,0.337829,blob
0.099231,0.087032,blob
0.300862,0.092022,blob
-0.221467,-0.120485,blob
0.031997,-0.01139,blob
-0.403234,-0.311104,blob
-0.191488,-0.25911,blob
0.164789,0.156292,blob
-0.068734,-0.137044,blob
0.133412,-0.135607,blob
-0.151346,-0.079875,blob
-0.126442,0.257045,blob
-0.064651,0.05208,blob
0.674009,0.528151,blob
-0.024648,-0.157223,blob
-0.02159,-0.06787,blob
-0.088713,-0.283784,blob
0.074518,0.166792,blob
-0.048835,-0.091555,blob
-0.220171,-0.019922,blob
-0.016499,-0.202239,blob
-0.119102,0.03547,blob
-0.598108,-0.433655,blob
-0.438395,-0.022134,blob
-0.06919,0.368338,blob
0.071844,-0.218609,blob
-0.124371,0.149678,blob
-0.309008,-0.246736,blob
0.238752,0.157289,blob
-0.060512,0.077646,blob
-0.081741,-0.273805,blob
0.038155,0.003795,blob
0.484745,0.098064,blob
0.167263,0.098208,blob
-0.220873,-0.203822,blob
-0.692154,-0.623682,blob
-0.4468,-0.441587,blob
-0.083284,-0.132883,blob
0.234039,0.243816,blob
0.506343,0.006575,blob
0.04695,-0.074627,blob
0.04808,-0.027857,blob
-0.100392,-0.079764,blob
0.193736,0.280713,blob
-0.134373,-0.304939,blob
-0.122606,0.25921,blob
-0.087558,0.026129,blob
-0.287438,-0.106111,blob
0.289967,0.020259,blob
-0.04498,-0.154157,blob
0.356166,-0.008836,blob
0.050211,0.376298,blob
0.01742,-0.046502,blob
-0.391064,0.116614,blob
0.065381,0.188857,blob
-0.030526,-0.287036,blob
-0.376478,-0.206858,blob
-0.194449,-0.266532,blob
0.09041,0.022248,blob
-0.298252,-0.522596,blob
0.031101,0.227854,blob
0.039629,0.138669,blob
-0.106362,-0.033158,blob
0.270927,0.077202,blob
0.173603,0.312124,blob
0.346013,0.225196,blob
-0.040806,-0.228722,blob
0.164639,0.227316,blob
-0.002713,0.030709,blob
0.146505,-0.008469,blob
-0.07194,-0.015867,blob
-0.236452,-0.377966,blob
0.085425,-0.205513,blob
0.008156,-0.066307,blob
-0.029609,0.119613,blob
0.118079,0.208363,blob
0.264245,-0.31917,blob
0.084188,-0.26614,blob
-0.129991,-0.058513,blob
0.037703,-0.328625,blob
0.279904,0.094801,blob
-0.206741,-0.56146,blob
0.152599,0.266105,blob
-0.069882,-0.040424,blob
0.14653,0.180122,blob
0.10936,-0.152309,blob
-0.199071,-0.014895,blob
0.023983,0.111335,blob
-0.129828,-0.213965,blob
0.016968,0.078078,blob
0.563811,0.168619,blob
-0.240179,-0.232751,blob
-0.165653,-0.206543,blob
0.087499,-0.455472,blob
0.211767,0.407145,blob
-0.275934,-0.267515,blob
0.058227,0.046929,blob
0.179832,0.12909,blob
-0.006992,0.063293,blob
-0.094528,0.645755,blob
0.369936,0.475991,blob
0.329387,0.597753,blob
0.160494,-0.041415,blob
0.148985,0.040288,blob
0.293945,0.117254,blob
-0.081143,-0.041963,blob
-0.119517,0.062957,blob
-0.148511,0.182553,blob
-0.424513,-0.2422,blob
-0.222675,0.318893,blob
0.069044,-0.02706,blob
-0.112119,-0.312106,blob
0.250551,-0.121556,blob
0.036729,-0.087342,blob
-0.306105,-0.438383,blob
0.329168,0.411332,blob
-0.324211,-0.086222,blob
-0.153224,0.010022,blob
-0.146722,-0.231402,blob
-0.060664,-0.310654,blob
-0.234613,-0.200434,blob
0.289498,0.380933,blob
-0.294575,-0.068797,blob
-0.378308,-0.076467,blob
-0.116158,-0.055016,blob
0.169492,-0.007292,blob
0.259885,0.029239,blob
-0.021352,-0.208964,blob
0.16009,0.266805,blob
0.017948,0.293597,blob
-0.257182,-0.277,blob
-0.072838,-0.298625,blob
-0.16968,-0.012264,blob
-0.219551,0.054354,blob
-0.032467,0.115055,blob
0.429275,0.273192,blob
0.003888,-0.032614,blob
0.172114,0.249241,blob
0.007177,-0.323086,blob
-0.351848,-0.130268,blob
0.263512,-0.031914,blob
0.47459,0.198606,blob
-0.053387,0.365203,blob
-0.641817,-0.392838,blob
0.053384,-0.1257,blob
0.046448,0.231648,blob
-0.015806,0.206623,blob
-0.200866,-0.229424,blob
0.198264,-0.143434,blob
0.068894,-0.10274,blob
-0.139699,0.069485,blob
-0.064698,0.109224,blob
0.234943,0.405426,blob
0.093296,0.114451,blob
0.012889,0.12756,blob
-0.482044,-0.539104,blob
0.039877,0.01215,blob
0.189113,-0.211092,blob
0.259303,0.033325,blob
-0.191804,-0.243722,blob
0.028245,0.020557,blob
0.274411,0.418799,blob
-0.191027,-0.489653,blob
0.254672,0.13595,blob
-0.142802,0.23621,blob
0.203614,0.119594,blob
-0.092351,-0.355398,blob
-0.219727,-0.163136,blob
-0.241634,-0.060658,blob
-0.210002,-0.400081,blob
-0.40843,-0.296895,blob
-0.077702,-0.068674,blob
-0.012915,-0.139987,blob
0.174489,0.313098,blob
0.295027,0.238893,blob
0.184516,0.172164,blob
0.021551,-0.150209,blob
-0.063908,-0.144436,blob
0.472085,0.042526,blob
-0.012775,-0.0567,blob
-0.547012,-0.059833,blob
-0.181509,-0.111911,blob
0.343507,0.162943,blob
0.134457,-0.132779,blob
0.020491,0.412963,blob
0.081415,-0.061108,blob
0.255396,-0.042441,blob
0.152948,0.128964,blob
-0.030041,-0.143225,blob
0.154022,0.32993,blob
0.085256,0.232624,blob
-0.045851,0.37577,blob
0.002702,0.338989,blob
-0.083438,0.18946,blob
-0.014943,0.077807,blob
0.207869,-0.288254,blob
0.149014,0.38436,blob
0.023363,-0.328039,blob
-0.200522,-0.288845,blob
-0.190973,-0.165021,blob
0.290414,0.033544,blob
0.142917,0.203615,blob
0.245992,0.059405,blob
0.238882,0.33369,blob
-0.112676,-0.407827,blob
-0.537987,-0.440589,blob
0.072428,-0.103483,blob
-0.145954,-0.184214,blob
-0.249829,-0.237942,blob
0.301699,0.459692,blob
0.287896,0.249342,blob
-0.077478,-0.094397,blob
-0.164858,0.080776,blob
0.329226,0.109382,blob
-0.181838,0.277639,blob
-0.325175,-0.125918,blob
-0.259354,-0.179296,blob
-0.006814,0.375326,blob
-0.216995,-0.081995,blob
0.510571,0.29346,blob
0.036767,0.000115,blob
-0.504612,-0.462233,blob
0.035154,-0.155042,blob
-0.065164,-0.309352,blob
-0.062713,0.122939,blob
-0.048372,-0.133277,blob
-0.346335,-0.431088,blob
0.275726,0.161992,blob
0.200901,0.219066,blob
0.213072,0.050111,blob
0.091914,0.557932,blob
-0.064367,-0.067617,blob
-0.105921,-0.10224,blob
0.113199,-0.211126,blob
-0.189905,-0.200322,blob
0.405146,0.499041,blob
-0.039789,0.168734,blob
-0.124792,-0.18648,blob
0.318108,-0.021255,blob
0.225146,0.273188,blob
-0.048177,0.029553,blob
0.345871,0.193762,blob
-0.313119,-0.387059,blob
0.110767,-0.150991,blob
0.16805,-0.098024,blob
0.397321,0.475861,blob
0.292696,0.142339,blob
0.18288,0.144112,blob
0.157211,0.056202,blob
-0.1168,0.174175,blob
0.145602,0.452987,blob
0.03121,0.022801,blob
-0.001354,0.175374,blob
-0.377967,-0.108615,blob
0.103376,-0.048661,blob
0.194458,0.232328,blob
-0.050829,0.087756,blob
0.069343,0.29099,blob
0.067539,0.111738,blob
-0.057494,-0.276993,blob
0.221218,0.251313,blob
0.031425,-0.072202,blob
-0.206959,-0.106654,blob
0.033728,-0.021083,blob
0.130063,-0.046586,blob
-0.155446,-0.049513,blob
-0.184361,-0.217282,blob
0.02653,0.399335,blob
0.227168,0.466804,blob
-0.180387,-0.096559,blob
-0.282686,-0.20918,blob
0.003747,-0.174574,blob
-0.122893,-0.06992,blob
-0.362416,-0.359333,blob
0.261738,0.412762,blob
-0.03363,-0.04239,blob
-0.18911,-0.038759,blob
-0.577876,-0.030714,blob
0.225497,-0.270663,blob
0.172247,0.23872,blob
-0.152426,0.281198,blob
0.318899,0.340793,blob
-0.178854,0.081768,blob
0.171378,-0.102911,blob
-0.1345,0.377049,blob
-0.174742,-0.069651,blob
0.037371,0.419868,blob
