request_id,arrival_s,route,verified_user,cache_hit,retries,abuse_score,flagged,latency_ms
14447,6214.0482,rerank,False,False,1,0.2087,False,190.56
14448,6214.1255,embed,False,False,1,0.1684,False,185.21
14449,6214.58,rerank,True,False,1,0.2684,False,217.0
14450,6214.9891,chat,False,False,1,0.2617,False,217.46
14451,6215.3648,chat,False,False,1,0.0273,False,182.68
14452,6215.7231,chat,True,False,1,0.4114,False,273.54
14453,6217.1353,chat,False,False,1,0.0245,False,180.17
14454,6217.15,rerank,True,False,1,0.4236,False,165.26
14455,6217.1685,embed,False,True,1,0.0096,False,196.58
14456,6217.8535,chat,True,False,1,0.0729,False,164.81
14457,6219.1533,rerank,False,False,1,0.2295,False,172.51
14458,6219.4422,chat,False,True,1,0.0615,False,189.09
14459,6219.4841,embed,True,False,1,0.0635,False,111.02
14460,6219.8307,chat,True,False,1,0.2558,False,170.28
14461,6220.1166,chat,True,False,1,0.0562,False,297.25
14462,6220.1386,chat,True,False,2,0.0438,False,215.5
14463,6221.9013,embed,True,True,1,0.136,False,175.61
14464,6222.4028,embed,False,False,2,0.2362,False,202.24
14465,6223.3598,chat,True,False,1,0.5812,False,163.92
14466,6223.6191,embed,True,True,2,0.1702,False,126.07
14467,6223.9299,chat,True,False,1,0.1198,False,122.98
14468,6224.1267,chat,True,False,1,0.0857,False,218.93
14469,6224.2712,embed,True,False,1,0.1055,False,180.64
14470,6225.1588,embed,False,True,1,0.0551,False,176.12
14471,6226.3471,rerank,False,True,1,0.0374,False,156.1
14472,6226.4477,chat,True,True,1,0.2367,False,181.51
14473,6226.9719,rerank,True,True,1,0.1902,False,160.85
14474,6227.3461,embed,True,False,1,0.2219,False,126.92
14475,6227.866,chat,False,False,1,0.2248,False,133.0
14476,6228.1542,embed,True,False,1,0.3078,False,192.41
14477,6228.2334,embed,False,False,1,0.1089,False,223.85
14478,6228.7268,rerank,True,False,1,0.1452,False,199.14
14479,6229.4974,embed,True,True,1,0.0344,False,197.82
14480,6229.8049,chat,True,False,1,0.0602,False,234.23
14481,6229.9456,rerank,False,False,1,0.1682,False,226.21
14482,6230.0713,chat,True,False,1,0.0538,False,178.22
14483,6230.297,embed,True,False,1,0.0432,False,168.13
14484,6231.037,chat,True,False,1,0.0719,False,349.69
14485,6231.2459,chat,False,False,1,0.2142,False,284.98
14486,6231.6122,embed,True,False,1,0.1061,False,164.48
14487,6231.8703,chat,False,False,1,0.0495,False,163.02
14488,6231.93,embed,False,False,1,0.0327,False,196.99
14489,6232.2434,chat,True,False,1,0.272,False,170.39
14490,6232.3273,chat,False,False,1,0.2742,False,170.46
14491,6232.586,chat,True,False,1,0.1336,False,156.5
14492,6232.9642,chat,True,False,1,0.2038,False,180.91
14493,6233.2183,chat,True,True,1,0.1093,False,145.32
14494,6233.5363,embed,True,False,1,0.0823,False,201.98
14495,6233.8936,chat,True,True,1,0.1211,False,195.18
14496,6234.0516,embed,True,False,1,0.1452,False,189.52
14497,6236.3112,embed,True,False,2,0.105,False,166.89
14498,6237.4004,embed,False,False,1,0.0096,False,176.29
14499,6237.9406,chat,True,False,1,0.3983,False,205.31
14500,6238.4324,chat,False,False,1,0.2798,False,111.67
14501,6238.6443,embed,True,True,2,0.1468,False,172.16
14502,6238.9099,chat,True,False,1,0.1336,False,191.07
14503,6240.9851,embed,True,False,1,0.1448,False,168.91
14504,6241.3119,chat,True,False,1,0.1677,False,163.54
14505,6242.5871,rerank,True,False,1,0.3443,False,133.19
14506,6244.2066,chat,True,False,2,0.2341,False,215.71
14507,6244.4948,chat,False,False,1,0.089,False,157.81
14508,6245.4371,chat,True,False,1,0.3496,False,140.64
14509,6245.6853,chat,True,True,1,0.059,False,168.74
14510,6245.73,rerank,False,True,2,0.447,False,168.93
14511,6246.5731,chat,True,False,1,0.1313,False,182.28
14512,6246.7054,chat,True,False,1,0.0636,False,208.16
14513,6247.3337,chat,True,False,1,0.2148,False,193.63
14514,6248.0124,chat,True,False,2,0.441,False,110.33
14515,6248.2335,chat,True,False,1,0.0333,False,215.61
14516,6248.766,embed,False,False,1,0.2768,False,195.7
14517,6249.4099,chat,False,False,2,0.0545,False,173.94
14518,6249.8168,embed,True,False,1,0.1018,False,171.08
14519,6250.9473,embed,True,True,1,0.3168,False,168.48
14520,6251.0431,chat,True,False,1,0.0336,False,146.31
14521,6252.0912,chat,False,False,1,0.0579,False,157.46
14522,6252.8374,chat,False,False,1,0.2852,False,197.13
14523,6252.8753,chat,True,False,1,0.1005,False,129.47
14524,6253.4368,chat,True,False,2,0.0936,False,185.2
14525,6253.8066,embed,True,False,1,0.0655,False,167.54
14526,6254.4044,chat,True,True,2,0.2424,False,233.25
14527,6254.5934,chat,True,False,2,0.4771,False,167.13
14528,6255.0675,chat,True,False,2,0.1231,False,154.78
14529,6255.1364,chat,True,True,1,0.1727,False,163.28
14530,6255.2757,chat,True,False,1,0.1248,False,181.1
14531,6255.3089,rerank,False,True,1,0.0592,False,196.16
14532,6255.5292,chat,True,False,1,0.1337,False,195.03
14533,6256.6218,chat,True,True,1,0.0774,False,209.83
14534,6256.6877,chat,False,False,1,0.0805,False,158.01
14535,6256.7897,embed,True,False,1,0.3348,False,190.87
14536,6256.8989,chat,True,False,1,0.2351,False,205.78
14537,6257.3486,chat,True,False,1,0.0028,False,193.43
14538,6257.6987,chat,True,False,1,0.1278,False,169.06
14539,6257.9478,embed,True,True,2,0.2587,False,178.35
14540,6258.5327,chat,True,False,1,0.0355,False,174.61
14541,6259.8552,embed,False,True,1,0.0728,False,201.5
14542,6260.2482,rerank,True,False,1,0.0256,False,175.86
14543,6260.6691,embed,True,True,1,0.0143,False,195.88
14544,6260.7976,embed,False,True,1,0.314,False,158.62
14545,6261.0379,embed,True,False,1,0.0133,False,234.18
14546,6261.554,chat,False,False,1,0.0675,False,117.17
14547,6261.6734,chat,True,False,1,0.4119,False,170.38
14548,6262.1344,chat,False,False,1,0.1412,False,173.13
14549,6262.2029,embed,False,False,1,0.3015,False,166.65
14550,6262.404,embed,False,True,1,0.0194,False,207.45
14551,6263.5095,chat,True,True,1,0.0345,False,187.99
14552,6264.3668,chat,True,False,1,0.0911,False,162.41
14553,6264.4436,embed,False,False,1,0.4116,False,186.23
14554,6264.8737,embed,True,False,1,0.2115,False,143.74
14555,6265.0032,chat,False,False,1,0.2515,False,170.32
14556,6265.0058,chat,True,True,1,0.2894,False,242.03
14557,6265.2,chat,True,False,2,0.1113,False,186.57
14558,6265.2755,embed,False,False,1,0.0391,False,200.2
14559,6265.2798,chat,False,False,1,0.3312,False,173.34
14560,6265.5311,chat,True,False,1,0.1502,False,222.79
14561,6265.7468,embed,True,False,1,0.112,False,185.88
14562,6266.9454,embed,True,True,1,0.4673,False,194.83
14563,6267.236,chat,True,False,2,0.1077,False,224.34
14564,6267.5653,chat,True,False,1,0.2186,False,178.04
14565,6268.4188,embed,True,False,1,0.1587,False,216.38
14566,6269.0854,chat,True,True,1,0.1672,False,199.92
14567,6269.185,embed,True,False,2,0.1701,False,174.38
14568,6269.3571,chat,True,True,1,0.1838,False,121.13
14569,6269.5366,embed,True,False,1,0.1443,False,201.92
14570,6270.2638,chat,True,False,1,0.124,False,219.16
14571,6271.1153,chat,True,True,1,0.0715,False,172.24
14572,6271.5012,chat,False,False,1,0.0428,False,224.52
14573,6271.6127,chat,True,False,1,0.2991,False,160.37
14574,6271.707,rerank,False,True,1,0.0771,False,176.07
14575,6272.6957,embed,True,False,1,0.2679,False,190.26
14576,6273.1393,chat,False,False,2,0.5116,True,168.31
14577,6273.1428,chat,True,False,1,0.1301,False,186.19
14578,6273.2449,chat,True,False,1,0.1484,False,181.34
14579,6273.4115,embed,True,False,1,0.0061,False,152.81
14580,6273.8686,chat,True,True,1,0.3522,False,185.69
14581,6274.0974,embed,True,False,1,0.1446,False,198.7
14582,6274.8775,embed,True,False,1,0.2016,False,161.53
14583,6275.0571,embed,True,False,1,0.0646,False,147.14
14584,6276.4158,chat,True,False,1,0.1921,False,206.64
14585,6276.9634,chat,True,False,1,0.1535,False,225.98
14586,6278.0362,embed,True,True,2,0.1065,False,167.09
14587,6278.1176,rerank,True,True,1,0.2015,False,194.13
14588,6278.7043,chat,True,False,3,0.2297,False,188.47
14589,6278.8258,rerank,False,False,1,0.3217,False,175.77
14590,6278.8364,chat,False,False,2,0.2182,False,129.12
14591,6278.8885,chat,False,False,1,0.0464,False,234.89
14592,6279.1344,chat,True,False,1,0.4879,False,167.04
14593,6279.6534,embed,True,False,1,0.2479,False,182.51
14594,6279.7456,rerank,True,True,1,0.2351,False,193.83
14595,6279.9527,rerank,False,False,1,0.0837,False,185.36
14596,6280.7637,embed,False,False,1,0.1158,False,184.85
14597,6280.7716,chat,False,True,2,0.208,False,144.27
14598,6280.9136,rerank,True,False,1,0.3043,False,165.58
14599,6280.9162,embed,True,False,1,0.0709,False,192.25
14600,6281.389,chat,False,True,1,0.0857,False,172.78
14601,6281.4384,chat,True,False,1,0.5177,False,186.34
14602,6281.6022,rerank,True,False,1,0.1905,False,159.69
14603,6281.6777,chat,True,False,1,0.1666,False,126.88
14604,6281.6888,embed,True,True,1,0.0123,False,188.41
14605,6281.982,embed,True,True,2,0.3002,False,185.37
14606,6283.1844,chat,True,True,1,0.14,False,196.79
14607,6283.4459,rerank,True,False,3,0.0565,False,161.49
14608,6283.7246,chat,True,False,1,0.1651,False,149.25
14609,6284.0604,chat,False,False,1,0.1313,False,210.92
14610,6284.4117,embed,True,False,1,0.0721,False,162.19
14611,6284.8125,embed,True,False,1,0.0644,False,192.31
14612,6284.8252,chat,True,True,1,0.1909,False,173.2
14613,6287.1961,embed,True,True,2,0.1031,False,154.61
14614,6287.3679,rerank,True,True,1,0.0872,False,176.36
14615,6288.0227,embed,True,False,1,0.219,False,177.38
14616,6288.1509,embed,True,False,2,0.1749,False,223.02
14617,6288.7759,embed,True,False,1,0.2593,False,194.73
14618,6289.3486,rerank,False,False,2,0.2493,False,206.07
14619,6290.1071,chat,False,False,1,0.245,False,174.9
14620,6290.3835,chat,True,False,1,0.1515,False,154.95
14621,6290.4169,embed,False,False,1,0.2467,False,214.09
14622,6290.4715,chat,True,False,1,0.1646,False,197.56
14623,6290.6038,chat,True,False,1,0.1042,False,133.14
14624,6291.8536,chat,False,False,1,0.242,False,186.64
14625,6291.9861,embed,True,False,1,0.1003,False,219.02
14626,6292.1337,embed,False,False,1,0.1796,False,185.52
14627,6292.4497,embed,True,False,1,0.2323,False,186.75
14628,6292.7182,embed,False,False,2,0.1649,False,201.68
14629,6292.7949,embed,True,False,2,0.1492,False,182.78
14630,6292.9838,chat,True,False,1,0.1911,False,179.02
14631,6293.2068,chat,True,False,1,0.3135,False,209.57
14632,6293.2805,chat,True,False,1,0.1126,False,184.09
14633,6293.396,embed,True,True,1,0.0716,False,200.73
14634,6293.6028,rerank,True,False,1,0.2337,False,154.27
14635,6293.8829,chat,True,False,1,0.0756,False,154.85
14636,6294.1122,chat,True,False,1,0.4064,False,162.49
14637,6294.7496,chat,True,False,1,0.2515,False,206.44
14638,6295.425,embed,True,False,1,0.3902,False,215.55
14639,6295.9653,rerank,True,False,1,0.0043,False,165.07
14640,6296.7986,chat,True,False,2,0.0545,False,153.67
14641,6297.1516,embed,True,False,1,0.0409,False,131.61
14642,6297.3259,embed,True,False,1,0.123,False,147.97
14643,6298.6894,chat,True,True,1,0.4406,False,171.53
14644,6299.6037,embed,True,False,1,0.4011,False,204.05
14645,6299.8718,rerank,True,True,1,0.23,False,151.66
14646,6301.8687,embed,False,False,1,0.3081,False,156.73
14647,6302.164,chat,True,False,1,0.079,False,214.79
14648,6302.6219,chat,True,False,2,0.26,False,138.55
14649,6302.705,chat,True,True,1,0.3012,False,171.14
14650,6302.9287,embed,False,False,1,0.2352,False,141.04
14651,6303.7655,chat,True,True,1,0.0466,False,170.37
14652,6305.4125,chat,False,False,2,0.1122,False,130.1
14653,6306.4745,embed,True,False,2,0.313,False,196.43
14654,6306.8061,embed,True,False,1,0.0324,False,201.09
14655,6307.0154,embed,True,False,3,0.0229,False,150.54
14656,6307.1037,embed,False,False,1,0.2506,False,127.15
14657,6307.8653,rerank,True,True,1,0.0248,False,190.38
14658,6310.3752,chat,True,False,1,0.1987,False,185.43
14659,6310.912,chat,True,False,2,0.0109,False,132.42
14660,6312.1499,chat,True,False,1,0.1841,False,184.18
14661,6312.2738,embed,True,True,1,0.2113,False,183.23
14662,6312.9753,embed,True,False,1,0.0928,False,169.97
14663,6313.3483,chat,True,False,1,0.1212,False,320.98
14664,6313.6808,chat,False,False,1,0.0111,False,197.19
14665,6313.8326,embed,True,False,1,0.1881,False,187.36
14666,6313.9518,rerank,False,False,1,0.046,False,125.94
14667,6315.1556,chat,False,False,1,0.0186,False,178.04
14668,6315.7397,embed,True,True,1,0.0201,False,142.18
14669,6316.1879,chat,False,True,1,0.0896,False,204.68
14670,6316.5324,chat,True,True,1,0.4067,False,171.48
14671,6317.3052,embed,True,True,1,0.1311,False,187.63
14672,6317.7248,chat,False,False,1,0.1043,False,217.82
14673,6317.7397,chat,True,False,1,0.0389,False,171.19
14674,6317.7791,chat,True,False,1,0.1173,False,168.3
14675,6318.6256,chat,True,False,1,0.1229,False,127.99
14676,6318.6283,chat,True,False,1,0.3688,False,161.08
14677,6319.2094,chat,True,False,1,0.2981,False,152.44
14678,6319.4132,chat,False,False,1,0.0335,False,194.21
14679,6319.6623,chat,True,False,1,0.1087,False,202.55
14680,6320.1577,chat,False,False,1,0.0307,False,161.14
14681,6320.221,embed,True,False,1,0.4867,False,231.63
14682,6320.9741,chat,True,True,1,0.2461,False,221.72
14683,6322.0691,embed,True,False,1,0.202,False,247.89
14684,6322.2015,embed,True,False,1,0.5112,False,208.81
14685,6322.6591,chat,True,True,1,0.1453,False,195.01
14686,6322.8939,embed,True,False,1,0.2885,False,171.72
14687,6322.9229,chat,True,False,1,0.3827,False,146.59
14688,6323.4847,embed,False,True,1,0.1666,False,185.03
14689,6323.6322,chat,True,True,1,0.1918,False,178.05
14690,6323.7119,chat,True,False,2,0.3225,False,186.63
14691,6324.0153,chat,True,False,1,0.0649,False,156.97
14692,6324.1674,embed,True,False,1,0.2948,False,210.39
14693,6324.2395,embed,True,False,1,0.1704,False,195.31
14694,6324.9453,embed,True,False,1,0.1124,False,140.85
14695,6325.0628,embed,True,False,2,0.0595,False,175.52
14696,6326.4315,rerank,False,False,1,0.0594,False,154.88
14697,6326.5363,embed,True,False,1,0.388,False,157.54
14698,6326.7558,chat,False,False,1,0.2751,False,160.52
14699,6326.8649,chat,True,False,1,0.2838,False,177.56
14700,6327.3444,chat,True,False,1,0.0164,False,174.39
14701,6327.3893,chat,True,False,1,0.0229,False,152.54
14702,6327.7557,chat,True,False,1,0.0288,False,190.95
14703,6327.9954,chat,False,False,1,0.2091,False,184.05
14704,6328.0927,chat,False,False,1,0.1503,False,163.85
14705,6328.3887,chat,True,False,2,0.1677,False,183.17
14706,6328.4798,chat,True,False,1,0.3552,False,194.32
14707,6329.1603,rerank,True,False,2,0.2377,False,194.34
14708,6329.2524,chat,True,False,1,0.0689,False,180.86
14709,6329.8637,chat,True,True,2,0.0795,False,178.97
14710,6331.2829,chat,True,False,1,0.1178,False,172.0
14711,6331.3949,chat,True,True,1,0.086,False,113.96
14712,6331.4047,chat,True,False,1,0.0837,False,178.74
14713,6331.6209,embed,False,True,1,0.2381,False,175.32
14714,6332.4747,rerank,True,True,1,0.1121,False,123.15
14715,6333.0218,chat,True,False,1,0.2705,False,221.15
14716,6333.1768,embed,False,False,1,0.6999,True,173.22
14717,6334.5917,chat,False,False,1,0.0718,False,189.09
14718,6335.1111,chat,True,False,1,0.2347,False,204.56
14719,6335.9632,chat,True,False,1,0.103,False,135.43
14720,6336.2918,embed,False,True,3,0.8661,True,184.79
14721,6336.5076,rerank,False,False,1,0.198,False,206.85
14722,6336.5496,chat,False,True,1,0.2891,False,164.64
14723,6336.9044,chat,True,False,1,0.0024,False,139.11
14724,6337.1971,chat,True,False,1,0.1709,False,194.22
14725,6337.6932,chat,True,True,1,0.0156,False,227.96
14726,6337.8966,chat,False,False,1,0.14,False,195.27
14727,6338.171,embed,True,True,1,0.1349,False,141.36
14728,6338.2807,embed,False,True,4,0.1061,False,154.18
14729,6338.3823,chat,True,False,1,0.1402,False,208.99
14730,6338.8594,embed,True,False,3,0.2349,False,173.33
14731,6340.9608,chat,False,False,1,0.2521,False,175.94
14732,6341.6696,chat,True,True,1,0.1034,False,187.54
14733,6342.5834,chat,False,False,1,0.0523,False,222.29
14734,6342.6288,embed,True,False,1,0.1266,False,198.42
14735,6342.6329,chat,True,False,1,0.1389,False,319.16
14736,6342.9525,rerank,True,True,1,0.278,False,221.26
14737,6344.0782,chat,False,False,1,0.2157,False,259.93
14738,6344.1303,chat,True,True,1,0.2006,False,179.55
14739,6344.2631,rerank,True,False,2,0.2648,False,175.95
14740,6344.3108,chat,True,False,1,0.1194,False,214.88
14741,6344.3399,chat,True,True,1,0.0807,False,146.48
14742,6345.6978,embed,True,True,2,0.0361,False,185.89
14743,6345.9919,embed,True,False,1,0.1416,False,186.14
14744,6346.4676,embed,True,True,1,0.0667,False,181.74
14745,6346.6614,chat,True,True,1,0.1074,False,210.01
14746,6347.1664,rerank,False,False,1,0.4039,False,197.96
14747,6347.2572,embed,False,False,1,0.2942,False,163.28
14748,6347.4578,chat,True,False,1,0.1604,False,198.46
14749,6347.6652,chat,True,True,1,0.3295,False,210.74
14750,6348.4018,embed,True,True,1,0.2365,False,187.67
14751,6349.073,chat,True,True,1,0.1722,False,124.09
14752,6349.3225,chat,True,False,1,0.1921,False,169.54
14753,6350.3376,rerank,True,False,1,0.1916,False,157.52
14754,6350.6817,rerank,True,True,2,0.0878,False,158.58
14755,6350.8509,chat,True,False,2,0.0762,False,149.58
14756,6350.9962,chat,False,False,1,0.0687,False,189.57
14757,6351.3654,embed,False,False,2,0.081,False,208.89
14758,6351.6803,chat,True,False,1,0.0535,False,204.98
14759,6351.9732,chat,False,False,1,0.4028,False,186.34
14760,6352.5768,chat,True,False,1,0.1392,False,225.44
14761,6353.316,embed,True,False,1,0.2006,False,138.87
14762,6353.5883,chat,True,False,2,0.1703,False,206.14
14763,6354.5914,chat,False,False,3,0.1589,False,140.29
14764,6354.8783,chat,True,True,1,0.0835,False,218.92
14765,6355.2842,chat,False,False,2,0.1553,False,140.64
14766,6355.441,chat,True,True,1,0.0114,False,157.59
14767,6355.9716,chat,True,False,1,0.1742,False,152.6
14768,6356.0448,chat,True,True,1,0.0654,False,219.63
14769,6356.3718,chat,True,False,1,0.001,False,168.35
14770,6357.5799,chat,False,False,1,0.1656,False,165.78
14771,6357.8606,chat,True,True,1,0.1213,False,179.13
14772,6358.2937,rerank,True,False,1,0.1537,False,172.75
14773,6358.3454,chat,True,True,1,0.2416,False,160.16
14774,6358.9322,embed,True,False,2,0.3222,False,187.1
14775,6359.4556,rerank,True,False,1,0.0217,False,164.91
14776,6359.9463,embed,True,False,1,0.1351,False,134.55
14777,6360.2887,chat,False,False,1,0.0554,False,180.18
14778,6360.4283,embed,True,True,2,0.078,False,165.55
14779,6361.7655,chat,True,False,1,0.1793,False,193.55
14780,6361.8687,chat,False,True,1,0.1777,False,217.18
14781,6361.983,embed,True,False,1,0.0905,False,216.23
14782,6363.2562,rerank,True,False,1,0.0401,False,195.05
14783,6363.7072,rerank,True,False,1,0.161,False,150.08
14784,6364.8546,chat,True,False,1,0.034,False,183.89
14785,6364.9291,chat,True,False,1,0.1441,False,248.14
14786,6365.198,embed,True,False,1,0.0783,False,247.8
14787,6365.3536,embed,False,False,1,0.2246,False,161.03
14788,6365.589,chat,True,False,1,0.0918,False,173.31
14789,6365.7521,rerank,True,True,1,0.0903,False,180.0
14790,6366.9758,chat,False,False,1,0.132,False,197.88
14791,6367.054,chat,True,True,1,0.1748,False,174.82
14792,6367.3756,chat,True,False,1,0.1357,False,177.0
14793,6368.4356,embed,True,False,1,0.0548,False,210.65
14794,6368.9572,embed,True,False,1,0.0815,False,171.25
14795,6369.3305,chat,True,True,1,0.15,False,160.3
14796,6370.6527,chat,True,False,1,0.0515,False,201.0
14797,6370.6766,chat,True,False,1,0.0846,False,225.37
14798,6370.882,chat,True,False,1,0.1148,False,198.94
14799,6371.2967,chat,False,False,1,0.01,False,157.42
14800,6372.072,embed,True,True,1,0.2702,False,227.83
14801,6372.1812,chat,False,False,2,0.2782,False,237.18
14802,6372.5269,embed,True,False,2,0.1105,False,302.7
14803,6372.6001,chat,True,True,2,0.0607,False,162.58
14804,6373.3446,embed,True,False,1,0.0596,False,77.91
14805,6373.6811,chat,True,True,1,0.1144,False,200.85
14806,6374.3698,embed,True,False,1,0.0706,False,202.01
14807,6375.8495,embed,True,False,1,0.1189,False,149.24
14808,6376.2293,chat,False,True,1,0.0546,False,166.5
14809,6377.9558,chat,True,False,1,0.1935,False,190.41
14810,6377.9711,chat,True,True,1,0.1995,False,224.94
14811,6378.3115,chat,True,False,1,0.2845,False,210.1
14812,6378.5855,embed,False,False,1,0.1259,False,182.78
14813,6378.9544,rerank,False,False,1,0.4696,False,192.35
14814,6379.9519,chat,True,False,1,0.1091,False,133.43
14815,6380.2279,chat,False,False,1,0.2188,False,150.73
14816,6380.3402,embed,True,False,1,0.0917,False,198.15
14817,6380.5057,chat,True,False,1,0.0377,False,205.64
14818,6380.9245,chat,False,True,1,0.0825,False,170.18
14819,6380.9879,chat,True,False,2,0.0597,False,187.02
14820,6381.445,embed,True,False,1,0.1952,False,130.99
14821,6382.2053,chat,False,False,1,0.1572,False,134.19
14822,6382.213,embed,False,True,1,0.1664,False,155.25
14823,6382.2533,embed,False,True,2,0.3198,False,240.75
14824,6382.4733,chat,True,False,1,0.3543,False,134.52
14825,6382.72,embed,True,False,1,0.0732,False,207.1
14826,6383.4255,chat,False,False,1,0.1289,False,154.66
14827,6383.8819,embed,True,True,1,0.1033,False,190.49
14828,6385.9225,chat,True,False,1,0.303,False,195.49
14829,6386.2476,chat,True,True,1,0.0776,False,174.99
14830,6386.4397,chat,True,False,1,0.167,False,139.5
14831,6386.7419,chat,True,False,1,0.2936,False,151.23
14832,6387.2207,chat,True,False,1,0.0262,False,189.91
14833,6387.3454,rerank,True,False,2,0.2621,False,190.43
14834,6387.914,chat,False,False,1,0.2306,False,154.74
14835,6388.4002,chat,True,False,1,0.1318,False,137.65
14836,6388.7108,rerank,True,False,1,0.1897,False,165.52
14837,6389.4597,chat,True,True,1,0.159,False,184.81
14838,6389.6391,chat,True,False,1,0.16,False,167.56
14839,6390.0919,chat,True,False,1,0.0363,False,187.83
14840,6390.4491,chat,True,False,1,0.206,False,181.41
14841,6390.5083,rerank,True,False,1,0.3469,False,191.75
14842,6391.0111,chat,True,False,1,0.1128,False,192.51
14843,6393.2783,chat,False,False,1,0.1858,False,168.88
14844,6393.7936,embed,True,False,1,0.2087,False,165.68
14845,6393.8504,embed,True,False,1,0.3197,False,189.22
14846,6394.1769,chat,False,False,1,0.0231,False,142.69
14847,6394.9218,chat,False,True,1,0.0314,False,222.56
14848,6394.9702,embed,True,False,1,0.2266,False,189.22
14849,6394.9791,chat,False,False,1,0.1817,False,228.99
14850,6394.99,embed,False,True,1,0.0658,False,170.52
14851,6395.5743,embed,False,True,1,0.0834,False,208.2
14852,6395.6333,rerank,True,True,1,0.0106,False,201.95
14853,6396.2634,rerank,True,False,1,0.1567,False,189.19
14854,6397.6102,chat,True,False,1,0.0832,False,210.83
14855,6397.6341,embed,True,False,1,0.0295,False,123.46
14856,6397.9891,chat,True,True,1,0.2756,False,114.92
14857,6398.2817,embed,True,False,1,0.0791,False,187.41
14858,6399.1022,chat,True,False,1,0.2964,False,175.76
14859,6399.2226,chat,True,False,3,0.1727,False,130.07
14860,6399.441,embed,True,False,1,0.2568,False,219.34
14861,6400.5856,chat,True,True,1,0.3108,False,210.28
14862,6400.6529,embed,True,True,1,0.1204,False,177.11
14863,6401.7404,embed,False,False,2,0.5168,False,190.23
14864,6403.7041,chat,True,True,1,0.3735,False,200.49
14865,6403.7371,chat,False,False,1,0.2038,False,240.21
14866,6404.2323,chat,False,True,1,0.1914,False,222.53
14867,6404.84,rerank,True,True,1,0.0806,False,202.73
14868,6404.9379,rerank,True,False,1,0.1336,False,163.66
14869,6406.9851,chat,True,True,1,0.2891,False,158.8
14870,6407.2733,chat,True,False,1,0.2304,False,154.13
14871,6407.3678,chat,False,False,1,0.2255,False,170.47
14872,6408.3822,chat,True,False,3,0.5532,False,140.51
14873,6408.8577,rerank,False,False,1,0.0815,False,181.08
14874,6409.5444,embed,False,False,1,0.0207,False,222.98
14875,6409.7007,embed,True,True,1,0.0594,False,185.93
14876,6412.2513,chat,True,False,1,0.4419,False,156.06
14877,6412.3346,chat,True,False,1,0.3056,False,154.22
14878,6412.9027,rerank,True,False,1,0.0547,False,137.44
14879,6413.185,embed,True,True,1,0.1534,False,200.62
14880,6413.2646,embed,True,False,1,0.0469,False,191.12
14881,6413.2751,chat,True,True,1,0.1017,False,248.91
14882,6414.0577,chat,True,False,2,0.0683,False,159.43
14883,6414.7064,rerank,True,False,1,0.4687,False,184.65
14884,6414.8509,embed,True,True,1,0.1965,False,187.87
14885,6415.1383,chat,True,True,1,0.2374,False,220.12
14886,6415.2307,embed,True,False,1,0.2154,False,182.4
14887,6416.0988,chat,True,False,1,0.0182,False,194.36
14888,6416.3751,rerank,True,False,1,0.0999,False,222.23
14889,6417.1082,chat,True,False,1,0.0054,False,183.49
14890,6417.5738,chat,True,False,1,0.0477,False,192.89
14891,6417.6065,chat,False,False,1,0.1215,False,148.37
14892,6418.1746,embed,True,False,1,0.0698,False,196.82
14893,6418.7292,rerank,True,False,1,0.0085,False,175.84
14894,6418.8452,chat,True,False,1,0.2757,False,186.05
14895,6418.9392,embed,False,False,1,0.4134,False,169.19
14896,6419.2577,embed,False,False,1,0.1133,False,164.4
14897,6419.5275,embed,False,True,1,0.1012,False,166.57
14898,6419.7304,chat,False,True,1,0.2514,False,189.73
14899,6419.9491,embed,True,False,1,0.2596,False,212.95
14900,6420.1533,chat,False,False,1,0.2502,False,136.48
14901,6420.5121,embed,False,False,1,0.0243,False,154.22
14902,6420.9366,chat,True,False,1,0.108,False,180.28
14903,6421.0268,chat,True,True,1,0.3436,False,164.73
14904,6421.0421,rerank,True,False,1,0.2975,False,149.35
14905,6421.7332,chat,True,False,1,0.352,False,110.74
14906,6421.7664,chat,False,True,1,0.288,False,159.88
14907,6422.0833,chat,True,False,1,0.2604,False,176.56
14908,6422.6631,embed,True,False,1,0.207,False,169.9
14909,6423.0427,chat,False,False,1,0.2453,False,161.89
14910,6423.2815,embed,True,True,1,0.4343,False,151.28
14911,6423.4897,chat,True,False,1,0.0274,False,196.58
14912,6423.8411,rerank,True,False,2,0.1113,False,111.93
14913,6423.9006,rerank,False,False,1,0.124,False,151.09
14914,6424.0092,chat,False,False,1,0.0566,False,216.41
14915,6424.7381,chat,True,False,1,0.344,False,221.63
14916,6424.756,chat,False,False,1,0.0293,False,205.75
14917,6425.0297,rerank,True,False,1,0.2023,False,191.84
14918,6425.0877,chat,True,True,1,0.2168,False,177.68
14919,6426.1491,chat,True,False,1,0.2406,False,155.01
14920,6426.1646,embed,True,False,1,0.0953,False,185.03
14921,6426.7074,chat,True,False,1,0.0233,False,157.39
14922,6426.9155,chat,True,True,1,0.1554,False,140.58
14923,6427.0862,chat,True,True,2,0.3311,False,226.8
14924,6427.3274,embed,True,True,1,0.3992,False,153.46
14925,6428.2794,embed,True,False,1,0.0975,False,217.91
14926,6428.6242,chat,True,False,2,0.0067,False,207.44
14927,6430.5831,chat,True,False,1,0.0468,False,194.25
14928,6430.8906,chat,True,False,1,0.5016,False,171.58
