reading_id,vibration_x,vibration_y,acoustic_db,current_amp,humidity_pct,dust_index,temp_c,pressure_kpa,machine
7422,-3.3376,-4.3267,4.3865,4.5016,-0.2939,0.8087,43.08,331.8,A
7423,-2.8279,-3.0614,1.9027,2.1144,-1.467,-0.4498,42.65,304.1,A
7424,8.2829,7.2822,-0.3259,-0.7205,-0.499,-0.7063,51.32,329.76,B
7425,6.4799,4.7768,0.4553,1.4327,0.3967,0.8514,48.83,346.06,B
7426,-2.0125,-0.3964,-2.6835,-2.4187,-2.128,-0.3277,36.01,281.38,A
7427,-4.0817,-2.7722,3.6068,2.8258,-0.2048,0.2721,46.14,340.16,A
7428,-4.7544,-3.2371,1.9256,2.5392,0.51,-0.0527,41.75,301.32,D
7429,3.0145,2.4905,-0.5534,-1.3596,0.9261,0.0976,44.23,324.48,B
7430,0.0337,-1.362,-6.1502,-4.887,-2.3867,-2.7977,35.5,218.08,B
7431,2.5948,2.8671,-1.8165,-0.6688,-2.4516,-1.7072,39.03,290.9,D
7432,-7.1995,-6.7091,-2.3934,-2.3121,-0.7061,-0.6968,33.62,238.41,C
7433,0.6762,2.3906,0.4904,0.0082,-1.0083,-1.6979,43.58,325.48,B
7434,3.4569,3.7766,-0.887,-1.1149,1.0454,0.1034,42.19,309.55,B
7435,-6.8142,-5.594,2.3845,1.0897,2.0312,0.9991,41.47,322.62,A
7436,3.5946,4.1096,1.7319,1.4451,1.6504,0.7003,46.7,360.46,C
7437,13.922,13.5842,11.0282,9.1362,1.9181,3.952,67.57,518.03,C
7438,-1.8851,-0.9638,2.8958,3.5257,0.2351,-0.0398,47.66,343.22,A
7439,-6.6911,-5.9504,-2.9721,-3.3768,0.5085,-0.5017,34.54,214.76,C
7440,-3.3583,-4.1101,2.412,2.8436,1.1048,1.7171,40.21,315.9,A
7441,-3.2497,-2.6503,-8.0484,-7.2858,-2.0676,-2.5225,30.94,237.39,D
7442,-1.5242,-0.3479,0.4064,2.0704,-2.7615,-1.4655,41.03,317.66,C
7443,11.4553,11.4067,-0.5226,-1.7444,0.5396,1.2359,53.06,372.82,B
7444,5.6891,4.7937,0.057,-0.0205,0.8622,0.5272,45.77,372.04,B
7445,5.5145,5.5356,-2.1932,-2.7315,0.6283,-0.2752,43.83,325.6,D
7446,5.8744,4.6636,-0.0127,0.8846,1.9436,0.2422,48.67,354.7,C
7447,-3.362,-4.2364,-1.3898,-0.3508,0.2254,-0.4533,40.55,277.1,A
7448,-1.0717,-1.0744,2.0879,3.8418,4.069,1.2644,45.57,360.21,B
7449,-7.444,-7.0209,0.4829,1.4034,-1.2575,-3.111,29.06,240.16,B
7450,-6.7942,-6.4157,-1.217,-1.065,-2.3773,-0.6751,34.15,247.43,B
7451,-7.7936,-8.1619,-2.2856,-1.6711,-1.9687,-1.9907,29.65,220.04,C
7452,-7.4765,-6.2024,-4.7197,-3.4818,-2.0505,-1.8543,29.25,227.62,D
7453,4.056,4.2129,-2.021,-0.7206,0.2282,0.8186,44.51,330.78,D
7454,-1.7893,-1.8674,-0.8857,-1.84,-2.4056,-1.7922,36.08,283.54,A
7455,7.2086,7.0471,2.7806,3.2386,0.808,0.5978,48.69,365.59,D
7456,-0.5209,-0.0007,-2.8152,-2.4555,-0.707,-0.6989,41.31,266.71,D
7457,0.523,-0.5148,2.9529,2.5716,-0.0627,1.1463,47.14,342.82,D
7458,0.9963,1.5048,2.81,1.9477,2.1086,1.7011,49.09,340.97,D
7459,-5.3866,-5.2406,-4.7174,-3.344,-1.6655,-0.3746,31.98,260.3,C
7460,-11.0409,-11.467,-1.2927,-0.6223,-0.262,-0.4534,31.57,233.9,B
7461,-4.8872,-3.7236,0.6829,0.7225,-0.7457,-0.6058,38.44,277.35,B
7462,8.9133,9.8584,1.2727,-0.1281,1.2042,0.4753,51.58,370.43,C
7463,-4.9731,-3.1817,-6.2143,-6.3349,-3.8215,-4.7703,29.07,177.92,B
7464,1.4023,1.0077,-0.8179,-0.2586,-1.4998,-1.3703,41.57,301.92,D
7465,-5.9062,-4.2448,-3.6165,-2.5984,-1.4686,-1.0756,34.16,256.36,A
7466,-1.8441,-1.1152,-1.7166,-1.6329,0.6602,1.9589,40.56,271.98,A
7467,-2.6111,-2.2277,2.0798,-0.2591,0.7396,1.2883,42.83,306.18,C
7468,6.5173,6.7512,1.6037,2.5723,1.6524,1.2279,51.78,379.3,A
7469,8.8394,9.3599,0.0543,0.3394,-1.3104,0.3712,50.66,360.77,A
7470,1.6434,2.4243,3.6621,5.5557,-0.3407,0.3396,49.61,358.22,A
7471,10.5252,10.8901,5.1676,4.2818,1.2142,1.6397,55.7,417.64,A
7472,-5.5197,-6.9833,-6.2134,-5.9863,-0.7815,-3.5575,29.25,191.42,C
7473,-0.1553,0.0359,-1.0158,-0.3187,1.0019,0.8029,43.05,329.66,D
7474,1.9397,1.986,2.4122,2.121,0.2389,1.7575,44.13,366.19,D
7475,-3.6186,-3.7935,-2.5871,-2.8525,-1.7846,-1.1221,38.29,249.86,A
7476,-0.1463,-0.5553,0.6998,0.9527,0.5126,1.8566,45.34,323.32,B
7477,14.1089,13.9331,6.973,6.3511,0.7551,2.2211,60.82,475.78,B
7478,-4.5078,-1.7822,-4.6531,-4.5563,-1.8303,-2.6501,32.05,238.11,D
7479,0.7189,1.7885,-0.9134,-0.698,-2.7784,-2.1719,41.78,318.3,B
7480,2.9983,1.0908,3.9215,3.5064,-0.2255,0.7574,49.01,367.44,C
7481,-3.8025,-3.2356,-3.7122,-2.7397,-1.7362,-1.642,31.92,207.75,C
7482,5.4739,5.3549,4.3545,2.1824,1.254,0.8256,46.41,403.24,A
7483,3.6368,2.1118,0.4347,1.2424,-0.0464,0.5597,44.17,326.7,B
7484,0.1044,-0.018,1.8473,1.0727,0.9005,1.5737,42.6,321.65,C
7485,5.8699,5.626,2.2647,1.6669,-0.5284,0.1174,49.43,360.84,B
7486,-5.1457,-5.2169,-0.1619,0.5724,-0.41,-1.2325,36.26,254.72,B
7487,8.6015,7.6552,-2.6593,-2.4909,-1.9996,-1.6743,43.31,344.45,A
7488,-1.5308,-1.255,1.7181,2.4544,0.7384,0.72,45.19,347.9,A
7489,-0.9575,-0.1201,1.0087,1.1015,-0.9329,-0.5188,38.47,330.62,B
7490,-7.3134,-7.1947,-4.5125,-4.3382,-2.5383,-2.7491,31.0,214.83,D
7491,-4.8236,-4.805,-3.0803,-1.3845,1.4887,0.0466,34.17,257.74,A
7492,5.6314,4.8998,0.2734,-0.5006,-0.5453,-0.3126,44.84,349.36,B
7493,5.8297,4.5092,3.9429,2.9208,0.6529,2.0307,50.26,390.6,B
7494,3.4207,2.8258,-0.3629,0.0156,-0.6024,-0.5155,45.21,290.26,D
7495,3.1488,2.194,-2.7794,-3.4577,-2.3294,-1.0254,40.58,271.26,B
7496,2.5462,0.562,-3.8468,-4.2101,-0.8129,0.3464,40.5,299.72,D
7497,7.4135,7.6461,1.6385,0.4362,2.4905,2.9183,54.58,373.56,B
7498,-10.1525,-10.2243,-1.0109,-0.1683,-1.6796,-0.9488,27.51,242.34,C
7499,-2.9714,-2.8058,2.4336,2.6754,1.2597,1.418,40.97,309.9,D
7500,-1.9078,-1.3752,0.1558,0.1737,-1.4145,0.4018,40.85,289.29,D
7501,3.9899,2.799,-0.097,0.1956,-1.5582,-0.5862,46.19,307.47,D
7502,8.542,8.4536,2.455,1.5239,1.9743,1.5091,47.53,384.28,B
7503,-3.0503,-3.4526,1.4469,1.4311,2.1781,3.1247,42.62,311.7,B
7504,-0.9247,-1.2889,0.2607,0.2188,1.3304,1.2175,41.56,313.99,D
7505,12.9244,12.0165,5.6956,3.3179,-0.3994,1.1312,56.92,438.67,A
7506,4.8493,4.6042,0.5264,0.3177,1.0442,0.8538,48.65,387.03,C
7507,-5.1753,-4.9169,-1.3129,-1.2185,1.6186,1.3141,38.06,293.0,C
7508,-2.8839,-1.3095,-0.553,0.288,-0.0991,-0.2609,38.42,304.42,D
7509,3.0681,2.6477,-1.2046,-1.9154,-0.5282,-1.3705,43.38,293.78,A
7510,3.6175,3.5142,0.4633,-0.3157,1.7006,1.4907,45.21,323.81,D
7511,2.2584,2.6464,3.4741,2.2948,-1.1607,-0.3024,44.34,360.9,A
7512,-3.9655,-3.1055,-1.1364,-2.3444,-0.5051,-2.3974,38.34,296.36,A
7513,1.4631,0.4118,5.0487,4.2008,2.442,2.4907,48.39,382.14,B
7514,6.9443,6.3891,-1.0086,-0.9685,-0.6372,-1.2244,47.12,332.89,D
7515,-0.0576,1.7267,-1.9991,-1.07,-1.5408,-2.1934,39.98,307.14,B
7516,9.693,9.4317,5.3099,4.1372,1.0138,1.4391,55.39,414.52,C
7517,-3.6888,-3.4577,-0.4653,-0.8802,-0.7048,-0.9556,35.55,272.91,A
7518,-1.994,-0.7409,3.3777,3.3205,0.85,2.9937,43.03,321.27,B
7519,-2.3975,-2.8218,-0.7399,-0.1623,-1.8285,-1.4114,36.05,276.86,A
7520,-7.748,-6.2433,-0.0869,0.9786,0.9685,0.5525,38.23,297.82,C
7521,-11.3729,-11.5205,-1.2174,-0.2174,-1.7181,-2.3913,29.83,225.2,B
7522,5.8231,4.8191,4.4795,3.7463,0.1196,1.1035,51.22,388.35,C
7523,0.3544,-1.3654,-2.9554,-3.0695,-1.0873,-1.3154,38.39,266.57,B
7524,4.233,3.826,-3.6867,-3.8555,-0.2498,-0.6445,44.49,298.67,A
7525,2.5209,1.7084,3.4633,2.0037,-0.7305,0.3822,44.65,323.64,C
7526,6.7252,6.5687,4.0081,3.7867,0.6565,2.0665,54.05,417.16,D
7527,-1.4179,-1.5945,0.6452,2.0661,1.7172,-0.2357,44.71,327.08,B
7528,-8.2373,-8.2987,1.5682,2.0248,-3.1029,-1.5926,31.82,261.97,D
7529,5.8929,4.3054,-2.868,-2.6187,-1.3273,0.1004,42.81,316.24,D
7530,-4.1255,-2.0978,-0.1546,-0.6214,-1.9662,-0.434,32.5,282.19,B
7531,6.2997,6.5282,1.981,1.2943,-1.4601,-1.2247,50.98,321.92,B
7532,-1.9081,-1.8478,-1.2992,0.0083,1.0818,2.5264,38.94,290.32,B
7533,1.7481,1.026,-2.9058,-2.6197,-1.2985,-1.0653,39.91,311.36,C
7534,-2.0435,-0.006,-0.8208,-0.9421,1.5575,0.7178,44.87,301.49,B
7535,-3.8656,-2.6004,-0.542,-0.33,3.2857,2.6621,41.85,303.07,D
7536,-0.8515,0.0097,1.0238,1.2192,1.1963,0.843,45.22,322.92,C
7537,7.5282,7.7838,3.1772,1.8519,1.2983,1.9356,54.33,395.16,D
7538,5.9989,5.8829,3.8124,3.4582,0.7292,2.21,52.92,379.72,D
7539,-3.0999,-2.0486,1.8188,1.9794,3.9505,2.1148,43.12,317.17,C
7540,-3.5777,-2.4614,1.1308,0.1767,-2.0251,-1.2365,38.37,270.2,C
7541,-1.776,-2.0825,-3.1936,-3.1524,-1.3764,-0.7933,32.77,248.5,C
7542,-1.4423,-1.645,-1.6208,-1.4639,-4.0195,-3.1222,36.39,265.58,B
7543,3.0988,2.168,2.092,2.9897,2.8887,2.5212,51.31,379.94,A
7544,3.5294,2.8515,0.6742,0.5004,0.189,0.1286,46.75,337.02,B
7545,13.2403,14.3703,8.5865,9.0025,1.6861,3.4449,66.6,502.8,C
7546,9.5124,8.4141,0.5125,-0.7644,-1.1085,-1.0169,49.46,372.36,B
7547,2.5138,3.5615,4.1836,4.2742,0.7746,1.7617,52.76,383.09,D
7548,-3.0238,-3.0037,2.1355,2.5517,1.5356,1.3232,42.78,311.16,A
7549,0.9183,1.0883,-1.7061,-2.0774,-0.0465,-1.0606,39.75,266.8,D
7550,2.0428,1.9046,-3.6008,-4.2217,-2.6095,-2.7225,34.98,281.11,B
7551,-2.4144,-1.612,0.527,0.2037,2.6371,1.3497,41.78,334.62,A
7552,5.5036,4.1751,-2.6752,-2.6568,-2.7238,-1.8196,44.41,276.85,A
7553,2.4918,3.1502,-1.6233,-0.6041,-0.7807,-0.2578,41.32,314.91,C
7554,12.896,11.6748,-0.746,-0.0324,1.066,1.5204,54.28,371.33,A
7555,3.0132,2.3568,2.1388,1.0327,0.2493,-0.0767,44.22,337.24,A
7556,-5.8446,-6.8887,1.8542,0.7542,-2.1825,-1.0285,35.59,298.19,A
7557,6.3339,6.2043,-2.3324,-2.64,-0.615,-0.5455,46.25,315.05,D
7558,15.9171,15.8373,5.4855,4.2176,0.0114,2.2178,62.94,448.29,A
7559,-3.5119,-3.3567,0.6497,1.257,-0.9703,-0.8984,38.86,292.21,B
7560,12.9061,14.0302,5.9167,2.7386,0.6186,1.2906,59.93,435.14,D
7561,2.086,2.4946,1.3144,2.757,-0.773,-0.5152,45.0,370.85,D
7562,6.5221,5.9094,0.09,0.2478,0.8778,0.7686,49.03,380.07,D
7563,-8.2006,-6.8875,-2.3004,-1.0795,0.5376,0.327,32.76,260.22,D
7564,5.5756,3.8491,2.3291,3.1084,1.4528,2.0862,53.29,398.25,A
7565,5.3567,3.4276,-0.8175,0.1604,-2.4154,-2.1489,41.02,314.17,A
7566,7.8803,8.024,4.5477,5.3129,0.5953,1.4596,51.9,392.41,A
7567,4.7794,3.5872,0.1386,0.4978,-0.7226,0.1235,40.88,348.86,C
7568,2.4473,2.3649,-3.8268,-3.4747,-1.263,-0.4623,42.24,288.68,B
7569,0.5452,0.2789,-0.7188,-1.3314,-3.234,-1.8696,38.63,287.01,B
7570,3.6899,5.1109,1.4517,1.1661,2.2091,1.384,49.0,357.54,A
7571,-1.9727,-1.2762,0.1721,0.0811,-1.0818,-1.0878,42.94,288.96,D
7572,-8.3141,-9.4713,-0.085,-0.1646,0.4825,0.2379,34.77,239.42,D
7573,11.3135,11.184,-0.5462,-0.7499,-1.7891,-0.5319,45.6,356.88,B
7574,-1.6518,-0.7606,-0.5428,-0.1643,-1.1289,-0.4566,37.73,301.47,D
7575,0.3896,1.6949,-1.9241,-2.3551,1.7822,0.7011,41.47,290.71,D
7576,-4.3467,-4.3947,-4.1281,-3.3662,-1.2691,-2.8494,31.86,256.35,D
7577,-0.5098,-1.3683,4.431,5.4679,0.9597,1.044,46.36,356.37,D
7578,4.6578,3.7505,-1.7035,-1.2218,0.3534,-0.359,44.0,297.26,C
7579,-4.6393,-2.9543,4.6203,3.9165,1.1465,1.0875,41.15,322.84,D
7580,8.432,7.5537,6.6759,3.631,-1.2161,-0.6273,52.33,395.27,C
7581,-9.2509,-9.5009,-2.1544,-2.5005,-0.5258,-0.0511,30.01,259.24,C
7582,3.3891,3.4022,0.662,-0.21,-0.2945,0.6559,41.62,338.42,A
7583,-11.6866,-11.6956,-3.1205,-2.9412,-2.1395,-1.5016,25.36,211.51,C
7584,-0.6415,-0.6747,3.1643,2.6375,-1.8435,-0.2947,43.44,306.98,C
7585,-5.8657,-5.0405,1.1289,2.7064,3.0176,3.3051,42.53,296.87,B
7586,-0.638,-1.4323,-2.6913,-3.5437,-0.004,-0.5824,40.79,277.23,A
7587,7.0098,5.6438,1.8515,1.2841,1.3071,0.4333,49.03,387.16,A
7588,0.1714,0.5729,-0.7147,-0.2243,-1.1819,-1.2984,45.26,319.95,B
7589,-0.1036,-0.2556,0.9712,1.4385,1.9937,1.9333,44.4,338.45,C
7590,6.7854,5.6228,0.9036,0.902,-2.216,-0.9708,46.52,350.12,C
7591,-1.251,-1.8711,1.072,1.2267,-3.4544,-3.0418,39.92,274.72,D
7592,-1.9846,-0.947,-1.7535,-2.1422,-0.0707,-1.0406,38.34,275.1,B
7593,-6.9735,-5.1679,-3.966,-3.4356,-4.7936,-5.2529,25.43,214.27,B
7594,1.1386,-0.4871,-2.007,-3.2094,0.3709,-1.1891,35.75,273.9,B
7595,6.9441,6.5274,-0.5007,0.0198,1.811,1.1532,49.77,348.98,A
7596,9.6173,10.1179,3.9404,3.1952,0.6525,1.0158,54.56,390.94,C
7597,-9.1169,-7.7964,-0.4073,-0.7465,0.4183,-1.0402,36.17,274.16,D
7598,-2.1469,-1.2758,1.7677,1.413,-2.1609,-1.7434,39.32,314.6,B
7599,-1.9062,-2.9811,-0.8716,-0.171,2.3502,2.9515,40.9,313.91,D
7600,-2.8157,-3.0216,-0.9417,-0.3139,-0.9101,0.1269,37.06,273.78,B
7601,-2.5042,-4.1972,-5.8759,-4.6487,-2.9852,-2.2622,32.68,224.92,A
7602,2.4029,1.6242,0.5157,1.1642,0.2915,0.6595,43.63,308.71,A
7603,0.1187,0.8194,0.3404,1.691,0.5873,1.0425,43.17,336.83,A
7604,6.1525,5.4102,6.9809,4.9729,2.4809,2.5765,55.06,399.46,D
7605,-6.6907,-7.7885,-2.1874,-2.4795,0.8016,0.2885,33.68,233.46,A
7606,7.4455,6.5907,0.03,-1.4875,-1.7868,-1.0407,48.95,357.7,B
7607,0.441,0.4361,1.688,1.2396,-0.537,0.3747,41.29,334.95,B
7608,-4.2909,-2.8,3.6069,3.1569,0.0514,0.9398,44.17,319.44,A
7609,-9.4513,-9.1651,-0.738,-0.7007,-0.9706,-0.4295,33.3,239.1,B
7610,-0.2778,0.046,-0.1943,1.4726,0.3346,1.6597,43.02,301.61,B
7611,-1.3701,-0.1724,4.538,5.2058,2.82,2.947,47.08,359.06,A
7612,1.205,0.8218,3.4993,2.9722,-0.2485,-0.14,44.33,326.37,C
7613,-7.3251,-7.8113,-0.1968,1.3563,-1.3588,-0.7169,36.64,267.35,B
7614,-2.1786,-1.5748,-2.4709,-2.3783,-1.8138,-1.9853,37.96,287.94,D
7615,-10.0996,-11.4726,-5.2675,-3.5734,-0.0027,-1.803,27.51,183.63,C
7616,13.2254,13.2955,3.6844,3.0979,0.8493,1.2555,58.04,433.81,D
7617,3.3598,2.1735,-1.0473,-0.5071,-0.9636,-0.9833,42.01,327.07,A
7618,-8.0393,-8.1646,-6.0021,-5.4595,-1.8289,-2.2928,30.19,180.82,A
7619,-6.365,-9.1985,-4.3221,-4.0828,-2.2379,-3.0951,26.28,195.4,B
7620,4.4894,5.3105,-0.1932,0.1788,2.972,1.9883,48.73,341.09,D
7621,-0.6973,0.8566,-0.1333,-0.1446,-1.141,-1.6078,43.37,286.98,B
7622,-2.2848,-1.3216,2.1454,2.4623,-1.7588,-1.0149,42.96,303.1,B
7623,4.4443,3.4157,-0.9505,-2.2039,0.6074,0.788,45.6,338.8,D
7624,3.2575,1.6641,-3.2186,-3.6725,-0.2826,-1.5043,37.67,321.51,C
7625,-8.1413,-7.9847,-2.6675,-3.3907,-1.0448,-0.5329,32.17,210.7,C
7626,11.8135,10.111,-2.5951,-2.3367,0.1017,-0.4194,50.13,367.44,C
7627,2.1462,2.823,4.9661,4.2709,1.0234,2.5446,52.24,403.32,B
7628,6.3782,6.0861,2.8815,1.6191,-1.0159,-1.6161,51.83,364.33,B
7629,-9.0791,-9.2862,-0.9209,-0.5895,-1.5272,0.4188,32.68,277.42,B
7630,-6.0312,-5.3433,-2.2504,-2.139,-0.6706,-0.5161,34.91,247.62,C
7631,-9.9477,-10.0721,-4.5227,-4.7952,-3.0764,-4.8748,25.73,202.56,A
7632,0.277,0.7582,0.9159,0.94,1.112,0.8529,43.29,333.94,D
7633,-1.2955,-1.1828,0.3398,-0.3983,-0.8127,-0.2674,40.8,290.24,B
7634,4.022,5.2033,-0.8852,-0.8024,0.3225,0.9831,46.35,311.04,D
7635,14.2116,13.7995,4.2071,4.1265,2.085,3.1021,60.06,448.0,A
7636,5.5958,4.3228,3.1756,2.2238,-1.6548,-1.0307,48.11,361.98,B
7637,1.3059,0.7935,-1.1936,-0.4864,1.0094,0.7898,41.21,310.68,C
7638,-4.356,-3.186,-3.7026,-3.2132,-0.9362,-1.849,36.6,264.0,A
7639,5.4898,5.0114,3.6237,3.0073,-1.0444,-1.5105,47.3,383.14,C
7640,4.6824,5.7978,1.0862,0.329,-0.9879,-0.5265,46.0,364.46,A
7641,7.8696,7.5568,1.4154,0.5175,-1.3305,-0.7538,47.35,339.24,B
7642,2.6128,2.0739,4.0141,4.1132,-0.4615,1.2371,47.41,367.57,A
7643,8.5952,9.4036,2.9263,1.4611,0.3262,0.6766,49.57,376.82,A
7644,-10.2498,-9.5877,-2.996,-1.8466,2.0794,-0.2531,27.47,221.78,B
7645,-1.2517,-2.1291,-0.2635,-0.5395,-0.3104,-0.0656,40.49,301.64,A
7646,4.1179,3.5921,1.746,0.3616,-2.6005,-0.0961,43.14,351.36,A
7647,-2.2433,-2.4123,1.1504,1.8594,-1.4179,-0.1535,39.68,303.64,A
7648,1.252,1.7991,1.2313,2.2738,2.8095,2.1134,48.01,321.86,B
7649,-3.1985,-3.0779,-0.2095,-0.9268,-1.3919,-0.5559,36.56,259.45,A
7650,1.3688,2.1856,-2.0401,-2.3473,1.5104,0.5991,40.63,298.69,B
7651,-2.4084,-2.2525,-2.7896,-3.1138,-1.9602,-1.8246,32.66,252.14,D
7652,-2.39,-2.7999,-6.0333,-5.563,-1.7176,-2.4774,30.74,206.2,D
7653,-3.7501,-4.699,0.206,-1.0088,1.4164,0.7623,36.48,286.39,A
7654,0.8518,0.1234,-2.9931,-2.1778,-1.7003,-2.7153,40.0,281.6,A
7655,-1.5104,-2.7498,-4.9993,-3.6131,0.3436,-0.1492,36.83,236.65,C
7656,-0.8495,-1.112,0.7305,0.1637,2.2525,2.8411,44.3,305.94,A
7657,-1.1632,-0.5543,-1.6928,-0.3341,-1.2729,-1.093,40.0,285.7,A
7658,-1.4167,-0.8907,-0.0675,0.5095,0.0203,-0.2229,40.78,310.02,C
7659,-2.8147,-1.81,-4.3498,-2.9818,-1.3564,-1.8956,33.15,257.76,A
7660,0.7297,0.4069,4.4586,4.5975,0.7407,1.1195,47.98,374.87,C
7661,-2.3678,-1.6829,2.4204,2.1522,1.0584,0.1022,46.99,344.18,A
7662,-3.9065,-4.3136,-2.5047,-2.1413,0.1194,-1.2032,35.2,264.9,D
7663,-0.5385,0.3832,-0.0132,0.9422,1.6659,0.9284,42.78,320.12,D
7664,1.4287,1.963,1.5133,0.9671,0.6311,-0.0677,45.02,337.48,C
7665,2.6549,2.1617,-0.4286,-1.5307,0.3167,-1.5264,44.76,290.12,C
7666,1.4985,1.1548,1.1687,2.7869,1.0659,1.3837,45.62,344.67,A
7667,-0.5854,0.6557,-0.3442,-0.4029,-0.7948,-0.0967,42.79,306.25,C
7668,-0.7727,1.0378,0.4431,2.0488,-2.6005,-3.0996,41.95,318.62,C
7669,-0.5847,-0.5989,0.533,0.5076,-1.1316,-0.5762,41.15,313.95,A
7670,7.8888,7.8208,5.2338,3.3754,-0.1084,0.4753,53.71,407.96,C
7671,-2.1496,-3.267,0.6623,1.7233,-0.9132,-1.1999,38.96,259.35,B
7672,1.8464,1.1266,3.0969,4.2524,-0.392,-0.1142,46.55,377.0,D
7673,6.2992,5.7971,0.6964,0.3991,-0.1177,0.0545,49.74,354.11,A
7674,8.8301,8.3546,-2.6223,-3.3322,-0.5049,-1.3421,46.46,337.2,D
7675,1.7497,1.641,1.7499,0.2984,1.0333,1.2757,45.55,341.6,C
7676,-2.655,-2.8165,4.6892,4.2259,-0.1411,1.2589,43.11,337.63,D
7677,-3.5535,-1.8919,-2.7943,-0.6964,0.2221,-0.7991,36.21,256.2,B
7678,-1.6547,-0.0512,1.2859,-0.5297,-1.7112,-1.1381,42.05,316.17,D
7679,8.6872,9.3568,3.6861,2.79,0.9225,2.1119,53.61,416.25,C
7680,5.5884,4.1477,1.665,1.7471,-0.2638,0.0139,47.62,366.06,B
7681,5.3232,5.8985,1.7453,2.5774,-1.1927,-0.1114,47.39,360.46,D
7682,4.0727,4.0106,2.8353,3.0238,0.5604,0.5255,47.62,374.52,A
7683,15.8765,15.3881,-0.9255,-1.1343,-1.9303,-0.4717,56.42,378.99,C
7684,-5.6978,-6.9524,2.7734,4.0403,0.1261,0.7197,37.73,303.35,C
7685,0.6947,0.9373,5.0362,3.4016,-0.7261,1.6799,47.6,342.06,B
7686,-0.9046,-1.0206,0.43,2.779,1.0877,0.5935,42.06,322.06,C
7687,-1.7993,-0.7631,-2.1799,-1.1455,0.1732,-0.9379,39.4,287.22,C
7688,3.3841,3.4453,3.1221,1.3099,-0.5573,-0.0341,45.23,344.31,D
7689,-2.0467,-1.6869,3.5428,3.103,0.548,1.6437,45.68,348.96,A
7690,-0.0005,0.7131,3.2336,3.7604,0.2306,-0.1832,46.23,327.46,D
7691,-2.1631,-3.2145,-1.8472,-2.8969,-1.3041,-2.2867,36.53,251.11,A
7692,8.073,8.6812,1.7519,0.2784,1.1466,1.8744,53.93,382.7,C
7693,0.2344,-0.0087,-0.545,0.3251,0.4058,-0.2943,41.72,296.17,D
7694,9.7909,8.4328,3.7289,2.252,-1.1345,-0.3602,56.25,384.3,A
7695,-6.3235,-6.2289,4.8649,4.1379,-0.6158,-1.5238,38.03,307.38,B
7696,-11.8854,-12.2465,-6.9727,-5.2679,-1.3645,-2.0376,24.29,173.1,B
7697,0.3338,1.0245,-5.014,-4.4731,-1.234,-1.5823,38.54,254.38,B
7698,4.861,4.5839,1.1811,1.1956,0.5324,1.3619,47.77,360.86,B
7699,-4.7197,-4.9609,0.0715,-0.4204,0.7186,-1.2232,36.91,253.24,C
7700,0.7044,-0.1451,-1.606,-3.0349,-2.3899,-2.5364,37.08,263.97,A
7701,-13.0789,-11.7707,-3.2437,-2.8645,-0.5623,-2.2182,27.16,220.46,C
7702,-5.3837,-6.0459,0.0371,-0.3719,-1.7488,-2.9589,35.2,241.34,A
7703,5.7897,6.3796,-1.3331,-0.7103,-0.0519,0.2075,46.77,347.35,B
7704,5.6146,5.8446,-0.3119,-0.9988,-0.0514,0.3597,45.13,331.81,D
7705,1.3333,0.8368,-3.3677,-2.8127,-2.4875,-2.4483,37.56,257.42,B
7706,1.2099,1.3165,-2.3938,-1.429,1.6424,0.8165,42.99,305.97,D
7707,0.0565,0.5757,-2.2139,-1.68,-1.6824,-2.5414,40.2,290.38,D
7708,-5.3806,-5.0658,-2.6689,-1.1897,-2.059,-1.8371,36.01,252.42,A
7709,-0.2894,-1.0494,7.0848,6.4824,4.6117,3.9736,50.36,384.9,D
7710,4.4056,4.8028,1.4973,1.4488,1.0544,1.4347,51.43,381.78,A
7711,-3.9215,-3.306,-0.165,-1.1186,-1.6999,-1.086,37.46,287.9,D
7712,-4.8448,-4.5108,-1.1219,-0.3956,4.2969,2.4789,39.04,318.42,C
7713,-0.4656,0.1474,-1.0141,-0.9241,1.2879,-0.7131,42.62,314.29,C
7714,-7.7489,-7.8323,-1.0447,-1.1576,-0.1262,-0.1382,35.06,236.94,B
7715,-10.253,-10.8146,-2.0109,-0.069,-0.4852,-0.1472,30.42,227.44,A
7716,-6.5104,-6.8391,2.8333,2.2408,-1.6165,-0.9597,36.32,285.79,C
7717,2.4471,3.1741,4.0832,3.2174,0.339,-0.7414,49.92,367.53,B
7718,-1.2465,-1.0208,-1.5819,-1.1297,-0.2046,-0.773,38.15,297.83,C
7719,1.9468,1.0528,3.5908,3.0719,-1.5977,-0.5757,42.63,353.68,C
7720,-1.3405,-1.4926,1.5189,0.6257,0.5427,0.7597,42.51,298.39,C
7721,-12.9485,-12.9734,-3.4276,-4.0912,-3.5741,-3.4162,22.31,187.43,C
7722,1.2824,1.5779,0.5622,0.7061,-2.1951,-2.8104,41.49,300.04,C
7723,-2.4566,-2.8894,2.8217,2.3299,1.0582,0.9796,40.98,311.28,C
7724,-1.8726,-1.1097,-3.9224,-3.8561,-3.0305,-2.0333,36.24,270.36,D
7725,-1.8753,-2.5439,3.3878,5.1322,1.6799,0.6786,48.5,346.88,B
7726,4.3621,3.0534,-1.2033,-0.5251,-0.2126,-0.2914,40.51,331.71,B
7727,-4.3508,-4.113,-1.1819,-1.179,-1.3993,-0.9406,36.27,254.33,B
