row_id,true_class,logit_0,logit_1,logit_2,logit_3,logit_4
12386,3,3.433254,2.64009,2.613392,4.958725,3.354227
12387,4,5.483706,7.769812,7.928501,5.991506,6.43884
12388,4,7.672542,4.147684,5.480827,7.524665,12.083434
12389,3,6.322433,5.397186,5.349192,11.291516,4.906095
12390,1,7.237533,8.450067,4.620205,5.609727,5.901659
12391,0,4.667631,2.213004,3.490002,1.514237,1.554619
12392,0,9.111738,5.602296,5.416836,6.116314,6.031612
12393,2,8.980895,5.445164,4.195119,4.391863,5.235217
12394,1,6.168689,11.109134,5.767656,6.093114,6.346336
12395,3,7.928257,7.854041,7.654662,11.091742,7.118165
12396,3,6.540342,5.382233,6.886177,10.792985,5.677084
12397,0,12.275494,6.993942,4.374697,4.485195,7.69909
12398,0,7.671613,0.530681,0.849999,0.161066,2.471204
12399,2,9.666708,8.487491,11.699381,8.334952,8.505122
12400,0,16.7451,11.067074,10.363607,10.295876,9.673797
12401,3,7.565189,4.576926,3.829088,6.229554,5.019165
12402,1,8.454031,11.549715,5.9752,8.062421,7.753442
12403,0,12.802676,8.498247,11.569192,8.990535,10.898931
12404,0,8.931214,4.370919,4.961037,5.086952,4.678691
12405,1,4.71476,9.270296,5.761322,5.669677,5.080709
12406,2,6.837632,8.580885,10.307093,5.934009,9.478551
12407,1,2.547422,2.784828,3.367375,1.570591,1.922069
12408,1,1.496046,7.326483,2.353477,3.33601,2.736597
12409,1,1.705703,8.16112,3.743418,0.476795,4.045114
12410,0,10.397256,5.537415,7.907304,6.973992,6.949277
12411,0,7.716491,6.118305,3.652379,6.326835,6.724509
12412,1,6.229455,7.304392,8.210053,7.533519,6.54706
12413,2,6.820296,5.193857,8.778779,6.915142,6.666123
12414,0,9.286168,5.837545,5.588612,7.273686,5.684129
12415,1,2.408657,2.184465,2.869058,1.873681,1.39632
12416,0,9.702838,8.778221,7.029634,9.851806,8.333724
12417,2,8.508651,7.992789,10.199617,8.659357,6.883609
12418,2,11.686643,10.921641,12.188515,10.582487,8.705104
12419,1,8.111663,9.908165,7.735463,6.53343,6.826057
12420,2,7.788701,6.5807,6.757233,6.967005,5.811928
12421,0,9.818465,7.09692,6.349348,4.369507,4.848356
12422,0,3.035901,1.178828,2.128284,2.380679,1.032323
12423,2,7.432621,7.214924,8.162988,8.044879,7.486381
12424,2,7.292895,6.01599,13.112979,8.252432,8.22944
12425,0,10.377475,6.457779,6.427628,5.585176,5.648455
12426,0,14.395534,6.777221,7.011449,6.736411,8.182212
12427,1,-1.054677,-0.519313,-3.275396,-2.546467,-2.991637
12428,0,8.923788,5.867845,3.827193,5.05163,3.708604
12429,3,5.971504,5.810666,6.773744,7.79411,7.239537
12430,0,13.036827,5.882637,7.666531,6.184464,7.528371
12431,4,7.479225,6.942793,7.462604,7.170751,11.166577
12432,0,13.895198,11.089689,8.009831,10.43829,9.283992
12433,1,4.042798,5.367635,2.690834,2.685082,3.998124
12434,0,18.141725,5.960389,6.161335,3.525296,3.409007
12435,0,7.67418,5.779476,5.490137,4.836572,5.971642
12436,2,0.421911,0.912474,5.215785,2.735796,2.150301
12437,3,6.670267,6.424054,4.613097,7.683402,5.214072
12438,1,4.03923,5.658285,5.277834,4.993778,3.348356
12439,4,7.079871,6.477822,6.905508,7.760421,8.857221
12440,0,7.879338,5.672212,4.690119,5.477895,5.749344
12441,0,8.463423,5.281597,6.766159,7.043141,4.820223
12442,1,8.499666,11.733054,9.783987,9.652605,10.536013
12443,2,2.960102,3.112642,15.172824,1.073916,1.135599
12444,1,5.594008,7.458101,5.472223,3.792641,3.302133
12445,0,8.666025,9.287758,6.669249,11.538186,7.669768
12446,0,12.417228,9.772728,7.855145,9.43426,8.925481
12447,0,8.595404,8.106157,7.785401,7.613959,7.158253
12448,0,10.153561,8.537646,7.530145,9.271749,8.521071
12449,2,2.086932,1.817163,5.204548,2.375262,2.734318
12450,3,4.58207,3.309344,4.898899,4.052833,6.465805
12451,0,13.402068,9.485031,9.292359,9.480545,8.810715
12452,1,1.08057,7.696761,1.66613,1.657494,1.896047
12453,0,8.975841,6.913635,8.034238,9.945615,11.099837
12454,3,2.16113,-0.398008,0.203932,2.217432,2.895119
12455,0,7.747252,1.571354,2.716542,3.555727,3.220144
12456,1,4.399503,7.538471,7.215462,6.244339,5.82761
12457,4,2.630882,3.653106,2.460798,1.910597,4.420191
12458,2,7.538089,6.954783,6.239164,4.675576,3.402033
12459,1,5.905006,7.711473,5.714257,6.326615,7.571566
12460,0,3.571317,0.382329,1.395276,0.675108,0.276584
12461,0,6.375994,6.000757,5.633615,7.100916,6.735893
12462,0,8.289515,4.077921,5.540704,5.323426,3.356064
12463,3,1.089601,1.258859,3.11678,6.097279,0.880482
12464,0,7.524487,5.836138,5.421474,5.713987,4.642606
12465,0,6.523718,2.207969,1.211788,1.409923,2.285983
12466,0,5.823891,4.197786,4.442208,6.23358,6.094341
12467,2,7.924515,7.487743,11.931062,5.429037,9.201908
12468,1,4.182324,5.541329,4.492249,5.242198,3.173584
12469,3,9.295979,9.242039,10.363641,14.612177,8.393743
12470,4,7.734262,11.215553,8.345006,7.46663,11.375239
12471,0,13.830182,9.668648,9.843005,9.931306,8.746379
12472,1,9.928375,8.942519,7.379635,6.934478,10.654855
12473,0,8.417583,6.166222,6.473328,5.651136,6.126011
12474,3,7.459241,5.570291,5.683915,6.739024,5.295431
12475,3,4.569063,4.952192,7.177973,10.009183,4.427464
12476,1,4.052096,6.053,6.398704,3.267681,3.374541
12477,0,12.591695,6.836156,4.006776,5.639716,6.510886
12478,1,7.525337,7.612262,6.201055,6.7268,7.557965
12479,1,5.789084,9.22765,6.279093,6.751132,5.328911
12480,0,7.026722,5.701895,4.518386,3.786134,2.942146
12481,3,6.328794,4.434098,5.29717,8.566043,3.882076
12482,2,2.834543,1.266954,2.762681,4.570543,6.075197
12483,0,8.460672,7.475808,6.956084,6.972988,7.773297
12484,2,7.671483,5.801243,11.035716,4.240947,5.530408
12485,2,5.388898,7.617861,8.929684,6.503941,6.198261
12486,1,3.801979,3.736731,3.884988,2.734384,1.873563
12487,0,11.416105,8.041487,8.569712,8.551519,7.858023
12488,0,13.195098,5.852945,6.911657,7.673708,7.24163
12489,0,13.592715,11.529305,11.265857,8.060207,10.858506
12490,0,11.54932,5.912994,5.131371,6.65441,6.657817
12491,0,6.056725,2.636967,3.670687,4.632636,5.846004
12492,0,7.267164,2.488872,3.91798,5.574955,4.310059
12493,0,12.064084,5.623478,7.918262,7.550733,8.767746
12494,0,8.30039,3.819729,3.494069,4.860507,4.012823
12495,0,2.120812,2.493429,2.773184,6.046944,4.854775
12496,1,0.446789,5.333999,0.184529,0.048237,1.142391
12497,2,7.239225,6.878918,11.191417,7.481381,8.948217
12498,1,6.788848,5.827736,5.041568,5.988942,6.015364
12499,3,8.802579,5.768858,6.557161,9.594045,6.660259
12500,2,9.047708,9.803363,12.529688,8.665375,9.929122
12501,1,10.985873,13.26383,10.530392,10.121105,8.365875
12502,0,11.231815,12.047413,10.180933,10.616932,12.003326
12503,4,9.85193,7.74468,9.616748,10.795005,15.007577
12504,1,7.955801,7.885533,9.059232,6.78735,5.864295
12505,0,11.383723,6.583014,7.309747,9.801146,8.849883
12506,2,2.875275,1.430956,6.445776,4.184351,2.837579
12507,0,8.52566,5.156713,6.558047,5.566781,6.107054
12508,3,-0.495007,0.6283,2.560523,3.17342,3.641556
12509,0,12.57951,10.862145,11.376024,11.573641,10.714202
12510,0,5.089871,3.185011,2.636046,3.538066,2.263075
12511,2,3.866715,4.138092,6.411315,4.616902,6.485223
12512,1,5.090586,12.200374,6.661938,8.032765,5.786194
12513,0,9.226122,6.336798,4.85263,7.322614,6.260588
12514,0,8.340232,9.233695,7.503853,7.930279,7.51979
12515,2,5.794442,5.615548,20.694067,6.619088,8.667184
12516,1,4.330214,9.917003,5.122683,4.324123,5.289404
12517,2,5.047859,6.313026,6.199481,5.515897,4.40332
12518,1,1.251496,5.219579,0.564398,0.925483,1.338147
12519,0,9.128033,9.525172,7.513239,6.327205,8.411913
12520,1,5.816763,13.646534,6.443801,7.433952,6.929423
12521,3,8.129848,6.340843,7.471573,7.623343,5.593746
12522,2,9.709626,7.463826,12.158137,11.066936,9.734879
12523,0,13.852597,7.491519,7.745991,7.810446,7.27644
12524,1,6.073833,11.578898,6.513776,5.038869,5.788796
12525,1,5.272446,10.14575,4.719223,6.426035,4.936775
12526,2,9.004386,9.410353,9.460818,10.532899,10.793293
12527,0,6.036993,2.055639,3.327546,1.601162,2.081001
12528,0,13.594333,12.15757,11.579862,14.677142,12.910666
12529,0,12.460488,7.581936,8.393263,9.06989,9.619215
12530,1,10.13062,9.119436,9.985159,8.500467,13.020538
12531,0,5.360717,2.565452,1.570172,2.425613,1.444016
12532,0,9.715862,7.330117,7.470069,8.230632,6.2225
12533,0,11.59812,8.155699,9.731754,7.494261,8.045019
12534,2,9.549422,9.380795,13.188921,6.87739,7.43209
12535,2,5.976973,7.724226,9.587802,8.088316,9.062299
12536,0,13.009678,9.349159,9.905227,9.322802,8.748691
12537,2,4.74601,6.784939,10.946202,4.678908,3.908062
12538,0,11.461198,5.64549,5.212852,4.276353,5.508373
12539,2,3.777005,3.355239,8.230974,4.429554,4.42076
12540,1,6.704475,8.203684,2.921327,3.611792,2.552507
12541,0,7.042418,8.488521,7.547145,5.337114,6.345123
12542,1,2.508145,4.814373,1.774592,4.312258,4.781088
12543,0,7.73553,5.993727,7.307374,6.359444,6.931313
12544,1,0.159782,1.414782,-1.31035,0.20913,0.966272
12545,2,1.868415,4.516959,7.189192,3.437124,4.038799
12546,3,4.648177,4.027481,5.154553,6.272592,2.686977
12547,2,5.899778,5.787501,9.01506,5.329156,5.572317
12548,2,5.224867,5.079421,9.99081,6.307324,4.927814
12549,0,9.095652,4.323015,4.36242,4.503922,5.214138
12550,1,6.699835,8.728305,5.744386,6.682266,5.873189
12551,4,3.446939,6.019563,6.114239,6.121978,9.284129
12552,0,8.897358,6.459099,6.875274,4.994399,5.861565
12553,4,4.490634,4.089092,5.210351,5.518751,8.534878
12554,1,8.557583,8.271632,8.412516,6.620054,7.084877
12555,2,5.018483,5.058738,3.028899,6.074571,2.666045
12556,0,14.019465,9.404915,8.433101,7.812141,10.354053
12557,3,3.320537,2.752525,2.044392,7.957209,4.299197
12558,3,9.16912,6.562731,7.693705,14.002667,8.689487
12559,3,7.208182,6.572878,6.695697,11.542871,8.884377
12560,2,11.598986,11.79431,17.427374,10.281866,9.335031
12561,0,6.131644,11.049913,6.065269,5.442472,5.950115
12562,0,13.791449,8.296974,5.81045,5.715028,8.884985
12563,0,17.20719,11.749831,11.350706,12.614882,11.40653
12564,1,10.788664,13.659852,10.17164,9.16259,10.188371
12565,3,8.321945,6.272556,10.636138,9.339536,7.626382
12566,0,9.098347,7.073535,5.958028,6.925706,7.549154
12567,1,10.397381,13.705063,10.599215,9.310229,8.524621
12568,0,14.647185,6.374131,9.651445,7.43519,7.4101
12569,3,9.289278,10.511028,9.817239,11.190911,9.67234
12570,1,5.639374,13.153379,6.24521,5.379886,5.227285
12571,0,0.427068,-0.520624,0.318957,3.007956,-1.014506
12572,2,8.860278,7.655438,9.569446,7.083871,9.164634
12573,0,11.873226,2.824104,2.927912,4.201421,2.11302
12574,0,8.994884,6.535383,4.300123,6.823424,8.020981
12575,1,7.730846,12.282965,6.674807,6.245777,8.848569
12576,0,12.099347,8.747992,6.75456,9.045437,8.163832
12577,2,6.885532,6.728983,8.081661,4.796517,5.193695
12578,1,6.665631,6.156082,5.931591,7.400553,12.010843
12579,3,2.971669,3.047447,2.853272,9.979417,2.51525
12580,4,12.48551,8.67502,4.817889,7.872941,6.111379
12581,0,8.731155,8.370147,7.849836,7.466418,6.620775
12582,0,5.992481,3.139271,4.974532,4.478527,4.52857
12583,0,15.973612,13.591241,9.994673,12.765429,12.202812
12584,0,8.038862,3.96498,4.494916,2.816615,2.775464
12585,2,-0.712525,0.400505,2.013253,-0.512645,-0.67533
12586,0,11.721815,8.762959,6.911653,7.46804,6.312419
12587,2,5.185911,5.60289,5.022298,4.101684,3.614168
12588,0,2.141766,3.067272,0.371916,2.755995,0.613497
12589,3,7.170237,8.523783,6.681324,12.68683,6.529538
12590,1,0.392986,2.556483,0.960155,0.527556,0.996165
12591,1,6.857515,17.680634,7.767562,6.358236,5.322839
12592,0,12.185843,8.011686,4.689092,6.135423,6.693
12593,2,4.703145,3.40264,4.833135,3.663917,4.353468
12594,1,4.377903,7.675862,3.97542,6.019551,4.591344
12595,0,10.733556,7.11825,8.851469,8.464279,6.564839
12596,2,5.613948,6.735129,5.681708,4.752589,4.195366
12597,1,6.73962,10.673489,7.37407,7.631674,7.807746
12598,3,6.122678,6.744289,8.107945,8.622099,6.398585
12599,0,8.97805,5.787899,8.428399,7.496544,7.772482
12600,0,14.475576,9.93807,10.656354,6.935361,10.937164
12601,0,2.491575,3.682037,4.608389,3.166075,2.684649
12602,0,10.162269,5.704109,7.694291,7.962378,6.997456
12603,0,9.920966,4.578094,7.894267,5.358378,4.971323
12604,1,4.130837,5.557108,2.605934,3.831636,2.702695
12605,0,8.978661,4.665645,4.835472,4.229253,4.34998
12606,0,8.838955,5.236018,4.541786,5.354619,5.918388
12607,1,5.004972,9.078784,5.417775,3.037062,4.538391
12608,0,12.56481,9.692598,10.60029,5.157849,8.302745
12609,2,7.933991,3.927229,5.753754,6.065457,5.338665
12610,2,5.683761,5.845806,7.655505,5.389722,6.446162
12611,0,6.192674,4.312293,4.726823,5.24663,3.297045
12612,1,7.928964,10.598111,6.378027,6.238684,5.732158
12613,0,10.831118,8.550947,5.616281,4.963568,4.614273
12614,3,3.649985,5.143874,5.450015,8.07297,4.074957
12615,1,1.669863,4.750101,3.868258,5.70962,4.108546
12616,4,6.92403,5.68597,3.158859,4.941131,9.936277
12617,1,10.384166,16.056031,10.613468,10.81456,9.157623
12618,1,7.117447,8.884486,8.597655,7.84141,6.300227
12619,0,2.696998,1.287477,3.118807,2.897027,1.407061
12620,0,11.057219,7.215042,5.122744,7.038208,6.963718
12621,2,10.09385,9.051181,11.336339,11.442396,9.14672
12622,2,7.358599,6.13788,9.091878,6.811046,4.753715
12623,0,12.400492,4.521563,4.919939,7.11498,4.89808
12624,1,9.718056,11.757805,6.879515,9.065252,8.107716
12625,0,11.620368,5.877422,8.106879,9.239789,6.37433
12626,2,6.05026,6.961837,8.059221,7.742415,6.258276
12627,2,4.105085,4.88899,6.995324,5.016164,4.402416
12628,3,11.732252,5.066267,7.365233,4.062678,7.186568
12629,1,8.298109,14.090966,7.722781,8.265493,8.010147
12630,1,10.216916,7.552984,8.783669,7.886382,8.860799
12631,3,5.531494,5.806298,3.948297,7.408953,4.860463
12632,1,6.21704,9.17807,6.378145,5.730496,5.167058
12633,1,7.181671,7.6092,6.945706,5.351627,6.323248
12634,0,11.364697,7.888158,9.26597,9.519391,8.795406
12635,2,5.277618,5.333872,6.998108,6.646241,8.721091
12636,0,8.344445,7.090931,7.609002,8.341079,5.902836
12637,0,3.812003,5.283637,4.393077,3.359925,2.140549
12638,0,9.012854,5.073522,5.670669,3.471849,3.188884
12639,0,7.077865,6.81362,7.236603,6.114069,6.433888
12640,4,6.837255,5.992381,5.607058,5.811079,10.047969
12641,0,10.142467,10.488287,7.737113,8.328429,9.228697
12642,0,17.655113,8.89789,10.011402,9.356252,7.645305
12643,0,8.915928,6.641346,6.696756,6.218395,6.224532
12644,0,12.093188,8.908871,9.852136,8.338221,9.180018
12645,1,-1.512969,3.934561,-0.232259,-0.91725,1.630791
12646,1,5.155214,11.439119,5.549361,7.391512,5.674939
12647,0,7.810137,5.938536,3.522328,8.092872,6.023002
12648,0,9.864426,7.136118,5.540654,4.776763,6.09217
12649,1,7.828752,7.278774,9.873925,8.095283,7.257009
12650,2,3.965574,4.059368,8.257246,3.765936,6.085302
12651,0,8.837003,1.538432,2.635574,3.89738,2.610282
12652,0,14.950564,7.767153,9.472215,6.607499,7.814925
12653,1,4.876281,6.1349,4.946384,5.550991,5.272226
12654,0,4.604092,5.425946,4.02534,5.46009,7.510416
12655,0,15.832205,8.280488,10.765001,8.034823,9.737937
12656,0,7.159284,4.024749,5.689214,4.849817,3.054709
12657,0,6.000594,3.00555,3.92459,3.284422,4.714314
12658,0,10.390262,6.410297,8.708015,6.442197,5.708562
12659,1,4.434269,7.312645,4.860127,3.898612,4.482812
12660,2,1.004445,4.900796,5.496858,1.643345,4.892482
12661,1,4.991873,9.244046,5.042249,4.263011,6.97183
12662,1,9.886987,10.401446,8.727313,7.248058,7.147492
12663,1,2.684118,2.248414,0.566939,8.82602,2.813964
12664,0,2.671435,0.674667,2.205319,3.16419,2.892986
12665,1,9.842397,13.957213,8.872152,8.095908,9.366806
12666,1,4.811022,9.744324,4.499994,3.894473,2.938464
12667,2,3.92052,0.905629,7.14517,2.451487,1.074552
12668,0,9.024516,4.893758,3.914862,5.731846,5.003037
12669,1,4.860154,10.167833,4.60095,6.600004,4.956332
12670,0,0.586087,-0.827471,-3.064172,-1.743918,-2.745703
12671,3,6.162923,5.066799,4.789358,13.776308,5.195083
12672,0,14.396109,10.962322,11.721887,11.464076,11.286592
12673,0,10.023105,7.373329,6.79692,6.852994,7.754013
12674,0,7.039203,5.818245,5.817008,5.332545,4.50731
12675,1,8.8026,10.218162,7.555567,5.804436,6.994937
12676,4,7.397418,7.057251,4.606721,6.079422,12.242122
12677,1,10.81449,12.985955,11.182002,8.940104,10.436446
12678,0,9.480367,7.818645,7.337209,8.534864,5.992396
12679,3,3.328317,2.028974,2.372485,6.89249,4.469765
12680,0,8.51771,5.977267,6.368644,8.111615,6.694741
12681,3,10.68671,10.812345,12.084386,16.115729,13.007234
12682,0,10.362155,4.34062,4.174838,3.318898,3.341931
12683,0,2.668183,3.18398,3.438747,4.527313,4.375968
12684,1,-0.259588,5.215764,-1.407551,0.317102,0.745711
12685,2,4.963715,3.581821,4.03282,4.340829,4.24389
12686,3,10.291353,10.199845,7.941347,10.41756,9.604682
12687,1,-2.346536,-0.429596,-1.570744,5.657304,-1.762373
12688,1,4.376116,13.550872,4.590834,2.956618,4.872478
12689,4,8.164467,8.180904,8.000451,8.07357,10.622784
12690,1,6.196455,7.541305,7.039264,6.844086,13.040878
12691,0,11.038516,3.977741,7.633623,7.217922,7.783655
12692,0,11.808223,9.260716,9.296934,8.569291,8.30477
12693,1,5.095252,8.148555,7.249756,6.067351,6.361874
12694,2,10.255205,4.867979,7.873922,4.372249,4.348181
12695,2,8.061432,7.325078,9.108014,8.280693,6.696563
12696,4,5.424013,5.804778,5.760492,3.898105,5.11189
12697,0,9.580881,9.927413,7.802519,9.909339,9.076133
12698,4,7.064339,8.67901,7.122218,9.117919,9.425765
12699,4,3.517917,3.072794,1.653952,3.887005,5.903903
12700,4,4.388321,8.297893,6.53549,4.425683,8.3159
12701,2,6.115785,6.645651,12.142382,6.249213,5.968143
12702,2,8.187993,7.661988,10.571143,10.107964,6.818888
12703,0,8.843795,6.647885,6.541268,6.193839,7.363787
12704,4,8.388262,9.244142,7.667268,8.668639,14.842187
12705,3,5.641186,5.164765,3.82974,6.556622,4.566277
12706,3,4.076904,4.715806,5.214926,11.265426,4.981121
12707,0,4.912966,4.092021,4.707357,2.988023,3.701584
12708,0,11.321699,8.14669,8.411517,7.976199,7.215845
12709,3,6.116514,8.112849,7.266908,8.562232,5.796224
12710,3,7.194212,6.465198,7.221925,10.085514,6.116133
12711,1,7.224768,8.787338,7.360969,6.553836,9.089986
12712,0,7.989971,5.499629,4.726128,3.579374,4.909399
12713,1,6.913796,10.977091,8.378699,7.133158,7.777429
12714,0,5.919666,4.394421,4.154329,5.49281,5.661443
12715,0,10.809968,6.458666,9.133531,8.210322,7.242861
12716,1,8.501976,7.205511,12.16033,7.547271,7.841139
12717,0,9.733486,6.010173,5.759743,5.903226,5.783693
12718,1,8.270058,15.204748,10.247926,9.035946,11.436103
12719,0,9.621163,9.030273,4.080537,5.265278,7.335212
12720,4,3.454085,5.62796,4.626434,5.868498,6.275777
12721,0,8.398407,7.080911,6.775541,8.5048,9.143147
12722,0,5.987509,1.403537,2.102181,3.801045,1.968163
12723,0,8.970437,5.282151,7.547637,6.875973,6.360673
12724,2,4.50846,9.618596,5.552964,2.754178,3.637262
12725,0,13.308254,6.99671,7.431907,6.78251,5.789225
12726,1,7.599722,11.765696,7.565027,7.839608,8.225566
12727,0,4.773053,0.072984,0.261049,1.795951,0.172759
12728,2,12.65973,10.597498,16.289783,12.012333,12.734557
12729,0,8.855408,5.913869,4.236478,4.566047,5.972258
12730,0,10.382268,5.038745,5.873893,6.272755,5.883768
12731,0,14.221852,9.153302,9.55678,9.520698,9.463454
12732,2,7.424429,9.265953,13.253484,8.093602,8.19189
12733,1,7.944032,11.600016,9.184168,7.530721,9.194278
12734,3,11.903018,11.049261,10.524487,11.998396,12.245802
12735,1,3.681858,6.348785,6.033139,2.938818,3.787162
12736,3,7.865598,5.41227,5.61206,10.45636,6.878485
12737,0,11.819535,8.644015,6.517653,7.065916,5.129547
12738,0,11.806174,7.178759,7.390849,4.576525,5.567842
12739,2,8.391529,7.781926,12.259206,9.27653,6.76528
12740,0,7.040982,7.503254,6.773745,4.99246,7.560499
12741,3,7.166865,7.710342,9.53204,12.69327,10.008997
12742,2,3.832078,5.808747,6.94023,6.268881,4.724144
12743,1,-0.152784,5.369009,-0.843588,1.313261,1.088545
12744,3,9.778849,8.922385,9.135829,12.659104,9.165303
12745,0,0.461342,-0.836043,1.204921,0.239566,0.169091
12746,0,10.715693,3.797552,3.861472,5.685613,4.922124
12747,2,5.053643,2.569532,7.816177,3.966979,4.904418
12748,0,6.308445,7.402268,8.557246,8.046441,8.375557
12749,0,8.780232,7.875592,6.722755,8.99618,6.964479
12750,4,11.214632,11.019664,11.565005,11.957837,18.800688
12751,1,4.822801,7.913312,5.730645,7.475878,7.976533
12752,2,4.981165,4.300857,9.24345,2.747135,4.614029
12753,0,8.751182,6.086124,6.085799,5.690736,5.941315
12754,2,9.491431,9.722699,12.965848,10.350559,9.994925
12755,0,10.488023,7.249223,6.237906,6.884881,7.181508
12756,3,9.03709,6.62919,6.556067,17.029986,8.510483
12757,3,7.12604,5.793248,8.035794,11.861963,7.501012
12758,1,8.339084,10.001972,6.995912,7.976046,9.147482
12759,3,7.634255,7.097848,8.371863,9.550704,8.77774
12760,0,7.967231,5.573138,6.447253,6.722195,9.216905
12761,1,10.774101,10.986337,9.385216,7.958398,8.917472
12762,1,11.169509,13.664286,10.966842,11.309249,9.234606
12763,0,5.395155,7.085244,4.889979,4.781686,3.587259
12764,2,-0.457728,0.417477,7.538916,0.757722,-0.006401
12765,1,1.745545,4.970421,3.430526,2.191448,4.102879
12766,2,11.315293,11.640003,12.295739,10.766014,11.25655
12767,0,5.607447,5.061658,5.758617,3.208348,4.376473
12768,1,7.961049,11.259474,6.645822,7.847438,7.230236
12769,2,1.980836,2.578006,4.264974,2.718303,1.203189
12770,0,8.104361,8.386021,5.935223,5.67076,5.984421
12771,3,4.100656,1.47882,9.416358,2.911966,3.031174
12772,3,7.334003,12.348313,6.553207,8.131407,5.868172
12773,1,8.78209,9.052121,7.605709,7.976885,9.991211
12774,0,7.666745,1.893115,3.213625,4.20473,4.188626
12775,1,6.301504,10.645666,6.463016,8.052543,8.460457
12776,0,10.214858,7.321375,6.856869,8.677955,7.64088
12777,0,5.876694,3.708948,4.696296,4.861944,3.613452
12778,0,6.03685,3.60668,4.875483,1.709696,1.93778
12779,3,7.116758,7.816736,7.030753,12.395832,8.736422
12780,0,3.205604,4.012375,1.767983,1.145817,1.665615
12781,1,4.409372,7.695174,4.226679,6.986012,5.916396
12782,1,6.026096,6.081327,12.174963,5.296809,5.21837
12783,1,7.615735,15.043863,7.545715,6.899331,6.544615
12784,2,7.501512,6.12733,10.694456,6.387086,7.283374
12785,0,13.3452,8.013507,5.804437,7.179577,7.222381
12786,0,7.897175,5.267308,4.393296,3.770075,3.813666
12787,1,7.905313,8.738243,6.200487,5.806804,7.22658
12788,1,1.920692,3.682918,2.467202,8.229343,3.696971
12789,1,7.004798,5.838646,7.023412,8.99852,7.912015
12790,4,2.626821,1.741162,2.916127,3.814007,6.007849
12791,2,11.065076,10.214556,16.888549,11.017103,13.04473
12792,2,10.581983,8.738568,11.044885,7.960462,10.298741
12793,0,9.297691,8.98603,8.436472,8.02927,7.422937
12794,1,5.160653,6.186641,5.504444,3.99229,4.727513
12795,1,6.007559,8.76544,5.157339,6.366696,6.666208
12796,2,4.737843,3.872423,7.340281,5.705045,3.737652
12797,1,8.447813,9.505613,8.50751,9.238689,10.092825
12798,2,4.249225,4.272841,8.169292,4.101707,4.550528
12799,1,7.062124,10.386751,5.798845,6.549226,6.020668
12800,0,8.10876,5.015805,7.065145,6.289044,3.987309
12801,1,3.567412,10.695144,5.021146,5.577372,4.392141
12802,1,6.892617,5.425483,7.622607,7.173392,6.57544
12803,3,3.364906,4.053514,2.765416,5.771848,1.910127
12804,2,0.39213,1.734901,6.036561,0.627527,-0.748066
12805,3,8.672154,7.310674,9.367927,11.266757,9.287103
12806,0,10.418562,6.237616,4.225984,4.094143,5.177115
12807,2,2.389869,2.87239,9.096102,3.040025,0.793431
12808,1,2.584529,3.154338,2.856553,1.96989,0.837737
12809,0,10.93693,8.791076,7.488322,7.682658,7.322182
12810,1,8.630271,13.633256,7.424504,9.096291,7.87804
12811,1,4.053713,6.253876,0.943916,2.207201,3.740832
12812,0,15.482448,10.756614,11.16084,10.190602,11.196039
12813,2,2.887246,3.577633,2.162305,7.674545,3.493854
12814,2,4.582832,5.106882,6.257239,5.522999,5.672602
12815,2,9.155089,7.94602,8.465086,8.6163,7.276627
12816,3,6.389504,6.390038,6.563579,6.747474,8.151857
12817,0,9.086568,8.741938,7.297063,8.301604,12.926883
12818,0,4.857854,2.507093,2.781273,2.750484,0.822217
12819,1,9.18278,12.509936,8.660535,11.097443,8.402265
12820,3,-0.738945,-0.06282,1.528426,2.92897,-0.395661
12821,3,3.966701,4.292016,4.560642,5.180575,4.905942
12822,1,1.541937,7.069493,3.615802,3.811558,1.136519
12823,1,7.912472,10.790032,7.857524,6.995749,7.14841
12824,1,6.980624,10.677904,5.933522,6.271708,6.102323
12825,4,5.818486,6.693993,6.270465,6.494809,13.898035
12826,1,4.358378,5.487263,3.46481,4.403862,5.245858
12827,2,7.425798,6.263286,10.110855,7.115719,6.232259
12828,0,7.501184,2.440665,3.622067,2.407251,1.84824
12829,0,5.20437,3.061833,4.0737,3.692104,2.857895
12830,2,2.60772,3.623318,7.072251,3.890844,4.349313
12831,1,9.45466,12.784209,10.083533,10.157808,9.140839
12832,0,10.581798,6.632206,7.841222,6.043223,5.088622
12833,0,14.127263,8.550093,7.350582,6.608138,7.66472
12834,0,9.438579,1.353126,2.794309,0.802452,3.491634
12835,1,7.683294,9.675017,6.322295,6.140527,6.016715
12836,1,5.919135,5.175625,5.409672,4.646583,4.518951
12837,2,7.861223,7.930321,11.332099,8.918376,9.015087
12838,1,3.014596,16.869074,3.012834,2.578773,3.800055
12839,3,7.898524,7.15117,8.085238,7.659247,8.299869
12840,0,11.155892,6.867429,5.983923,5.233882,5.005962
12841,0,6.883472,3.581597,4.678451,4.498864,4.774336
12842,0,4.351244,2.63017,3.998522,3.508184,4.33618
12843,4,4.397211,2.637174,5.12158,4.531913,8.027561
12844,2,6.311872,7.770518,11.816223,7.311382,5.084567
12845,2,4.374306,2.606413,11.325264,2.88357,3.881501
12846,0,6.463811,4.990139,5.606809,4.693326,3.827592
12847,0,9.879058,3.13652,2.465627,3.129195,3.005593
12848,2,6.265728,5.214881,9.254975,6.031502,6.303715
12849,1,3.17063,4.756722,3.197273,4.415003,2.640182
