session_id,session_seconds,pages_viewed,spend,screen_brightness,device,returning
9869,24.3,1,8.15,61.5,desktop,True
9870,363.8,11,0.0,8.6,mobile,True
9871,141.1,2,0.0,10.0,desktop,True
9872,144.9,4,0.0,23.1,mobile,False
9873,19.2,3,0.0,69.0,tablet,True
9874,151.9,4,0.0,57.2,mobile,True
9875,198.9,6,10.15,77.4,mobile,False
9876,534.7,10,0.0,51.9,tablet,False
9877,680.5,15,0.0,81.5,desktop,False
9878,53.6,1,0.0,58.0,mobile,False
9879,90.6,5,0.0,87.2,mobile,True
9880,205.7,3,19.43,94.6,mobile,False
9881,54.0,3,0.0,81.2,mobile,True
9882,22.5,2,0.0,1.9,mobile,False
9883,386.5,10,0.0,68.8,desktop,False
9884,251.8,7,0.0,25.0,desktop,False
9885,32.8,2,0.0,9.5,mobile,True
9886,173.3,5,8.81,68.5,desktop,True
9887,503.0,13,63.86,58.7,mobile,True
9888,146.8,1,0.0,13.6,mobile,False
9889,75.4,1,5.28,62.0,mobile,False
9890,43.7,4,3.73,28.7,desktop,False
9891,121.5,3,12.35,97.3,desktop,True
9892,557.7,9,0.0,48.6,mobile,True
9893,837.2,20,0.0,84.4,mobile,True
9894,132.3,2,0.0,42.0,mobile,False
9895,77.3,2,0.0,26.4,desktop,False
9896,12.5,1,0.0,80.0,mobile,False
9897,84.1,3,0.0,75.0,desktop,True
9898,43.4,1,0.0,99.0,desktop,False
9899,19.9,1,0.0,83.0,tablet,False
9900,675.3,14,0.0,24.7,mobile,False
9901,48.3,2,0.0,14.5,mobile,True
9902,84.3,5,0.0,19.4,desktop,False
9903,72.9,3,0.0,89.9,desktop,False
9904,61.0,1,0.0,59.9,mobile,False
9905,32.4,1,0.0,27.5,mobile,True
9906,55.2,1,0.0,97.6,mobile,False
9907,144.4,4,31.28,69.1,tablet,True
9908,84.4,4,0.0,37.7,desktop,False
9909,157.9,4,13.21,24.5,mobile,True
9910,136.0,3,23.85,30.7,mobile,False
9911,124.7,2,11.71,61.3,mobile,False
9912,99.9,2,0.0,29.7,mobile,False
9913,32.7,1,0.0,44.2,mobile,False
9914,621.6,15,0.0,55.8,mobile,False
9915,93.0,6,2.61,67.4,mobile,False
9916,196.4,4,0.0,89.5,desktop,False
9917,63.8,2,0.0,39.9,mobile,True
9918,280.3,5,35.05,80.8,mobile,False
9919,141.4,1,0.0,58.7,mobile,False
9920,32.6,1,0.0,87.3,desktop,False
9921,1288.6,28,0.0,12.1,mobile,True
9922,456.9,12,0.0,39.3,mobile,True
9923,133.5,4,0.0,13.2,mobile,True
9924,36.2,1,0.0,14.3,mobile,False
9925,147.2,2,0.0,1.9,mobile,True
9926,54.0,1,0.0,23.3,desktop,False
9927,111.0,3,6.27,92.3,mobile,False
9928,680.8,573,0.0,45.1,mobile,False
9929,199.7,4,0.0,98.7,desktop,True
9930,36.5,2,0.0,70.3,desktop,True
9931,275.8,6,0.0,1.8,mobile,False
9932,226.9,3,0.0,90.2,desktop,False
9933,29.5,1,0.0,55.7,mobile,True
9934,123.9,1,0.0,55.7,desktop,False
9935,306.3,7,0.0,20.7,desktop,False
9936,282.3,4,0.0,61.0,desktop,True
9937,118.6,2,0.0,71.2,tablet,True
9938,295.9,8,0.0,42.1,mobile,False
9939,145.6,1,0.0,33.2,desktop,False
9940,48.7,2,7.34,64.9,desktop,False
9941,49.8,2,0.0,19.3,mobile,True
9942,136.3,1,0.0,20.3,mobile,True
9943,423.4,9,48.5,31.1,tablet,False
9944,294.8,7,0.0,34.1,desktop,False
9945,43.9,1,0.0,35.1,desktop,True
9946,149.6,5,9.37,64.7,desktop,True
9947,23.6,1,0.0,44.4,tablet,True
9948,79.2,3,0.0,8.0,desktop,True
9949,42.8,1,0.0,27.9,mobile,True
9950,124.2,2,12.12,95.9,desktop,False
9951,114.3,2,0.0,21.6,mobile,True
9952,44.8,1,3.99,92.2,desktop,False
9953,53.9,2,4.11,39.1,mobile,True
9954,172.9,6,26.26,37.6,mobile,True
9955,50.5,3,0.0,83.7,mobile,False
9956,287.0,8,30.05,80.1,mobile,False
9957,9.5,1,14.44,4.5,mobile,False
9958,545.6,14,0.0,76.3,desktop,False
9959,166.7,1,0.0,22.6,mobile,False
9960,46.4,3,0.56,74.1,mobile,True
9961,179.7,4,0.0,73.3,mobile,False
9962,502.5,12,61.29,25.6,desktop,True
9963,136.1,1,0.0,41.9,mobile,True
9964,104.8,5,0.0,96.9,mobile,False
9965,313.9,4,33.27,97.7,mobile,True
9966,326.2,6,50.06,69.5,desktop,False
9967,24.1,2,3.94,42.8,mobile,True
9968,187.7,3,0.0,97.6,mobile,False
9969,550.9,10,55.77,10.6,mobile,True
9970,117.7,3,0.0,3.8,mobile,False
9971,447.6,10,59.27,32.2,mobile,False
9972,71.7,3,0.0,89.7,mobile,True
9973,58.1,3,0.0,47.1,mobile,False
9974,78.4,1,0.0,27.9,desktop,False
9975,44.6,1,10.56,5.6,mobile,True
9976,63.3,2,0.0,1.5,mobile,True
9977,193.1,4,15.7,4.3,mobile,True
9978,130.0,6,0.0,28.2,mobile,True
9979,142.8,3,13.23,96.6,desktop,False
9980,5.8,1,16.34,99.2,desktop,False
9981,298.6,5,33.03,61.1,mobile,True
9982,217.6,6,22.75,58.4,desktop,False
9983,18.1,2,5.43,96.0,tablet,False
9984,49.8,4,0.0,88.7,mobile,False
9985,66.0,2,0.0,66.3,mobile,False
9986,281.8,7,35.55,73.6,mobile,True
9987,141.6,4,0.0,72.9,mobile,True
9988,49.9,1,0.0,61.6,mobile,True
9989,176.5,5,0.0,35.4,desktop,False
9990,34.1,1,0.0,30.1,mobile,True
9991,200.7,4,0.0,56.2,tablet,False
9992,178.3,3,0.73,58.4,mobile,True
9993,145.7,1,0.0,51.5,mobile,True
9994,33.6,1,0.0,59.2,desktop,False
9995,102.6,2,9.34,25.0,mobile,False
9996,293.0,6,0.0,80.4,desktop,False
9997,308.8,7,0.0,96.4,mobile,True
9998,146.0,4,29.77,99.8,desktop,False
9999,53.1,2,12.96,87.7,mobile,False
10000,16.7,1,0.0,51.8,mobile,False
10001,42.3,1,0.0,28.5,desktop,False
10002,80.0,1,0.0,25.6,desktop,False
10003,223.7,2,0.0,63.7,mobile,True
10004,75.5,1,0.0,63.1,desktop,True
10005,240.7,6,0.0,0.2,mobile,False
10006,60.9,1,0.0,71.7,mobile,False
10007,270.2,8,24.25,4.0,desktop,False
10008,218.1,7,0.0,61.3,tablet,True
10009,123.4,6,0.0,97.2,desktop,True
10010,62.2,1,0.0,9.9,mobile,True
10011,39.8,1,0.0,62.6,mobile,False
10012,221.1,6,0.0,32.1,desktop,False
10013,79.3,4,7.93,32.5,tablet,False
10014,59.9,1,10.83,40.7,mobile,False
10015,68.9,1,0.0,60.8,mobile,False
10016,3.7,1,7.62,77.9,desktop,False
10017,106.8,2,0.0,39.3,desktop,False
10018,172.8,6,0.0,63.7,desktop,False
10019,108.4,3,9.93,31.7,mobile,False
10020,69.6,1,0.0,41.2,desktop,True
10021,5.4,2,0.0,70.4,tablet,True
10022,451.6,9,0.0,59.7,desktop,False
10023,210.2,5,0.0,38.5,mobile,False
10024,29.0,1,0.0,97.6,desktop,True
10025,78.8,1,0.0,66.2,desktop,True
10026,130.9,2,22.75,15.9,mobile,True
10027,304.9,8,0.0,22.3,desktop,False
10028,141.7,6,0.0,6.4,mobile,True
10029,394.4,7,42.44,6.6,mobile,False
10030,74.9,3,0.0,2.3,desktop,False
10031,71.7,3,0.0,61.8,desktop,True
10032,176.5,4,27.44,49.7,mobile,False
10033,68.0,2,0.0,40.7,desktop,False
10034,146.4,4,26.82,19.5,desktop,False
10035,18.8,2,0.0,82.9,mobile,True
10036,65.7,1,0.0,67.9,tablet,False
10037,61.9,1,2.92,15.5,desktop,True
10038,155.4,4,0.0,69.0,desktop,False
10039,164.2,4,19.99,76.7,mobile,False
10040,85.2,1,0.0,79.9,mobile,False
10041,719.6,15,0.0,10.9,desktop,True
10042,314.4,7,0.0,34.4,desktop,False
10043,512.1,10,59.68,42.3,desktop,False
10044,14.1,3,0.0,4.4,mobile,True
10045,23.6,1,0.0,0.3,mobile,True
10046,12.3,1,2.15,61.1,desktop,False
10047,125.5,3,11.74,62.4,desktop,False
10048,102.6,3,0.0,49.1,mobile,False
10049,195.0,2,12.32,42.1,mobile,False
10050,56.9,2,0.0,60.2,mobile,False
10051,142.8,1,16.38,53.4,desktop,True
10052,621.2,14,0.0,92.3,mobile,True
10053,36.5,2,6.27,4.3,mobile,False
10054,171.2,6,0.0,35.8,desktop,False
10055,427.0,9,52.44,80.3,desktop,True
10056,38.9,1,0.0,88.9,mobile,True
10057,68.2,3,9.19,17.0,mobile,False
10058,65.2,1,0.0,69.7,desktop,True
10059,20.7,1,0.0,27.5,mobile,False
10060,87.4,1,0.0,39.7,mobile,False
10061,121.7,1,0.0,49.4,desktop,False
10062,90.4,1,0.0,32.5,mobile,False
10063,595.3,12,73.67,0.4,desktop,False
10064,177.5,6,0.0,49.7,mobile,True
10065,11.2,1,0.0,90.5,desktop,False
10066,227.5,4,29.31,51.3,desktop,False
10067,9.8,1,6.1,71.7,mobile,False
10068,13.8,1,8.03,45.1,desktop,False
10069,82.0,4,0.0,12.6,desktop,True
10070,55.9,1,0.0,2.3,desktop,True
10071,29.3,1,0.0,77.8,desktop,True
10072,196.1,4,0.0,88.7,mobile,False
10073,98.4,1,0.0,74.7,desktop,False
10074,365.1,9,48.4,33.0,desktop,True
10075,189.1,5,0.0,82.9,desktop,True
10076,156.4,4,0.0,44.5,mobile,False
10077,145.5,6,10.98,76.3,desktop,False
10078,47.3,2,0.0,39.8,mobile,True
10079,71.3,2,0.0,67.3,desktop,True
10080,93.2,2,0.0,61.7,mobile,False
10081,203.3,5,0.0,38.6,desktop,True
10082,46.7,1,11.7,52.1,mobile,False
10083,63.3,1,0.0,50.7,tablet,False
10084,557.1,13,0.0,29.5,mobile,True
10085,22.7,1,0.0,52.2,mobile,False
10086,35.5,1,22.87,14.5,desktop,True
10087,74.4,3,0.0,80.9,mobile,False
10088,35.5,1,0.0,83.3,mobile,True
10089,149.9,4,0.0,41.3,mobile,True
10090,123.7,2,11.98,18.4,mobile,False
10091,110.9,2,0.0,62.6,desktop,False
10092,33.6,1,0.0,40.1,mobile,True
10093,30.1,3,0.0,72.5,mobile,True
10094,53.2,2,4.17,98.3,mobile,False
10095,122.1,2,0.0,86.3,mobile,False
10096,39.9,1,4.76,5.4,desktop,True
10097,69.7,1,0.0,62.1,mobile,False
10098,102.6,3,0.0,35.5,desktop,True
10099,119.2,3,0.0,93.5,mobile,True
10100,622.8,15,77.75,41.7,desktop,False
10101,470.4,9,44.93,28.7,mobile,False
10102,131.5,5,0.0,41.1,mobile,False
10103,50.5,1,0.0,15.6,desktop,False
10104,95.6,3,0.0,3.7,mobile,True
10105,112.5,3,16.62,9.7,mobile,False
10106,274.9,8,14.88,5.1,mobile,False
10107,311.5,7,0.0,87.2,desktop,False
10108,76.6,2,7.1,45.8,tablet,True
10109,352.8,8,0.0,72.0,mobile,True
10110,235.9,5,0.0,0.6,mobile,False
10111,10.8,1,0.0,58.0,desktop,False
10112,263.6,6,32.24,26.0,tablet,False
10113,681.3,15,92.04,65.8,mobile,True
10114,71.5,3,0.0,67.5,desktop,True
10115,30.6,1,0.0,18.1,mobile,True
10116,40.5,1,0.0,11.5,mobile,False
10117,81.3,3,0.0,59.7,desktop,False
10118,56.0,1,4.98,49.9,desktop,True
10119,68.4,3,0.0,1.3,desktop,False
10120,72.2,1,0.0,33.1,desktop,False
10121,183.9,4,31.82,88.3,desktop,False
10122,148.3,5,11.45,64.0,mobile,False
10123,46.8,4,0.0,20.6,desktop,False
10124,162.9,3,0.0,0.6,desktop,False
10125,77.2,2,10.3,37.5,mobile,True
10126,38.8,1,8.38,11.8,mobile,False
10127,117.9,6,16.9,86.9,mobile,False
10128,46.8,1,0.0,98.4,mobile,True
10129,110.0,3,0.0,62.0,tablet,True
10130,21.4,1,0.0,8.8,mobile,True
10131,73.2,1,0.0,10.3,mobile,True
10132,315.1,6,0.0,75.7,mobile,False
10133,83.3,2,0.0,84.5,desktop,True
10134,480.1,13,0.0,60.3,mobile,True
10135,89.3,4,0.0,67.1,desktop,False
10136,115.7,1,0.0,30.4,tablet,True
10137,352.9,7,22.05,13.0,mobile,False
10138,60.3,1,0.0,58.3,mobile,False
10139,415.5,11,0.0,34.7,mobile,False
10140,303.9,10,0.0,56.4,mobile,False
10141,199.0,5,0.0,95.8,desktop,False
10142,73.7,2,0.0,26.2,mobile,False
10143,194.2,4,0.0,97.2,mobile,False
10144,20.3,1,2.74,39.6,mobile,False
10145,89.5,4,0.33,38.2,mobile,True
10146,44.6,1,0.0,35.6,desktop,False
10147,55.1,2,0.0,85.0,desktop,True
10148,65.4,2,9.42,84.3,mobile,False
10149,167.6,6,0.0,60.4,desktop,True
10150,54.8,1,0.0,62.0,desktop,False
10151,36.8,2,2.65,75.5,mobile,False
10152,149.6,5,11.83,47.2,mobile,True
10153,55.6,1,6.0,45.5,desktop,False
10154,111.5,2,3.75,78.2,mobile,True
10155,9.1,1,0.0,70.0,desktop,False
10156,115.9,3,0.0,68.6,mobile,False
10157,172.6,2,0.0,21.3,mobile,False
10158,36.3,1,0.0,6.6,desktop,False
10159,22.4,1,0.0,53.3,mobile,True
10160,49.7,1,1.09,35.4,mobile,True
10161,217.3,3,37.28,61.8,desktop,False
10162,70.6,1,0.0,93.0,mobile,False
10163,109.5,1,17.7,58.3,mobile,True
10164,72.9,1,0.0,6.2,desktop,False
10165,86.3,3,0.0,33.4,mobile,True
10166,40.8,1,0.0,92.9,mobile,False
10167,51.1,1,14.39,11.3,mobile,False
10168,215.6,5,0.0,27.6,mobile,False
10169,290.1,4,34.2,87.6,mobile,False
10170,79.1,2,7.08,26.4,desktop,False
10171,21.9,1,0.0,41.7,desktop,True
10172,186.0,4,24.28,17.6,mobile,False
10173,50.8,1,0.0,18.5,mobile,True
10174,46.3,2,0.0,83.2,desktop,False
10175,31.8,1,0.0,87.5,desktop,False
10176,44.5,1,0.0,61.8,tablet,True
10177,486.5,9,66.43,57.1,mobile,False
10178,162.6,3,0.0,87.9,mobile,False
10179,46.7,3,0.0,53.3,mobile,False
10180,563.6,12,0.0,80.4,mobile,True
10181,47.0,1,0.0,68.8,desktop,True
10182,70.6,1,0.0,64.7,desktop,False
10183,196.2,5,12.39,99.7,mobile,True
10184,221.5,3,16.32,95.7,desktop,False
10185,223.7,4,0.0,32.9,mobile,False
10186,42.0,1,0.0,75.9,mobile,False
10187,276.4,7,0.0,42.9,desktop,False
10188,92.4,2,19.41,54.8,desktop,False
10189,19.4,2,0.0,3.4,mobile,True
10190,97.4,2,0.0,62.1,mobile,True
10191,106.4,2,0.0,5.7,mobile,True
10192,107.8,4,0.0,33.4,mobile,True
10193,28.0,2,0.0,59.9,desktop,True
10194,124.1,1,0.0,6.8,mobile,False
10195,15.2,1,1.25,21.6,mobile,True
10196,53.3,1,3.96,93.1,mobile,True
10197,48.0,2,8.24,32.5,mobile,True
10198,39.6,1,0.0,84.1,mobile,True
10199,90.7,1,15.93,21.8,mobile,True
10200,354.9,8,0.0,3.3,mobile,False
10201,471.5,9,42.67,8.4,mobile,False
10202,55.6,1,0.0,11.6,desktop,True
10203,76.8,1,6.31,8.5,mobile,False
10204,60.3,4,0.0,94.1,mobile,False
10205,38.5,1,7.31,60.8,desktop,True
10206,28.1,1,0.0,58.3,desktop,False
10207,164.3,4,0.0,96.6,mobile,True
10208,233.2,2,16.76,7.9,desktop,True
10209,59.1,2,0.0,76.5,mobile,False
10210,290.2,6,0.0,46.1,tablet,False
10211,85.0,2,0.0,92.8,desktop,False
10212,65.4,1,0.0,29.2,mobile,True
10213,141.8,4,0.0,96.4,mobile,True
10214,163.5,5,0.0,72.0,mobile,True
10215,168.2,5,0.0,81.5,desktop,True
10216,119.8,3,0.0,76.1,desktop,True
10217,29.3,1,0.0,15.7,mobile,True
10218,178.9,4,0.0,68.9,desktop,True
10219,49.8,2,8.55,79.3,mobile,False
10220,141.3,5,21.05,81.8,mobile,True
10221,114.2,6,0.0,55.5,desktop,False
10222,450.4,9,0.0,33.7,mobile,True
10223,18.3,2,21.67,27.5,mobile,False
10224,42.1,1,0.0,58.3,desktop,True
10225,49.8,2,0.0,67.2,desktop,True
10226,98.6,1,23.93,59.3,mobile,True
10227,87.4,1,0.0,83.1,mobile,False
10228,674.6,16,0.0,46.6,desktop,False
10229,140.7,5,0.0,1.5,mobile,False
10230,116.9,2,0.0,78.1,mobile,False
10231,26.2,1,0.0,61.0,mobile,True
10232,54.9,3,11.34,53.4,mobile,False
10233,216.3,4,0.0,59.5,tablet,False
10234,64.9,1,0.0,42.4,mobile,False
10235,235.4,4,49.51,32.6,mobile,False
10236,232.3,5,27.51,12.7,mobile,True
10237,27.0,3,19.42,99.2,desktop,True
10238,33.4,2,0.0,8.3,mobile,False
10239,65.7,1,0.0,49.2,desktop,True
10240,56.0,1,15.24,44.3,mobile,True
10241,74.9,3,0.0,57.3,desktop,False
10242,167.1,2,14.59,39.7,mobile,True
10243,49.8,1,0.0,61.0,mobile,False
10244,274.1,5,0.0,94.5,mobile,True
10245,175.0,5,18.22,75.2,desktop,True
10246,453.3,8,0.0,35.4,mobile,True
10247,224.3,6,0.0,26.7,mobile,False
10248,140.7,4,16.68,8.1,tablet,False
10249,158.6,4,0.0,58.5,mobile,False
10250,137.0,4,0.0,7.7,desktop,False
10251,251.9,5,0.0,37.2,desktop,False
10252,62.5,1,0.0,16.5,desktop,True
10253,123.7,1,0.0,22.0,mobile,True
10254,273.7,7,24.9,56.8,mobile,False
10255,67.1,3,0.0,23.3,mobile,True
10256,198.1,5,6.98,50.9,desktop,False
10257,82.2,3,22.8,63.5,tablet,False
10258,490.5,10,0.0,10.6,desktop,False
10259,151.8,2,0.0,27.8,mobile,False
10260,10.2,1,0.0,84.5,mobile,True
10261,236.2,6,0.0,12.7,desktop,True
10262,409.0,12,37.34,76.6,desktop,False
10263,170.0,3,0.0,17.6,mobile,True
10264,25.5,1,0.0,53.3,desktop,False
10265,131.3,3,0.0,31.5,mobile,True
10266,42.9,2,0.0,86.9,mobile,True
10267,756.7,17,0.0,74.7,mobile,False
10268,110.8,5,22.41,70.6,desktop,False
10269,133.0,4,0.0,6.6,mobile,True
10270,163.5,2,13.42,56.5,desktop,False
10271,129.5,2,25.5,6.7,mobile,False
10272,126.4,4,23.27,44.3,mobile,False
10273,34.4,1,4.17,94.6,mobile,False
10274,27.6,2,0.0,13.1,mobile,False
10275,85.5,2,0.0,94.5,desktop,True
10276,32.6,1,12.78,11.6,mobile,False
10277,1345.9,29,0.0,59.1,desktop,False
10278,67.5,5,0.0,55.3,mobile,False
10279,213.4,4,0.0,83.3,desktop,True
10280,9.0,1,0.0,69.8,mobile,True
10281,41.7,2,0.0,79.7,desktop,True
10282,117.3,3,0.0,89.2,mobile,False
10283,60.9,1,0.43,56.9,mobile,False
10284,89.5,3,12.65,83.6,mobile,False
10285,11.6,1,0.0,11.7,mobile,True
10286,110.8,2,0.0,51.0,tablet,False
10287,20.8,1,0.0,49.2,mobile,False
10288,107.9,4,0.0,67.6,mobile,False
10289,265.9,7,0.0,6.6,desktop,False
10290,115.7,3,0.0,58.5,desktop,True
10291,57.6,1,0.0,63.2,mobile,False
10292,13.8,1,0.0,58.3,desktop,False
10293,434.9,12,0.0,95.9,desktop,False
10294,137.6,4,0.0,48.9,desktop,False
10295,82.5,2,0.0,50.8,mobile,True
10296,425.7,11,0.0,84.6,tablet,False
10297,68.5,1,3.34,63.4,mobile,False
10298,92.9,4,13.2,65.2,mobile,True
10299,306.6,7,41.88,24.2,mobile,False
10300,64.6,3,0.0,4.0,mobile,True
10301,139.0,4,5.22,66.7,mobile,False
10302,71.3,2,0.0,35.6,mobile,True
10303,91.8,1,0.0,99.4,mobile,True
10304,13.6,1,0.0,93.4,desktop,False
10305,145.0,3,22.8,56.2,mobile,False
10306,42.4,1,4.16,12.1,desktop,False
10307,106.3,1,9.45,65.5,mobile,False
10308,151.5,5,0.0,82.9,desktop,False
10309,373.5,8,40.25,7.2,mobile,True
10310,68.4,2,0.0,57.6,desktop,False
10311,49.7,1,0.0,71.2,mobile,False
10312,190.3,4,24.85,35.3,mobile,True
10313,57.6,1,0.0,43.8,desktop,False
10314,578.1,11,0.0,58.5,mobile,False
10315,91.5,2,0.0,15.7,mobile,True
10316,39.2,1,0.0,28.5,mobile,False
10317,234.2,5,0.0,31.8,desktop,True
10318,51.9,1,8.4,41.2,desktop,True
10319,234.4,6,17.08,61.9,mobile,True
10320,152.3,5,17.22,42.1,desktop,False
10321,283.7,5,0.0,15.9,mobile,True
10322,38.5,1,0.0,39.9,mobile,False
10323,99.8,1,10.14,34.5,mobile,True
10324,22.0,1,2.48,54.6,mobile,True
10325,92.5,3,0.0,51.7,mobile,True
10326,29.1,1,0.0,60.4,mobile,False
10327,20.4,1,4.43,60.4,mobile,False
10328,350.1,8,0.0,1.8,mobile,False
10329,48.4,1,0.0,21.4,desktop,True
10330,363.1,10,27.79,81.1,mobile,False
10331,65.5,2,9.64,18.5,mobile,True
10332,323.5,8,21.02,34.1,mobile,True
10333,278.8,7,0.0,95.4,tablet,True
10334,121.2,3,0.0,22.5,mobile,False
10335,36.3,1,0.0,34.1,mobile,False
10336,36.6,1,0.0,61.7,desktop,True
10337,387.2,7,0.0,31.8,mobile,False
10338,81.5,3,7.94,72.1,desktop,False
10339,14.8,1,0.0,56.2,mobile,True
10340,149.1,4,30.24,35.5,mobile,False
10341,383.9,12,0.0,73.3,mobile,True
10342,151.9,2,0.0,32.2,mobile,False
10343,139.7,4,0.0,84.7,mobile,True
10344,34.0,3,0.0,56.1,mobile,True
10345,26.4,1,0.0,37.9,mobile,False
10346,25.6,2,0.0,84.8,desktop,True
10347,59.4,2,0.0,43.3,desktop,False
10348,32.0,3,0.0,30.8,tablet,False
10349,30.2,1,10.98,83.1,mobile,True
10350,32.1,2,0.0,30.8,mobile,False
10351,54.1,1,0.0,70.0,mobile,False
10352,639.5,14,0.0,44.9,desktop,False
10353,20.1,2,0.0,3.0,mobile,True
10354,202.3,4,0.0,61.6,desktop,True
10355,149.3,4,6.65,47.2,tablet,False
10356,46.4,3,0.0,64.4,desktop,False
10357,402.2,8,0.0,37.7,mobile,False
10358,64.0,4,0.0,72.7,desktop,False
10359,197.3,4,37.68,62.1,desktop,False
10360,31.5,1,0.0,9.5,desktop,False
10361,56.0,1,0.0,92.4,mobile,True
10362,59.1,3,0.0,75.4,tablet,True
10363,22.5,1,0.0,76.1,desktop,False
10364,27.2,3,0.0,78.5,mobile,True
10365,205.4,4,22.36,31.9,mobile,True
10366,50.0,2,0.0,4.6,mobile,False
10367,35.2,1,0.0,16.5,tablet,False
10368,39.7,1,0.0,100.0,mobile,False
10369,434.7,8,46.51,49.2,mobile,False
10370,20.1,1,0.0,6.2,mobile,True
10371,147.5,5,0.0,33.7,mobile,False
10372,73.6,1,0.0,67.7,mobile,False
10373,216.6,4,0.0,75.5,desktop,False
10374,37.5,1,14.02,42.2,mobile,True
10375,57.3,3,0.0,7.5,mobile,False
10376,177.6,2,0.0,75.9,tablet,True
10377,139.9,2,0.0,77.0,mobile,False
10378,29.0,1,0.0,9.7,mobile,True
10379,189.5,5,6.31,58.3,mobile,True
10380,62.7,1,0.0,87.7,desktop,True
10381,511.5,12,47.66,42.8,desktop,False
10382,44.5,1,0.0,59.1,mobile,True
10383,472.6,10,49.73,90.2,mobile,True
10384,45.9,1,0.0,57.4,mobile,False
10385,1215.1,27,0.0,30.7,desktop,False
10386,274.3,6,39.35,90.5,mobile,False
10387,165.4,2,22.26,81.2,mobile,True
10388,170.3,4,0.0,20.5,desktop,True
10389,89.2,2,0.2,10.7,desktop,False
10390,186.9,6,18.15,26.8,desktop,False
10391,18.2,3,0.0,52.2,desktop,False
10392,53.0,1,0.0,36.0,tablet,True
10393,801.3,19,0.0,77.9,mobile,True
10394,176.9,6,0.0,43.8,desktop,False
10395,252.2,6,0.0,59.7,mobile,False
10396,164.2,2,0.0,85.6,mobile,True
10397,125.9,1,0.0,74.7,desktop,False
10398,25.9,2,0.0,93.8,mobile,True
10399,146.4,3,0.0,84.9,mobile,True
10400,65.8,2,0.0,20.5,mobile,True
10401,25.3,1,0.0,17.9,mobile,True
10402,31.7,2,0.85,7.3,mobile,True
10403,432.7,9,0.0,14.4,tablet,True
10404,90.5,1,0.0,75.2,mobile,False
10405,44.5,1,0.0,82.8,mobile,True
10406,120.4,2,0.0,28.3,tablet,False
10407,74.7,1,0.0,35.3,mobile,False
10408,140.9,1,0.0,57.7,desktop,False
10409,79.2,3,0.0,37.1,mobile,True
10410,302.4,6,0.0,8.4,mobile,True
10411,81.7,4,0.0,40.9,mobile,False
10412,470.2,10,0.0,31.1,tablet,False
10413,484.3,10,53.2,12.1,mobile,False
10414,8.1,1,6.04,71.0,mobile,True
10415,435.9,8,0.0,52.2,desktop,False
10416,128.7,4,0.0,46.2,mobile,True
10417,111.5,3,0.0,51.1,mobile,False
10418,41.4,1,7.8,98.8,mobile,False
10419,118.9,3,0.0,5.8,mobile,True
10420,1626.3,38,195.26,8.0,desktop,True
10421,109.0,2,0.0,39.8,mobile,True
10422,9.1,2,0.0,35.1,mobile,True
10423,130.7,4,25.32,18.2,mobile,True
10424,16.5,2,0.0,72.6,mobile,False
10425,32.7,1,0.0,49.4,mobile,False
10426,113.0,4,0.0,92.2,desktop,False
10427,87.8,1,0.0,25.4,mobile,False
10428,5.6,1,0.0,2.0,mobile,False
10429,204.5,3,0.0,55.7,mobile,False
10430,166.8,1,0.0,52.2,mobile,True
10431,35.2,4,0.0,78.6,mobile,False
10432,38.9,1,7.5,98.3,desktop,True
10433,94.7,3,0.0,8.7,mobile,True
10434,97.9,2,9.53,81.9,mobile,True
10435,271.1,7,18.67,80.9,desktop,True
10436,35.1,1,3.02,99.3,mobile,True
10437,112.6,3,0.0,56.8,desktop,True
10438,76.5,2,0.0,25.8,mobile,False
10439,15.9,751,17.57,95.4,mobile,False
10440,43.5,1,0.0,74.0,mobile,True
10441,25.1,1,0.0,22.0,mobile,False
10442,243.8,5,0.0,74.1,desktop,False
10443,834.2,17,0.0,7.8,mobile,False
10444,337.0,5,42.66,3.2,tablet,False
10445,178.7,3,0.0,13.4,mobile,False
10446,503.5,9,0.0,84.1,mobile,False
10447,57.5,3,3.47,84.5,desktop,False
10448,38.2,1,0.0,97.3,mobile,True
10449,332.7,10,0.0,82.5,desktop,True
10450,252.9,4,23.6,30.6,desktop,False
10451,935.3,19,0.0,0.4,mobile,False
10452,176.5,4,0.0,89.7,mobile,True
10453,798.1,19,86.35,91.5,mobile,False
10454,216.0,2,11.61,71.7,desktop,True
10455,18.1,2,0.0,76.1,mobile,False
10456,219.0,5,0.0,31.7,mobile,False
10457,39.3,2,0.0,59.5,mobile,False
10458,92.6,2,0.0,11.5,desktop,False
10459,698.9,13,0.0,42.6,desktop,False
10460,159.3,3,8.38,89.1,mobile,True
10461,128.8,2,34.35,10.7,mobile,False
10462,196.8,4,44.22,83.3,mobile,False
10463,404.8,11,43.86,21.9,tablet,True
10464,407.4,10,53.79,41.6,mobile,True
10465,67.6,4,17.6,0.2,desktop,False
10466,152.3,1,20.21,97.3,desktop,False
10467,49.9,1,18.83,36.2,desktop,True
10468,268.2,4,0.0,67.1,mobile,True
10469,33.4,1,0.51,67.5,mobile,True
10470,30.1,1,0.0,84.6,mobile,True
10471,76.9,4,0.0,57.3,mobile,True
10472,44.2,2,0.0,31.0,mobile,False
10473,11.1,1,0.0,36.7,mobile,False
10474,527.9,10,51.75,2.2,mobile,True
10475,325.2,6,0.0,93.9,desktop,True
