income_inr,age_years,utilisation_ratio,enquiries_6m,tenure_months,emi_to_income,late_payments_12m,card_count,noise_1,noise_2,noise_3,noise_4,default,credit_limit_inr
31038.62,29.0,0.2046,2.0,14.0,0.043844,0.0,2.0,-1.611822,-0.333739,-0.434174,2.021248,0,74719.12
30382.19,35.6,0.588651,2.0,41.0,0.417148,2.0,1.0,1.057346,-0.07462,-1.542425,-0.384327,0,41254.63
52833.74,31.9,0.400181,3.0,20.0,0.2167,0.0,2.0,0.114447,-0.075671,-1.162404,-0.10336,1,114484.58
100982.29,31.5,0.12769,2.0,103.0,0.060766,0.0,1.0,1.543966,0.0795,-0.762927,0.805001,0,210446.97
28648.13,42.9,0.189579,2.0,107.0,0.139225,2.0,1.0,0.649744,-1.262977,-0.999752,-1.03587,0,61956.28
27201.14,21.1,0.501994,0.0,31.0,0.35978,1.0,0.0,1.998347,0.876537,-0.316066,-0.343047,1,33023.64
65747.39,28.1,0.259386,3.0,22.0,0.116138,0.0,2.0,-0.863623,-0.373567,0.485831,0.222988,0,163208.59
64279.42,29.7,0.043231,0.0,40.0,0.042766,0.0,3.0,-0.241098,0.106882,0.137277,-0.022653,0,176914.98
35675.98,31.1,0.802556,1.0,69.0,0.527135,3.0,1.0,0.608924,0.134519,0.561193,0.647988,0,59303.69
53224.57,43.3,0.352576,2.0,22.0,0.225402,3.0,3.0,1.079231,0.387878,0.218106,1.13067,0,95737.59
30993.79,25.8,0.226288,0.0,35.0,0.227418,1.0,3.0,-0.15927,1.372087,-0.29955,-0.676034,0,90779.91
37877.42,25.2,0.318387,0.0,60.0,0.209269,1.0,4.0,-1.94266,1.247064,0.289762,-0.370355,1,65082.25
24146.25,46.6,0.492126,1.0,15.0,0.341214,2.0,3.0,1.795166,-0.190284,-1.672343,-0.721005,0,24518.48
91204.73,50.4,0.463643,0.0,16.0,0.352339,2.0,0.0,2.215778,0.922305,-0.565707,2.590602,0,180610.85
39299.59,33.2,0.744955,1.0,78.0,0.496051,1.0,1.0,-0.22886,-0.127311,0.18468,-0.2814,0,63321.11
126216.27,43.0,0.151968,3.0,66.0,0.073756,1.0,4.0,-0.866849,-0.635675,0.228814,-1.669263,0,266791.73
22706.3,21.0,0.47879,1.0,69.0,0.368565,0.0,3.0,-0.019077,-0.250049,2.636432,-0.013172,0,33477.56
42070.32,30.3,0.306854,3.0,129.0,0.355872,4.0,1.0,0.910725,-1.069819,-1.404609,-1.344605,1,69922.19
39225.56,37.5,0.091215,3.0,13.0,0.024769,1.0,3.0,1.840925,-1.297236,-0.402093,-0.265749,0,96539.17
27024.29,39.1,0.585997,3.0,50.0,0.313989,1.0,3.0,-0.195821,-1.131225,0.594242,0.052319,1,37058.27
61301.22,30.8,0.243008,2.0,63.0,0.242282,2.0,0.0,-0.611895,-1.928119,0.708397,-1.024904,0,140394.34
14506.57,22.0,0.280051,4.0,80.0,0.254076,1.0,3.0,1.23375,-0.610175,-0.086185,-0.157953,1,33261.07
86247.13,48.8,0.400788,2.0,132.0,0.313098,0.0,2.0,-0.014615,-0.772869,-2.631077,-1.136175,0,199856.04
56809.15,34.1,0.14008,4.0,47.0,0.050656,1.0,1.0,-1.385553,0.14908,0.309443,0.109108,0,108478.76
35286.61,42.9,0.238725,3.0,72.0,0.203819,0.0,5.0,0.426769,0.665825,-0.61374,0.048509,0,125066.25
68512.61,54.3,0.297109,0.0,64.0,0.286231,2.0,2.0,-1.066153,0.922615,1.041709,-0.110748,0,143448.58
35940.24,43.9,0.230646,2.0,37.0,0.125201,0.0,1.0,-2.256938,2.29169,-0.477585,-0.039249,0,51303.7
65848.84,46.4,0.446336,2.0,10.0,0.297183,2.0,1.0,-0.263474,0.788027,0.4078,0.377506,0,136354.79
49541.94,25.5,0.236379,2.0,122.0,0.12181,0.0,1.0,1.829609,-3.58064,0.003119,0.404335,0,118791.25
95356.56,29.4,0.402927,1.0,74.0,0.321712,1.0,0.0,-0.714768,-0.935426,0.963809,-1.165112,0,209958.61
45038.3,38.2,0.353586,1.0,80.0,0.315853,1.0,2.0,0.817244,-1.810517,1.193195,0.251046,1,109182.98
70971.43,51.1,0.494991,2.0,23.0,0.366907,1.0,4.0,-0.919555,-1.171806,0.711006,-0.777157,1,159760.74
64356.87,45.5,0.400292,2.0,54.0,0.282587,0.0,1.0,-0.603712,0.911012,0.810163,1.730145,0,125166.74
53469.47,43.3,0.695274,0.0,113.0,0.474296,6.0,5.0,0.331157,0.935217,0.685385,-1.240442,1,72982.88
32243.1,50.5,0.101167,1.0,34.0,0.0,1.0,3.0,0.559541,1.379077,-0.355044,-0.222164,0,108678.61
58737.52,22.9,0.222017,0.0,102.0,0.23822,1.0,7.0,0.130347,-0.453502,-0.028679,1.076593,0,141563.9
61677.08,44.8,0.600142,0.0,22.0,0.376223,3.0,4.0,-1.739095,-1.808443,-0.637629,-0.792938,1,132914.76
57914.3,45.5,0.542704,5.0,34.0,0.426422,4.0,1.0,0.188086,-1.202614,-0.11912,-0.817243,0,114016.02
54220.26,48.6,0.322006,2.0,46.0,0.231573,3.0,3.0,0.17953,-0.316571,0.266141,-1.619953,1,110908.37
30181.92,28.4,0.142589,3.0,59.0,0.06624,1.0,3.0,1.962018,0.481406,1.622931,0.135642,0,79476.53
58255.11,36.7,0.299007,1.0,78.0,0.315077,1.0,2.0,-0.128378,-0.516754,-0.505186,-0.123603,1,127406.98
74065.43,21.0,0.644746,1.0,48.0,0.515787,2.0,4.0,-0.035827,0.433999,-0.260539,0.731499,1,144581.07
31855.56,45.2,0.442432,2.0,27.0,0.192265,4.0,4.0,1.737181,-1.052395,0.036265,0.174877,0,56903.23
18288.32,33.6,0.042925,1.0,74.0,0.013516,0.0,1.0,-0.45317,-2.389299,1.025305,0.861072,1,54447.28
81970.72,22.1,0.886109,1.0,96.0,0.635987,1.0,1.0,-0.851021,-0.092667,-0.059759,-2.5896,1,156926.57
64917.57,36.9,0.302414,1.0,77.0,0.283966,1.0,3.0,-1.056097,-0.234289,0.332735,1.099783,0,153414.07
67593.15,33.5,0.462194,2.0,166.0,0.323424,0.0,1.0,-0.129363,-1.275965,-0.323485,0.693927,0,155081.77
48033.86,38.5,0.688497,1.0,113.0,0.582091,2.0,2.0,-0.100964,0.383317,1.145964,0.166582,0,65226.63
71962.27,48.2,0.41698,1.0,42.0,0.241183,0.0,0.0,0.712256,1.206541,-0.780397,0.320494,0,163407.77
74009.28,51.0,0.262897,3.0,81.0,0.261443,3.0,2.0,-1.314492,1.180327,-0.129849,0.794273,0,165375.72
60204.38,42.7,0.280685,0.0,84.0,0.215628,0.0,2.0,-0.131408,-0.649501,-0.224939,0.296284,0,145547.28
18189.43,31.3,0.643964,4.0,40.0,0.538115,0.0,3.0,0.726299,-1.149474,0.209369,0.130366,1,32486.89
29974.56,50.2,0.229462,1.0,41.0,0.110052,1.0,1.0,-1.401207,-1.242932,0.535848,-0.063334,0,57725.04
71183.3,44.2,0.452114,0.0,39.0,0.348661,0.0,1.0,-0.986057,-0.869825,-0.647133,-0.163907,0,147430.41
17297.59,21.0,0.511986,0.0,82.0,0.401965,1.0,1.0,1.655921,-0.294634,1.405663,0.602039,0,9602.0
29155.23,32.6,0.083376,1.0,9.0,0.103605,0.0,2.0,0.270888,0.196543,-0.389195,-0.011059,0,62210.47
64308.22,43.4,0.234872,1.0,33.0,0.24545,1.0,0.0,-0.713179,1.080664,-0.500148,-0.773118,0,144041.89
59235.74,32.7,0.193927,0.0,105.0,0.158689,1.0,3.0,-1.29373,0.179992,-0.115827,-2.084175,0,144079.54
181643.13,37.2,0.195526,0.0,26.0,0.188601,1.0,1.0,-0.166,-1.441894,0.383914,1.09075,0,400442.36
26073.69,43.0,0.311395,3.0,71.0,0.214798,1.0,0.0,2.853536,-0.428979,0.887742,0.714175,0,45238.23
338546.09,30.2,0.419757,2.0,92.0,0.247824,0.0,3.0,1.54934,-0.025075,-0.017135,0.386791,0,775473.36
92661.33,32.2,0.118477,2.0,43.0,0.061165,0.0,7.0,-0.616866,-0.993136,1.174531,-1.326613,0,220935.68
59659.82,29.5,0.311191,5.0,88.0,0.283771,3.0,2.0,-0.431827,-0.67564,-1.000307,-1.839944,0,124765.68
99128.87,51.1,0.212137,3.0,30.0,0.11383,1.0,2.0,0.644194,0.614424,-0.606899,0.00402,0,202479.49
49511.54,54.0,0.598293,0.0,156.0,0.361859,4.0,4.0,-1.688846,-0.863416,0.435948,0.964354,0,85290.04
30242.3,39.0,0.552525,1.0,160.0,0.35566,1.0,2.0,1.623152,-2.164146,-0.198801,-0.727356,0,53397.0
54444.96,43.1,0.153724,0.0,64.0,0.177981,1.0,3.0,1.112264,-1.309076,0.320908,-2.282837,0,132201.7
87739.59,46.8,0.0985,0.0,39.0,0.120216,1.0,3.0,0.495126,-1.0975,-1.371449,0.538614,0,202373.05
57276.84,27.1,0.022863,1.0,45.0,0.0,0.0,2.0,1.396009,1.272367,0.022697,-0.877253,0,144928.89
83379.68,36.6,0.501691,2.0,85.0,0.253732,0.0,1.0,-1.94099,1.190657,0.723616,0.50043,0,201472.14
128734.3,46.9,0.381769,0.0,82.0,0.243436,0.0,6.0,0.495464,1.241879,-0.458943,1.26295,0,325347.76
68184.26,34.9,0.249561,1.0,85.0,0.25229,3.0,0.0,0.197446,0.523088,0.444704,0.329315,0,150746.28
99120.37,32.0,0.107294,2.0,30.0,0.0,1.0,1.0,-1.629541,-0.399211,1.094359,0.752988,0,232248.21
33727.74,27.7,0.165807,0.0,38.0,0.12372,1.0,5.0,0.38458,0.38678,1.122757,0.810552,0,78566.65
97156.67,21.0,0.208262,1.0,63.0,0.077178,1.0,2.0,-0.296545,-1.067308,-0.708815,0.580638,0,223048.54
34362.49,55.1,0.114432,5.0,164.0,0.03756,0.0,1.0,-1.152037,-0.171201,-0.388402,-1.819312,1,118092.28
77582.48,52.4,0.148629,5.0,84.0,0.158924,0.0,2.0,0.269889,0.331874,0.546278,-0.557653,0,178304.65
71273.88,46.3,0.508357,1.0,15.0,0.331238,3.0,3.0,0.384544,0.020519,0.485945,-0.972524,0,130871.67
105628.52,42.7,0.519381,2.0,27.0,0.419934,1.0,3.0,-0.148819,-0.614685,-0.79284,-1.368632,0,238709.68
29590.87,27.2,0.221205,4.0,45.0,0.208848,0.0,2.0,0.926699,1.37625,0.755027,0.900592,1,104795.0
30008.41,25.6,0.358834,1.0,98.0,0.213048,0.0,3.0,-0.485155,1.002404,1.564527,0.439078,0,81532.5
53442.24,40.7,0.281055,2.0,103.0,0.162068,0.0,2.0,1.318417,1.362804,1.949201,0.302785,0,102719.52
81314.66,33.6,0.716363,1.0,54.0,0.556775,0.0,0.0,0.177308,-0.401792,0.00546,-0.324736,0,175727.57
36691.68,27.8,0.10548,1.0,60.0,0.145927,0.0,4.0,-0.212192,1.34842,0.973175,0.184689,0,100715.12
60627.4,21.0,0.420992,2.0,53.0,0.279857,1.0,2.0,-2.608159,1.412444,-1.524065,-0.645226,0,154618.44
16219.58,27.0,0.302408,0.0,31.0,0.349081,0.0,2.0,-0.312344,-1.11121,0.493863,-0.650312,0,24268.11
107862.18,31.0,0.307208,1.0,42.0,0.343283,2.0,3.0,0.585824,-0.698739,-0.232808,0.372916,0,221828.09
40430.79,33.7,0.176674,1.0,41.0,0.105369,0.0,2.0,-1.111729,-0.267561,-1.288934,-0.020366,0,110535.12
43408.67,30.4,0.280018,0.0,52.0,0.269611,1.0,2.0,0.736587,0.034628,-0.543359,-1.294199,1,77075.88
56005.84,50.5,0.392158,1.0,26.0,0.373075,1.0,1.0,-0.037968,-1.401933,0.97489,0.617399,1,90485.9
70025.67,50.2,0.291691,0.0,55.0,0.25761,2.0,5.0,-1.394183,0.404374,0.364768,-0.703985,0,153204.29
127049.88,58.2,0.729224,1.0,105.0,0.52811,3.0,3.0,-0.121224,-0.294853,0.51939,-0.58087,0,251455.51
37910.54,54.1,0.57443,1.0,21.0,0.391676,1.0,3.0,-1.152798,-0.568509,0.131585,0.917197,0,54729.09
51628.49,30.1,0.327822,1.0,40.0,0.181599,0.0,1.0,-2.847894,-0.217602,1.292036,1.377218,0,118818.81
37321.75,46.1,0.056438,1.0,78.0,0.042266,2.0,2.0,-1.029599,0.28335,-0.822796,-0.425643,0,75515.8
91127.52,38.5,0.346506,1.0,6.0,0.271856,0.0,2.0,1.278794,-0.450801,-0.794431,0.105735,0,190602.8
14909.39,51.5,0.167348,0.0,96.0,0.261212,0.0,1.0,1.133434,1.390947,-0.789133,0.956676,0,38431.0
17805.26,58.5,0.456681,4.0,84.0,0.307162,2.0,3.0,0.429635,-0.782277,1.209264,0.05567,0,40745.0
45457.61,27.2,0.127465,1.0,57.0,0.0,1.0,5.0,-0.593043,1.339377,-0.386025,-1.826466,0,92315.84
133644.75,35.2,0.355876,3.0,52.0,0.232242,1.0,3.0,0.816436,-0.932778,1.147382,0.418768,0,288588.88
68222.71,40.2,0.330402,0.0,83.0,0.192928,0.0,2.0,-0.437368,-0.206668,0.848641,-0.858644,0,163884.71
92158.28,47.9,0.634084,2.0,91.0,0.525345,5.0,3.0,-0.392304,-0.930788,0.128152,1.532249,1,163533.45
21662.23,34.3,0.259253,0.0,50.0,0.099803,0.0,1.0,1.710968,0.096691,-1.448715,-0.965116,0,77063.99
125237.59,23.7,0.309404,1.0,35.0,0.240669,1.0,7.0,-0.481936,-0.840691,1.51692,-0.75347,0,280506.4
40994.35,34.5,0.530466,3.0,37.0,0.429196,2.0,1.0,-0.254494,0.850006,1.05062,-0.41172,1,90944.87
26406.24,24.1,0.431175,3.0,48.0,0.277547,3.0,3.0,-0.274021,-1.264495,0.473542,0.049055,0,6856.15
40674.2,26.2,0.427218,1.0,37.0,0.336275,1.0,4.0,-0.289424,-0.332595,-0.365113,0.033988,0,107499.02
60137.14,47.6,0.026031,4.0,30.0,0.018224,1.0,4.0,1.019221,-0.392765,2.021742,0.468749,0,160545.43
65579.52,48.1,0.272135,2.0,86.0,0.191914,5.0,2.0,0.90175,-1.133724,1.279046,0.267782,0,129346.55
60660.89,34.7,0.479234,3.0,94.0,0.292927,1.0,2.0,0.047216,1.085026,-0.047638,-0.098456,1,148532.0
59638.92,23.6,0.071744,0.0,92.0,0.043628,1.0,2.0,-0.612623,1.088302,0.183802,-1.237677,0,146995.58
84536.07,31.6,0.139488,0.0,96.0,0.151312,3.0,1.0,0.381599,-2.01099,-1.177819,-0.137144,0,192096.67
71530.75,29.0,0.627381,1.0,62.0,0.405485,0.0,3.0,0.173026,-0.762653,1.867876,0.62235,0,172615.46
40499.63,25.0,0.611238,1.0,55.0,0.315856,1.0,0.0,0.719068,-0.377975,0.450482,1.158594,0,61861.78
30559.46,28.4,0.070047,2.0,100.0,0.110711,0.0,3.0,-0.438429,0.430327,-0.155451,1.09946,0,117624.64
95849.12,36.3,0.699693,1.0,86.0,0.406775,2.0,2.0,-1.653907,-0.262518,-0.137687,-0.665278,0,172708.99
54476.97,54.0,0.214811,1.0,129.0,0.172483,1.0,2.0,-0.192787,1.745519,0.629105,0.955878,0,136213.88
86019.11,46.2,0.350518,1.0,131.0,0.218474,2.0,2.0,-1.030544,-0.260597,0.171903,0.799061,0,176518.8
77853.91,37.8,0.305287,1.0,60.0,0.196106,3.0,2.0,0.163343,0.994237,1.150733,-0.036399,0,163659.58
70619.5,23.9,0.169066,0.0,43.0,0.092139,2.0,3.0,-1.205351,0.948969,0.574691,-0.677727,0,150337.91
33309.96,22.3,0.372392,0.0,23.0,0.293445,1.0,3.0,-1.324845,-0.051983,0.94353,-0.849402,0,71842.55
103480.18,25.7,0.304121,3.0,70.0,0.144775,1.0,1.0,-1.654659,0.833632,0.582262,0.629743,0,239906.24
37989.01,21.0,0.338358,3.0,55.0,0.347496,1.0,2.0,-1.130268,-1.629043,1.084448,0.538843,1,74344.16
52642.13,38.0,0.11254,1.0,18.0,0.0,1.0,2.0,1.16561,-0.066956,0.842937,0.239032,0,130921.04
44746.1,35.8,0.63255,2.0,46.0,0.464408,1.0,0.0,0.444914,0.665278,0.564644,1.178323,1,76253.03
61047.16,44.6,0.307964,0.0,84.0,0.264406,0.0,3.0,-0.261304,0.190095,0.419681,-2.259112,0,137138.22
77378.46,21.0,0.656782,3.0,73.0,0.472544,0.0,2.0,-1.131743,1.389389,1.542025,1.289058,1,186227.7
42255.25,21.0,0.383798,3.0,92.0,0.384881,1.0,1.0,0.85087,-0.385545,0.154656,-1.106824,1,80648.27
19113.75,37.7,0.390674,3.0,67.0,0.236716,1.0,2.0,-0.471616,1.26479,1.045106,-0.209322,0,7771.14
42068.26,21.0,0.644386,1.0,64.0,0.49962,1.0,1.0,-0.406589,-0.181664,0.320195,0.848184,0,100638.48
144582.46,34.5,0.758846,4.0,54.0,0.554536,7.0,5.0,1.191211,-2.449561,0.714185,2.479258,1,269502.06
47609.45,29.5,0.278986,1.0,30.0,0.190824,1.0,4.0,-1.500344,-0.798867,0.162944,1.464727,1,95561.28
14313.26,27.1,0.208429,1.0,38.0,0.168704,0.0,1.0,0.021113,0.337251,1.961927,0.83189,0,33513.98
62989.55,54.0,0.359051,0.0,63.0,0.332267,2.0,4.0,-0.566254,1.498707,-0.725705,-0.913425,0,112691.61
37716.83,21.0,0.434771,0.0,135.0,0.309703,1.0,2.0,-1.418781,1.367447,1.170316,0.439165,1,94136.28
149500.16,54.5,0.5659,4.0,34.0,0.363654,2.0,5.0,-1.619578,-2.089966,0.34243,0.439026,0,322125.94
35261.44,21.0,0.227876,1.0,32.0,0.233556,0.0,2.0,-2.135314,0.558706,-1.207144,-1.244946,0,71224.48
103032.35,40.5,0.309299,0.0,89.0,0.208408,1.0,1.0,0.128325,1.995784,0.124472,-0.376247,1,227554.49
16399.54,37.3,0.241385,1.0,84.0,0.136489,3.0,2.0,-0.130994,-0.14768,-0.187921,0.673365,0,5000.0
61777.43,51.2,0.590858,2.0,66.0,0.42628,0.0,1.0,0.296221,0.490808,0.644752,1.479818,0,127039.68
242360.54,32.7,0.313422,1.0,45.0,0.359411,1.0,1.0,-0.054073,0.426102,-0.420118,-1.051026,0,565208.09
86637.71,46.8,0.204991,2.0,73.0,0.213435,1.0,1.0,-1.586832,-0.629688,1.094768,-0.703879,0,175644.55
92004.23,48.9,0.176515,0.0,228.0,0.186276,3.0,3.0,0.567733,1.498342,-0.262569,-1.338167,0,231087.82
168267.79,33.1,0.315636,1.0,51.0,0.219295,2.0,0.0,1.691665,-0.632774,-1.470507,1.399605,1,363336.59
36133.52,48.0,0.307137,3.0,56.0,0.239144,1.0,1.0,-1.774398,-0.557526,1.352349,0.287762,1,75371.52
32503.46,45.8,0.76324,1.0,68.0,0.530551,9.0,2.0,0.221823,1.680734,-2.655597,-0.572397,1,5000.0
75221.88,27.3,0.187071,1.0,5.0,0.164428,0.0,3.0,1.147044,-0.005972,0.006717,-0.228552,0,182471.78
33799.79,26.3,0.451267,0.0,53.0,0.307851,2.0,4.0,0.580277,-0.871991,-0.348671,-0.167768,0,46670.3
100163.4,42.0,0.276917,1.0,111.0,0.245405,0.0,3.0,-0.269255,1.696319,0.195628,0.883275,0,268241.57
53293.97,33.7,0.323393,1.0,21.0,0.343473,1.0,2.0,0.90106,2.051323,-0.705222,-0.074555,1,100855.49
65393.73,39.6,0.253558,1.0,6.0,0.030364,0.0,1.0,-0.638444,-0.197896,0.520533,1.050631,0,166590.54
43065.61,21.0,0.74823,0.0,55.0,0.588756,1.0,0.0,0.379549,1.596296,0.650146,0.490895,0,92988.95
230890.79,31.8,0.352025,2.0,32.0,0.19359,4.0,2.0,-0.134268,-1.572822,1.043562,0.692639,0,497209.9
45684.92,37.8,0.26317,2.0,65.0,0.178629,3.0,1.0,-1.238206,-2.046608,0.414622,0.391071,0,107288.51
103541.89,50.6,0.725773,1.0,46.0,0.509735,2.0,4.0,0.389276,1.482634,-1.195824,-1.022053,0,208474.38
66602.25,43.1,0.064674,3.0,57.0,0.033531,0.0,0.0,-0.619961,0.167243,-1.105947,-0.067023,0,199360.01
66441.8,33.7,0.662255,4.0,105.0,0.403087,2.0,4.0,0.087741,-0.22946,1.118834,-0.537527,0,130779.93
37218.46,38.2,0.489247,0.0,105.0,0.295804,2.0,4.0,-0.451197,-0.597646,-0.665416,-0.642143,0,104319.49
58560.77,31.2,0.60141,2.0,53.0,0.465675,1.0,3.0,-0.247058,0.580619,-1.115003,0.594574,0,137846.49
29658.79,34.2,0.264202,1.0,14.0,0.134895,2.0,2.0,-0.200251,1.268074,0.93683,-0.130655,0,51213.46
90999.07,33.1,0.739829,0.0,88.0,0.508018,2.0,1.0,-0.101118,0.292133,0.956897,0.893514,1,201732.36
18066.59,35.6,0.162081,3.0,22.0,0.103971,1.0,5.0,-0.569065,-0.499397,0.726987,0.364086,0,40049.22
85376.51,30.4,0.399073,4.0,14.0,0.267767,3.0,1.0,-2.007926,0.055139,-0.62499,0.220368,1,160293.29
47818.66,27.3,0.289015,2.0,109.0,0.15312,0.0,4.0,-0.547237,0.563579,-1.027801,0.128944,0,134018.82
20513.3,36.2,0.416726,3.0,53.0,0.30273,1.0,5.0,-0.548731,0.409456,-1.08197,0.125095,0,35898.14
40696.9,40.0,0.464937,2.0,28.0,0.284937,1.0,6.0,-1.994777,0.494334,0.108251,-1.534884,0,75190.44
11287.05,44.5,0.39437,4.0,18.0,0.263496,1.0,6.0,-0.773291,1.392611,-0.052252,-1.131279,0,28692.85
57813.63,44.6,0.358909,1.0,44.0,0.329826,1.0,1.0,0.074865,0.433692,0.595989,-2.315153,0,110701.31
90176.63,31.4,0.220463,2.0,62.0,0.204673,0.0,2.0,-0.011348,1.229995,-0.10959,-0.975134,0,209255.93
53937.06,24.3,0.117071,1.0,37.0,0.049964,1.0,3.0,0.168905,1.238169,1.468221,1.031989,0,129869.78
37476.52,42.2,0.70375,0.0,81.0,0.491781,4.0,5.0,0.308143,0.229192,-0.938891,0.342783,1,32347.19
66653.8,24.2,0.625582,1.0,66.0,0.442447,0.0,1.0,-0.639102,-0.308522,0.81182,0.384947,1,129906.66
52503.49,32.2,0.579738,4.0,62.0,0.447268,1.0,2.0,0.991969,0.89613,-1.623882,-0.957617,0,93386.41
16182.15,36.0,0.328897,0.0,50.0,0.229496,2.0,1.0,0.194229,-1.854465,0.784802,0.190561,0,12962.88
39365.57,34.7,0.328779,3.0,65.0,0.125822,0.0,3.0,0.52431,-1.32361,0.348265,0.808856,0,86579.04
23484.52,32.2,0.406507,1.0,117.0,0.33433,3.0,3.0,0.977648,-0.656087,0.632702,-0.524581,0,35651.29
129139.57,35.2,0.642881,1.0,44.0,0.48712,0.0,3.0,1.244187,1.843469,1.374611,0.457617,0,272059.02
70904.26,47.2,0.797153,3.0,22.0,0.590499,6.0,0.0,1.860468,-1.638987,2.01892,-2.217393,1,84964.61
54503.01,38.9,0.17595,3.0,26.0,0.194936,2.0,3.0,-1.454199,0.292926,-0.285099,0.360909,0,95461.37
14989.58,29.1,0.71429,2.0,22.0,0.526385,3.0,1.0,0.369838,-1.060762,0.828041,-0.321561,0,6167.13
30593.3,42.7,0.901909,1.0,127.0,0.595141,4.0,1.0,-0.519465,0.242566,1.930656,0.071194,1,19838.61
57346.02,21.0,0.628011,0.0,17.0,0.520027,0.0,1.0,-2.077645,-0.904929,0.560878,-0.555082,0,96944.07
80180.33,30.4,0.278853,2.0,28.0,0.261552,2.0,1.0,0.654368,0.716817,2.272332,-0.331946,0,182151.67
35905.75,31.6,0.253271,0.0,72.0,0.163241,2.0,3.0,0.906317,0.622956,-0.216887,-0.353538,0,65872.29
53843.55,23.7,0.156441,1.0,134.0,0.09241,2.0,2.0,0.489504,-1.255354,1.112916,0.2221,0,111464.35
29946.38,50.0,0.224585,3.0,32.0,0.162819,0.0,2.0,-1.43464,-0.22439,0.031061,-0.272544,0,76068.8
35991.96,46.1,0.350221,0.0,62.0,0.181737,1.0,3.0,-0.453106,0.866443,1.479258,-1.67851,0,55953.79
52783.28,52.1,0.160014,2.0,125.0,0.11291,3.0,2.0,0.458505,1.221201,0.760686,-0.818358,0,96421.08
55318.79,37.4,0.279634,2.0,28.0,0.188498,0.0,3.0,1.542524,1.038777,0.530539,0.861994,0,149372.41
41265.38,24.9,0.260777,3.0,16.0,0.196893,1.0,2.0,-0.560938,-1.338809,-0.087971,0.46788,0,81052.19
133221.08,33.2,0.445161,2.0,7.0,0.416003,0.0,0.0,-0.287594,-0.506908,-0.212261,-0.37401,0,289989.14
70968.75,43.3,0.416552,2.0,50.0,0.229351,2.0,3.0,1.323162,0.301949,-0.816694,0.256212,0,142403.12
37479.87,41.2,0.332783,1.0,75.0,0.236822,1.0,0.0,1.668494,-0.017387,-0.139183,-1.813573,0,29952.5
65006.26,45.6,0.359796,0.0,26.0,0.27673,2.0,4.0,0.739879,0.096793,-3.129601,-1.038163,0,118611.59
38781.06,41.0,0.201348,3.0,36.0,0.136749,2.0,2.0,-1.823241,-1.120557,0.424593,-0.639595,0,75228.75
28550.32,47.1,0.415003,1.0,37.0,0.375359,2.0,2.0,1.810808,-0.298044,0.033766,-2.155682,0,30475.94
50041.71,60.4,0.452383,1.0,72.0,0.242164,1.0,0.0,-0.249902,0.933888,1.329824,1.328151,0,105503.18
56526.8,32.1,0.552298,1.0,84.0,0.325849,0.0,2.0,-0.371173,0.289377,-0.40226,-0.593029,0,125850.88
35425.5,51.4,0.404355,2.0,78.0,0.199628,0.0,2.0,-1.407747,0.076477,-0.433597,-1.877499,0,103702.2
64574.16,41.8,0.122404,1.0,65.0,0.097298,1.0,2.0,0.032128,-0.451214,0.687863,-0.174518,0,132613.37
47995.21,32.4,0.115865,0.0,30.0,0.065698,0.0,2.0,-0.442406,-0.420098,-1.692405,0.229136,0,123688.34
49927.13,36.6,0.515103,0.0,50.0,0.346024,1.0,3.0,-0.673197,-1.010059,0.735618,-0.668338,0,83294.61
87778.31,31.4,0.373545,0.0,57.0,0.236546,0.0,6.0,1.297225,0.046479,-0.31598,0.371678,0,220395.63
75054.49,21.0,0.17636,1.0,163.0,0.037423,0.0,4.0,-0.607455,1.148098,-1.369758,1.147999,0,193070.8
64970.69,60.4,0.263961,3.0,37.0,0.257412,1.0,4.0,0.996204,-0.10948,0.977513,-0.668602,0,126754.83
50158.7,51.2,0.271368,1.0,150.0,0.119913,1.0,5.0,1.964593,-1.700479,0.443462,-0.679546,0,100014.04
20167.14,43.4,0.55391,3.0,60.0,0.368369,1.0,2.0,-1.083395,1.070424,0.119842,1.266769,0,21041.71
78402.84,47.3,0.136163,1.0,64.0,0.073903,0.0,5.0,1.37643,0.392758,0.091567,0.559994,0,191181.77
55973.87,33.7,0.135896,2.0,59.0,0.108743,1.0,0.0,0.566199,0.737444,-0.908944,-0.266163,0,141164.95
52225.72,45.9,0.503944,1.0,56.0,0.460615,3.0,3.0,0.163155,-1.243651,2.220169,-0.208908,0,74073.36
104341.25,37.7,0.196335,0.0,79.0,0.199581,2.0,1.0,0.809045,-0.938425,2.091948,0.741139,0,251777.5
56053.79,49.9,0.447093,2.0,52.0,0.393317,0.0,5.0,2.333041,0.321472,-0.41999,-0.383951,0,133236.59
45634.12,51.7,0.369557,1.0,134.0,0.304454,1.0,3.0,0.635325,-0.215522,0.710416,0.986911,0,114251.33
36660.08,23.5,0.396693,0.0,169.0,0.234151,0.0,0.0,-1.48583,-0.468953,0.710497,-0.246169,0,71213.34
80570.28,27.4,0.447776,1.0,83.0,0.426239,1.0,1.0,-0.639556,-1.090301,-0.243516,0.705652,0,148922.58
48210.28,39.1,0.486501,0.0,42.0,0.26651,4.0,1.0,-0.011727,-0.402423,-1.164901,1.570374,0,60824.62
57364.92,40.3,0.309191,2.0,52.0,0.301052,1.0,3.0,-1.901369,0.148041,-0.853978,1.075758,0,101305.04
