day,spend_inr,is_spike
3207,310.8,0
3208,332.27,0
3209,323.13,0
3210,358.02,0
3211,409.98,0
3212,891.64,0
3213,342.38,0
3214,403.5,0
3215,1079.37,0
3216,246.29,0
3217,654.25,0
3218,1070.0,0
3219,361.21,0
3220,369.06,0
3221,369.42,0
3222,557.02,0
3223,542.43,0
3224,274.8,0
3225,393.6,0
3226,445.53,0
3227,307.43,0
3228,221.54,0
3229,501.59,0
3230,314.08,0
3231,296.82,0
3232,371.87,0
3233,527.0,0
3234,780.97,0
3235,456.42,0
3236,373.06,0
3237,274.25,0
3238,329.67,0
3239,700.82,0
3240,210.7,0
3241,992.52,0
3242,415.28,0
3243,335.12,0
3244,578.16,0
3245,181.57,0
3246,457.99,0
3247,370.08,0
3248,800.48,0
3249,173.81,0
3250,438.37,0
3251,439.89,0
3252,364.44,0
3253,999.45,0
3254,431.58,0
3255,339.89,0
3256,215.29,0
3257,338.3,0
3258,565.85,0
3259,436.82,0
3260,571.22,0
3261,932.15,0
3262,342.03,0
3263,473.23,0
3264,364.45,0
3265,559.05,0
3266,498.05,0
3267,936.23,0
3268,275.41,0
3269,392.81,0
3270,453.56,0
3271,1063.0,0
3272,565.39,0
3273,628.05,0
3274,779.74,0
3275,486.05,0
3276,439.47,0
3277,324.67,0
3278,600.43,0
3279,243.57,0
3280,399.3,0
3281,473.89,0
3282,1049.81,0
3283,1408.5,0
3284,512.65,0
3285,352.91,0
3286,481.94,0
3287,847.08,0
3288,432.67,0
3289,404.83,0
3290,620.93,0
3291,319.84,0
3292,398.15,0
3293,535.41,0
3294,238.83,0
3295,419.4,0
3296,292.72,0
3297,444.03,0
3298,364.77,0
3299,567.79,0
3300,566.98,0
3301,264.38,0
3302,339.9,0
3303,750.13,0
3304,369.27,0
3305,185.74,0
3306,330.92,0
3307,298.32,0
3308,281.43,0
3309,775.64,0
3310,182.98,0
3311,687.11,0
3312,485.15,0
3313,859.47,0
3314,1031.49,0
3315,512.68,0
3316,348.29,0
3317,309.86,0
3318,328.0,0
3319,430.55,0
3320,420.47,0
3321,647.21,0
3322,585.35,0
3323,473.17,0
3324,365.06,0
3325,713.9,0
3326,357.2,0
3327,457.99,0
3328,387.72,0
3329,673.27,0
3330,193.08,0
3331,394.22,0
3332,606.43,0
3333,351.15,0
3334,686.14,0
3335,342.7,0
3336,395.74,0
3337,441.76,0
3338,118.73,0
3339,604.05,0
3340,262.11,0
3341,680.45,0
3342,256.44,0
3343,348.34,0
3344,839.56,0
3345,213.68,0
3346,351.21,0
3347,439.53,0
3348,556.16,0
3349,383.81,0
3350,237.36,0
3351,455.6,0
3352,495.65,0
3353,458.65,0
3354,291.18,0
3355,536.03,0
3356,403.13,0
3357,543.4,0
3358,499.05,0
3359,366.4,0
3360,428.68,0
3361,449.56,0
3362,416.73,0
3363,458.19,0
3364,562.52,0
3365,546.52,0
3366,560.68,0
3367,407.7,0
3368,722.97,0
3369,706.72,0
3370,348.92,0
3371,219.4,0
3372,605.5,0
3373,470.82,0
3374,434.97,0
3375,495.16,0
3376,457.6,0
3377,554.73,0
3378,755.38,0
3379,355.26,0
3380,259.61,0
3381,638.85,0
3382,713.31,0
3383,366.68,0
3384,303.3,0
3385,990.81,0
3386,222.5,0
3387,398.7,0
3388,331.74,0
3389,167.19,0
3390,647.92,0
3391,390.39,0
3392,349.33,0
3393,311.91,0
3394,345.35,0
3395,297.79,0
3396,593.44,0
3397,255.97,0
3398,385.1,0
3399,649.18,0
3400,552.57,0
3401,540.62,0
3402,391.05,0
3403,380.39,0
3404,376.29,0
3405,667.28,0
3406,404.58,0
3407,706.98,0
3408,452.36,0
3409,8684.11,1
3410,601.59,0
3411,735.63,0
3412,272.83,0
3413,240.01,0
3414,535.1,0
3415,384.97,0
3416,14451.98,1
3417,432.81,0
3418,493.81,0
3419,508.83,0
3420,479.94,0
3421,371.26,0
3422,321.3,0
3423,300.44,0
3424,493.87,0
3425,316.87,0
3426,281.61,0
3427,322.62,0
3428,280.72,0
3429,827.77,0
3430,680.25,0
3431,452.02,0
3432,673.95,0
3433,555.11,0
3434,480.14,0
3435,323.61,0
3436,416.79,0
3437,282.36,0
3438,781.07,0
3439,221.04,0
3440,340.65,0
3441,266.6,0
3442,282.13,0
3443,466.46,0
3444,295.93,0
3445,475.69,0
3446,592.12,0
3447,10768.14,1
3448,429.38,0
3449,510.15,0
3450,731.81,0
3451,598.99,0
3452,400.09,0
3453,449.81,0
3454,447.95,0
3455,427.23,0
3456,236.81,0
3457,370.78,0
3458,341.0,0
3459,298.77,0
3460,455.82,0
3461,370.11,0
3462,542.0,0
3463,213.86,0
3464,368.53,0
3465,295.71,0
3466,249.1,0
3467,467.84,0
3468,382.7,0
3469,472.85,0
3470,296.38,0
3471,555.88,0
3472,243.48,0
3473,673.38,0
3474,188.32,0
3475,227.49,0
3476,372.1,0
3477,305.96,0
3478,694.17,0
3479,560.55,0
3480,297.41,0
3481,588.48,0
3482,445.2,0
3483,420.11,0
3484,428.78,0
3485,320.13,0
3486,327.92,0
3487,232.92,0
3488,325.04,0
3489,286.49,0
3490,158.22,0
3491,369.17,0
3492,440.59,0
3493,518.59,0
3494,608.93,0
3495,160.62,0
3496,508.66,0
3497,453.92,0
3498,552.86,0
3499,332.31,0
3500,455.07,0
3501,308.86,0
3502,657.17,0
3503,267.9,0
3504,286.49,0
3505,260.14,0
3506,388.35,0
3507,616.99,0
3508,232.97,0
3509,808.68,0
3510,459.39,0
3511,375.52,0
3512,346.23,0
3513,625.14,0
3514,412.83,0
3515,281.92,0
3516,758.24,0
3517,496.02,0
3518,310.09,0
3519,216.55,0
3520,263.15,0
3521,434.22,0
3522,741.36,0
3523,227.79,0
3524,413.09,0
3525,324.8,0
3526,370.05,0
3527,359.48,0
3528,513.65,0
3529,483.61,0
3530,311.06,0
3531,427.49,0
3532,326.36,0
3533,255.15,0
3534,510.18,0
3535,507.7,0
3536,328.06,0
3537,191.23,0
3538,262.06,0
3539,242.71,0
3540,440.26,0
3541,506.59,0
3542,241.24,0
3543,345.43,0
3544,1069.56,0
3545,659.5,0
3546,410.14,0
3547,409.7,0
3548,472.43,0
3549,269.08,0
3550,997.23,0
3551,560.5,0
3552,878.18,0
3553,507.93,0
3554,300.45,0
3555,216.65,0
3556,677.22,0
3557,299.87,0
3558,226.51,0
3559,8470.7,1
3560,296.58,0
3561,992.78,0
3562,159.14,0
3563,683.15,0
3564,293.29,0
3565,406.74,0
3566,512.58,0
3567,144.84,0
3568,303.5,0
3569,259.32,0
3570,614.43,0
3571,377.76,0
3572,256.67,0
3573,710.01,0
3574,354.0,0
3575,369.14,0
3576,637.74,0
3577,268.79,0
3578,283.58,0
3579,492.96,0
3580,808.3,0
3581,545.95,0
3582,493.82,0
3583,312.78,0
3584,342.59,0
3585,423.55,0
3586,398.14,0
3587,196.83,0
3588,455.79,0
3589,313.98,0
3590,684.36,0
3591,397.47,0
3592,323.36,0
3593,394.48,0
3594,590.1,0
3595,385.8,0
3596,409.9,0
3597,568.65,0
3598,999.61,0
3599,532.2,0
3600,465.06,0
3601,278.05,0
3602,585.96,0
3603,313.2,0
3604,289.46,0
3605,582.03,0
3606,215.78,0
3607,665.81,0
3608,349.97,0
3609,420.37,0
3610,354.84,0
3611,483.33,0
3612,281.25,0
3613,109.5,0
3614,253.24,0
3615,693.68,0
3616,543.44,0
3617,276.98,0
3618,319.91,0
3619,456.03,0
3620,258.64,0
3621,406.25,0
3622,272.09,0
3623,171.72,0
3624,627.32,0
3625,335.15,0
3626,245.02,0
3627,261.1,0
3628,556.05,0
3629,227.56,0
3630,428.87,0
3631,278.61,0
3632,542.14,0
3633,453.81,0
3634,908.92,0
3635,273.93,0
3636,758.19,0
3637,479.95,0
3638,467.7,0
3639,628.86,0
3640,401.0,0
3641,280.23,0
3642,343.77,0
3643,381.42,0
3644,320.25,0
3645,367.23,0
3646,436.4,0
3647,300.29,0
3648,431.85,0
3649,387.5,0
3650,256.36,0
3651,368.18,0
3652,308.05,0
3653,244.18,0
3654,561.05,0
3655,483.72,0
3656,301.45,0
3657,687.42,0
3658,591.02,0
3659,283.45,0
3660,260.5,0
3661,424.32,0
3662,393.44,0
3663,484.19,0
3664,459.62,0
3665,680.73,0
3666,432.41,0
3667,154.73,0
3668,394.03,0
3669,608.35,0
3670,663.46,0
3671,280.49,0
3672,506.35,0
3673,333.4,0
3674,429.3,0
3675,551.89,0
3676,738.64,0
3677,357.05,0
3678,582.94,0
3679,367.71,0
3680,220.57,0
3681,427.17,0
3682,337.68,0
3683,472.31,0
3684,1034.81,0
3685,451.28,0
3686,393.79,0
3687,503.09,0
3688,302.16,0
3689,550.94,0
3690,244.38,0
3691,502.2,0
3692,318.29,0
3693,510.29,0
3694,877.38,0
3695,333.72,0
3696,544.58,0
3697,293.25,0
3698,421.09,0
3699,404.08,0
3700,761.7,0
3701,599.17,0
3702,414.43,0
3703,312.22,0
3704,213.97,0
3705,413.89,0
3706,696.01,0
3707,245.26,0
3708,962.16,0
3709,480.76,0
3710,208.17,0
3711,298.62,0
3712,550.09,0
3713,472.82,0
3714,345.65,0
3715,366.71,0
3716,319.95,0
3717,292.57,0
3718,306.56,0
3719,300.99,0
3720,342.06,0
3721,527.58,0
3722,187.01,0
3723,378.48,0
3724,421.08,0
3725,458.92,0
3726,550.51,0
3727,564.34,0
3728,327.93,0
3729,239.07,0
3730,291.27,0
3731,432.72,0
3732,723.1,0
3733,639.65,0
3734,166.72,0
3735,356.97,0
3736,371.96,0
3737,266.14,0
3738,368.76,0
3739,478.49,0
3740,455.57,0
3741,394.2,0
3742,341.03,0
3743,184.95,0
3744,640.78,0
3745,601.56,0
3746,414.36,0
3747,288.94,0
3748,1181.05,0
3749,271.99,0
3750,365.9,0
3751,354.43,0
3752,496.09,0
3753,308.68,0
3754,716.4,0
3755,359.73,0
3756,331.08,0
3757,250.87,0
3758,786.03,0
3759,331.66,0
3760,422.75,0
3761,445.86,0
3762,464.38,0
3763,450.16,0
3764,316.16,0
3765,549.1,0
3766,269.2,0
3767,314.09,0
3768,236.38,0
3769,545.37,0
3770,958.42,0
3771,496.21,0
3772,374.04,0
3773,229.47,0
3774,498.49,0
3775,360.18,0
3776,497.15,0
3777,594.97,0
3778,407.94,0
3779,312.11,0
3780,464.42,0
3781,455.83,0
3782,362.71,0
3783,354.33,0
3784,577.82,0
3785,398.28,0
3786,683.85,0
3787,495.72,0
3788,490.83,0
3789,182.44,0
3790,463.05,0
3791,723.28,0
3792,473.05,0
3793,351.88,0
3794,257.94,0
3795,233.96,0
3796,1025.62,0
3797,215.41,0
3798,484.6,0
3799,894.14,0
3800,384.95,0
3801,930.23,0
3802,506.14,0
3803,388.33,0
3804,495.58,0
3805,18724.9,1
3806,284.02,0
3807,481.04,0
3808,543.14,0
3809,403.55,0
3810,431.77,0
3811,877.9,0
3812,318.25,0
3813,867.29,0
3814,604.29,0
3815,417.47,0
3816,255.49,0
3817,252.49,0
3818,545.16,0
3819,414.78,0
3820,575.88,0
3821,548.74,0
3822,543.51,0
3823,485.92,0
3824,693.9,0
3825,492.58,0
3826,13606.01,1
3827,440.3,0
3828,340.73,0
3829,332.75,0
3830,319.25,0
3831,551.29,0
3832,445.72,0
3833,334.41,0
3834,346.79,0
3835,434.72,0
3836,334.17,0
3837,267.58,0
3838,371.64,0
3839,516.09,0
3840,497.59,0
3841,219.5,0
3842,525.52,0
3843,387.79,0
3844,492.02,0
3845,422.47,0
3846,298.59,0
3847,383.79,0
3848,479.88,0
3849,853.23,0
3850,748.36,0
3851,282.12,0
3852,585.9,0
3853,960.05,0
3854,260.08,0
3855,399.16,0
3856,309.33,0
3857,569.32,0
3858,731.56,0
3859,769.51,0
3860,472.94,0
3861,350.36,0
3862,742.49,0
3863,730.35,0
3864,460.64,0
3865,531.41,0
3866,487.96,0
3867,309.03,0
3868,314.63,0
3869,327.52,0
3870,270.45,0
3871,407.12,0
3872,403.84,0
3873,390.2,0
3874,379.04,0
3875,1022.85,0
3876,351.85,0
3877,336.2,0
3878,415.73,0
3879,433.62,0
3880,302.28,0
3881,456.17,0
3882,270.47,0
3883,505.29,0
3884,451.53,0
3885,164.41,0
3886,314.77,0
3887,266.61,0
3888,261.2,0
3889,496.9,0
3890,224.88,0
3891,358.21,0
3892,304.08,0
3893,860.17,0
3894,216.24,0
3895,726.56,0
3896,384.46,0
3897,366.59,0
3898,274.27,0
3899,141.03,0
3900,285.03,0
3901,334.61,0
3902,240.22,0
3903,191.38,0
3904,644.27,0
3905,350.8,0
3906,559.79,0
3907,187.34,0
3908,588.31,0
3909,460.19,0
3910,658.48,0
3911,425.5,0
3912,500.94,0
3913,318.37,0
3914,395.15,0
3915,299.29,0
3916,661.23,0
3917,547.67,0
3918,468.41,0
3919,263.08,0
3920,260.25,0
3921,290.17,0
3922,750.29,0
3923,757.97,0
3924,347.84,0
3925,348.21,0
3926,306.35,0
3927,883.35,0
3928,770.58,0
3929,522.25,0
3930,256.7,0
3931,544.77,0
3932,1575.17,0
3933,348.37,0
3934,602.73,0
3935,699.93,0
3936,632.74,0
3937,913.24,0
3938,14636.31,1
3939,182.62,0
3940,937.55,0
3941,364.8,0
3942,303.02,0
3943,230.41,0
3944,155.65,0
3945,262.41,0
3946,389.94,0
3947,277.86,0
3948,331.83,0
3949,518.57,0
3950,516.6,0
3951,400.8,0
3952,683.41,0
3953,658.42,0
3954,366.23,0
3955,406.92,0
3956,517.28,0
3957,427.75,0
3958,513.24,0
3959,684.86,0
3960,597.16,0
3961,310.62,0
3962,975.78,0
3963,737.01,0
3964,600.64,0
3965,219.42,0
3966,305.0,0
3967,516.39,0
3968,534.52,0
3969,219.22,0
3970,639.97,0
3971,401.75,0
3972,292.52,0
3973,285.37,0
3974,344.69,0
3975,270.76,0
3976,603.43,0
3977,300.86,0
3978,458.81,0
3979,761.18,0
3980,208.83,0
3981,175.44,0
3982,768.83,0
3983,523.41,0
3984,265.97,0
3985,597.99,0
3986,513.62,0
3987,192.79,0
3988,318.35,0
3989,506.48,0
3990,254.49,0
3991,503.08,0
3992,217.03,0
3993,480.99,0
3994,194.49,0
3995,309.19,0
3996,354.02,0
3997,398.26,0
3998,258.71,0
3999,465.46,0
4000,334.38,0
4001,540.4,0
4002,479.75,0
4003,572.52,0
4004,320.39,0
4005,396.7,0
4006,733.14,0
4007,117.17,0
4008,130.76,0
4009,256.05,0
4010,318.35,0
4011,279.85,0
4012,437.95,0
4013,412.07,0
4014,279.2,0
4015,429.9,0
4016,417.75,0
4017,281.9,0
4018,580.58,0
4019,378.39,0
4020,428.74,0
4021,828.42,0
4022,553.67,0
4023,337.63,0
4024,554.15,0
4025,580.98,0
4026,257.42,0
4027,220.4,0
4028,313.42,0
4029,421.78,0
4030,486.75,0
4031,273.55,0
4032,464.99,0
4033,334.53,0
4034,417.83,0
4035,1080.98,0
4036,357.34,0
4037,1051.49,0
4038,483.3,0
4039,784.55,0
4040,435.47,0
4041,446.88,0
4042,280.26,0
4043,695.15,0
4044,513.3,0
4045,375.68,0
4046,476.0,0
4047,569.45,0
4048,492.24,0
4049,294.81,0
4050,263.04,0
4051,539.41,0
4052,286.72,0
4053,565.36,0
4054,271.28,0
4055,687.6,0
4056,367.0,0
4057,707.38,0
4058,979.03,0
4059,269.98,0
4060,647.33,0
4061,543.97,0
4062,401.02,0
4063,407.6,0
4064,313.94,0
4065,357.34,0
4066,428.99,0
4067,218.7,0
4068,217.6,0
4069,338.24,0
4070,728.14,0
4071,744.63,0
4072,419.39,0
4073,524.84,0
4074,3931.03,1
4075,389.34,0
4076,357.47,0
4077,329.5,0
4078,369.01,0
4079,281.49,0
4080,436.01,0
4081,711.0,0
4082,553.17,0
4083,608.67,0
4084,359.2,0
4085,498.95,0
4086,512.94,0
4087,450.76,0
4088,324.97,0
4089,325.17,0
4090,244.5,0
4091,658.15,0
4092,520.76,0
4093,343.41,0
4094,848.77,0
4095,382.64,0
4096,471.12,0
4097,328.16,0
4098,446.16,0
4099,538.9,0
4100,266.98,0
4101,548.11,0
4102,437.71,0
4103,498.96,0
4104,540.69,0
4105,430.34,0
4106,379.72,0
4107,546.79,0
4108,314.73,0
4109,855.72,0
4110,327.8,0
4111,447.97,0
4112,636.89,0
4113,557.16,0
4114,319.82,0
4115,569.07,0
4116,400.1,0
4117,360.21,0
4118,630.0,0
4119,328.55,0
4120,318.44,0
4121,457.23,0
4122,629.09,0
4123,871.69,0
4124,408.67,0
4125,789.64,0
4126,483.7,0
4127,509.08,0
4128,403.84,0
4129,282.12,0
4130,301.03,0
4131,399.67,0
4132,678.42,0
4133,269.22,0
4134,193.27,0
4135,455.61,0
4136,265.34,0
4137,262.35,0
4138,410.76,0
4139,270.06,0
4140,370.79,0
4141,229.06,0
4142,410.36,0
4143,625.1,0
4144,501.96,0
4145,261.51,0
4146,237.59,0
4147,378.22,0
4148,365.19,0
4149,524.68,0
4150,552.29,0
4151,676.03,0
4152,287.03,0
4153,478.06,0
4154,330.58,0
4155,316.24,0
4156,348.5,0
4157,1497.22,0
4158,237.19,0
4159,522.94,0
4160,727.96,0
4161,193.85,0
4162,623.14,0
4163,552.46,0
4164,430.74,0
4165,481.91,0
4166,559.06,0
4167,428.11,0
4168,645.22,0
4169,257.82,0
4170,622.3,0
4171,451.83,0
4172,508.08,0
4173,1067.86,0
4174,373.65,0
4175,260.77,0
4176,255.96,0
4177,301.43,0
4178,246.04,0
4179,262.09,0
4180,878.32,0
4181,657.54,0
4182,313.44,0
4183,450.56,0
4184,323.83,0
4185,797.06,0
4186,454.68,0
4187,485.39,0
4188,266.29,0
4189,639.66,0
4190,360.15,0
4191,394.95,0
4192,237.54,0
4193,987.02,0
4194,402.43,0
4195,595.83,0
4196,325.0,0
4197,325.67,0
4198,455.68,0
4199,876.98,0
4200,257.67,0
4201,566.88,0
4202,195.5,0
4203,270.77,0
4204,225.16,0
4205,346.69,0
4206,286.83,0
4207,301.1,0
4208,157.56,0
4209,413.58,0
4210,411.28,0
4211,452.95,0
4212,683.13,0
4213,231.1,0
4214,128.68,0
4215,395.08,0
4216,338.56,0
4217,288.98,0
4218,260.29,0
4219,376.94,0
4220,6378.85,1
4221,203.84,0
4222,334.77,0
4223,206.75,0
4224,490.59,0
4225,526.03,0
4226,693.58,0
4227,454.52,0
4228,452.29,0
4229,497.86,0
4230,600.2,0
4231,390.76,0
4232,364.76,0
4233,290.1,0
4234,415.24,0
4235,586.82,0
4236,187.3,0
4237,638.87,0
4238,462.55,0
4239,1424.22,0
4240,179.57,0
4241,505.93,0
4242,484.5,0
4243,714.99,0
4244,422.01,0
4245,179.02,0
4246,11063.34,1
4247,267.58,0
4248,138.71,0
4249,369.35,0
4250,439.83,0
4251,462.25,0
4252,357.54,0
4253,309.37,0
4254,652.71,0
4255,913.45,0
4256,601.22,0
4257,323.93,0
4258,253.37,0
4259,254.41,0
4260,660.04,0
4261,547.05,0
4262,437.51,0
4263,243.49,0
4264,520.7,0
4265,477.12,0
4266,353.84,0
4267,208.68,0
4268,796.93,0
4269,461.99,0
4270,299.9,0
4271,432.9,0
4272,407.45,0
4273,132.52,0
4274,148.4,0
4275,468.5,0
4276,684.41,0
4277,480.15,0
4278,188.81,0
4279,378.83,0
4280,497.52,0
4281,311.07,0
4282,281.06,0
4283,735.1,0
4284,300.64,0
4285,346.63,0
4286,394.4,0
4287,236.51,0
4288,372.57,0
4289,555.5,0
4290,367.5,0
4291,275.05,0
4292,696.72,0
4293,585.01,0
4294,139.16,0
4295,728.68,0
4296,340.52,0
4297,228.07,0
4298,315.8,0
4299,221.12,0
4300,546.05,0
4301,546.44,0
4302,441.77,0
4303,342.21,0
4304,774.56,0
4305,591.82,0
4306,684.68,0
4307,214.07,0
4308,588.52,0
4309,454.18,0
4310,369.51,0
4311,596.94,0
4312,405.51,0
4313,348.12,0
4314,739.51,0
4315,208.82,0
4316,291.25,0
4317,581.89,0
4318,238.14,0
4319,469.76,0
4320,339.79,0
4321,450.26,0
4322,341.39,0
4323,396.87,0
4324,570.2,0
4325,283.84,0
4326,953.35,0
4327,324.38,0
4328,457.89,0
4329,369.07,0
4330,430.71,0
4331,6568.74,1
4332,377.7,0
4333,550.98,0
4334,451.99,0
4335,835.91,0
4336,550.36,0
4337,403.17,0
4338,333.01,0
4339,769.25,0
4340,292.9,0
4341,386.68,0
4342,373.59,0
4343,580.48,0
4344,420.06,0
4345,288.62,0
4346,338.39,0
4347,516.53,0
4348,654.72,0
4349,642.47,0
4350,599.92,0
4351,370.03,0
4352,404.62,0
4353,367.18,0
4354,627.39,0
4355,756.24,0
4356,640.16,0
4357,252.1,0
4358,484.83,0
4359,240.83,0
4360,390.5,0
4361,267.47,0
4362,1627.95,0
4363,648.91,0
4364,282.9,0
4365,742.16,0
4366,826.91,0
4367,1023.17,0
4368,336.88,0
4369,1138.29,0
4370,452.72,0
4371,262.45,0
4372,238.04,0
4373,530.55,0
4374,320.09,0
4375,316.51,0
4376,630.59,0
4377,823.7,0
4378,271.27,0
4379,282.68,0
4380,594.13,0
4381,617.85,0
4382,252.63,0
4383,340.37,0
4384,239.78,0
4385,439.67,0
4386,1084.6,0
4387,324.98,0
4388,361.29,0
4389,876.7,0
4390,926.19,0
4391,677.49,0
4392,440.02,0
4393,566.45,0
4394,606.49,0
4395,515.32,0
4396,1440.75,0
4397,811.62,0
4398,522.58,0
4399,312.16,0
4400,530.37,0
4401,726.79,0
4402,931.43,0
4403,456.12,0
4404,260.33,0
4405,493.7,0
4406,838.54,0
4407,549.48,0
4408,480.36,0
4409,266.38,0
4410,290.84,0
4411,532.37,0
4412,645.86,0
4413,260.44,0
4414,452.5,0
4415,463.51,0
4416,309.82,0
4417,521.13,0
4418,424.72,0
4419,376.63,0
4420,327.89,0
4421,304.61,0
4422,220.3,0
4423,211.06,0
4424,175.0,0
4425,503.1,0
4426,374.86,0
4427,255.06,0
4428,292.17,0
4429,200.77,0
4430,7549.67,1
4431,345.62,0
4432,286.23,0
4433,494.79,0
4434,323.1,0
4435,272.53,0
4436,158.32,0
4437,272.54,0
4438,947.18,0
4439,361.08,0
4440,550.26,0
4441,248.35,0
4442,499.08,0
4443,662.31,0
4444,313.99,0
4445,377.35,0
4446,197.7,0
4447,691.74,0
4448,622.81,0
4449,278.6,0
4450,673.38,0
4451,640.7,0
4452,274.27,0
4453,333.78,0
4454,332.73,0
4455,648.44,0
4456,683.55,0
4457,1170.33,0
4458,397.98,0
4459,592.77,0
4460,455.13,0
4461,415.73,0
4462,362.07,0
4463,557.48,0
4464,491.82,0
4465,326.38,0
4466,692.56,0
4467,692.21,0
4468,309.12,0
4469,344.63,0
4470,439.34,0
4471,983.67,0
4472,206.85,0
4473,355.96,0
4474,263.27,0
4475,603.66,0
4476,567.89,0
4477,786.18,0
4478,461.01,0
4479,246.73,0
4480,264.07,0
4481,611.51,0
4482,724.33,0
4483,383.02,0
4484,511.61,0
4485,275.96,0
4486,489.8,0
4487,399.94,0
4488,153.16,0
4489,244.53,0
4490,258.44,0
4491,201.42,0
4492,235.49,0
4493,328.75,0
4494,932.95,0
4495,209.05,0
4496,201.32,0
4497,292.27,0
4498,788.02,0
4499,420.81,0
4500,180.72,0
4501,547.78,0
4502,921.0,0
4503,468.9,0
4504,536.04,0
4505,567.36,0
4506,412.36,0
4507,649.9,0
4508,295.34,0
4509,435.77,0
4510,441.1,0
4511,585.42,0
4512,407.54,0
4513,1382.25,0
4514,508.48,0
4515,476.43,0
4516,826.86,0
4517,193.48,0
4518,469.43,0
4519,322.32,0
4520,410.06,0
4521,580.86,0
4522,10135.63,1
4523,416.98,0
4524,369.19,0
4525,181.28,0
4526,442.75,0
4527,313.06,0
4528,639.63,0
4529,233.71,0
4530,301.29,0
4531,513.7,0
4532,376.6,0
4533,271.29,0
4534,327.21,0
4535,349.21,0
4536,382.31,0
4537,393.67,0
4538,708.7,0
4539,364.03,0
4540,284.08,0
4541,480.93,0
4542,421.81,0
4543,354.55,0
4544,352.42,0
4545,247.33,0
4546,288.75,0
4547,293.9,0
4548,323.71,0
4549,438.87,0
4550,375.62,0
4551,342.01,0
4552,420.86,0
4553,848.72,0
4554,425.6,0
4555,360.21,0
4556,339.24,0
4557,208.5,0
4558,348.55,0
4559,244.17,0
4560,258.94,0
4561,244.36,0
4562,220.1,0
4563,433.04,0
4564,509.96,0
4565,278.03,0
4566,423.08,0
4567,287.68,0
4568,224.09,0
4569,271.09,0
4570,372.87,0
4571,365.26,0
4572,214.01,0
4573,381.99,0
4574,412.46,0
4575,655.52,0
4576,779.12,0
4577,531.28,0
4578,533.04,0
4579,730.43,0
4580,499.63,0
4581,564.69,0
4582,275.04,0
4583,430.88,0
4584,558.33,0
4585,456.4,0
4586,589.47,0
4587,411.58,0
4588,618.27,0
4589,468.31,0
4590,322.95,0
4591,578.7,0
4592,912.43,0
4593,252.94,0
4594,424.38,0
4595,599.15,0
4596,650.25,0
4597,524.71,0
4598,457.66,0
4599,455.95,0
4600,282.97,0
4601,255.25,0
4602,603.44,0
4603,309.79,0
4604,304.45,0
4605,548.1,0
4606,551.07,0
4607,351.36,0
4608,387.34,0
4609,879.95,0
4610,455.41,0
4611,776.01,0
4612,230.43,0
4613,493.5,0
4614,526.41,0
4615,486.13,0
4616,358.62,0
4617,816.79,0
4618,293.88,0
4619,232.28,0
4620,364.15,0
4621,323.76,0
4622,246.92,0
4623,229.28,0
4624,928.11,0
4625,813.31,0
4626,669.48,0
4627,228.54,0
4628,526.14,0
4629,9426.72,1
4630,306.03,0
4631,22683.5,1
4632,554.65,0
4633,221.38,0
4634,698.02,0
4635,565.52,0
4636,328.61,0
4637,430.6,0
4638,283.75,0
4639,258.63,0
4640,379.7,0
4641,796.83,0
4642,364.17,0
4643,289.52,0
4644,207.74,0
4645,271.73,0
4646,597.46,0
4647,1619.23,0
4648,383.44,0
4649,523.65,0
4650,518.77,0
4651,368.17,0
4652,206.39,0
4653,615.45,0
4654,435.98,0
4655,590.24,0
4656,616.37,0
4657,215.5,0
4658,307.08,0
4659,502.91,0
4660,495.23,0
4661,327.44,0
4662,378.83,0
4663,457.68,0
4664,219.87,0
4665,539.24,0
4666,372.81,0
4667,516.49,0
4668,698.52,0
4669,315.85,0
4670,330.04,0
4671,340.35,0
4672,519.51,0
4673,237.73,0
4674,376.01,0
4675,297.28,0
4676,385.88,0
4677,177.12,0
4678,426.88,0
4679,374.55,0
4680,597.81,0
4681,406.59,0
4682,315.28,0
4683,295.16,0
4684,211.99,0
4685,396.41,0
4686,150.37,0
4687,518.55,0
4688,573.84,0
4689,249.58,0
4690,677.06,0
4691,872.68,0
4692,269.12,0
4693,418.66,0
4694,613.7,0
4695,652.15,0
4696,380.02,0
4697,17003.58,1
4698,352.78,0
4699,465.17,0
4700,214.39,0
4701,596.61,0
4702,239.18,0
4703,678.15,0
4704,244.77,0
4705,524.05,0
4706,614.46,0
4707,280.85,0
4708,503.35,0
4709,376.91,0
4710,561.94,0
4711,355.41,0
4712,787.91,0
4713,312.82,0
4714,567.33,0
4715,258.14,0
4716,535.32,0
4717,12442.14,1
4718,407.6,0
4719,468.37,0
4720,512.93,0
4721,514.54,0
4722,234.53,0
4723,356.21,0
4724,251.7,0
4725,299.76,0
4726,409.85,0
4727,296.98,0
4728,371.95,0
4729,325.63,0
4730,339.64,0
4731,536.68,0
4732,785.73,0
4733,471.88,0
4734,523.12,0
4735,453.22,0
4736,623.36,0
4737,413.94,0
4738,374.95,0
4739,569.02,0
4740,398.76,0
4741,261.48,0
4742,627.09,0
4743,613.38,0
4744,141.75,0
4745,234.83,0
4746,453.39,0
4747,578.9,0
4748,254.41,0
4749,308.88,0
4750,729.44,0
4751,193.42,0
4752,330.69,0
4753,439.27,0
4754,555.94,0
4755,252.24,0
