request_id,tier,prompt_tokens,output_tokens,queue_depth,gpu_util,latency_ms,cache_hit,screen_dpi,log_resid,resid_energy
16174,free,342,75,0,63.389,229.593,0,216.32,0.2536,0.0643
16175,free,285,73,2,52.506,113.221,0,275.4,-0.6123,0.3749
16176,free,429,59,4,40.078,91.948,0,147.93,-0.57,0.3249
16177,pro,281,54,4,82.039,249.323,0,216.12,0.5557,0.3088
16178,pro,122,29,2,41.944,75.381,0,257.31,-0.3533,0.1248
16179,free,228,32,2,34.322,77.855,0,133.73,-0.4812,0.2316
16180,free,1226,217,2,78.625,1389.511,0,216.2,2.4097,5.8067
16181,free,121,86,7,78.149,188.547,0,237.52,-0.4718,0.2226
16182,pro,162,91,3,60.572,71.969,0,218.81,-1.5112,2.2837
16183,free,213,52,2,72.851,174.553,0,271.69,-0.2888,0.0834
16184,free,326,230,1,63.825,234.261,0,244.81,-0.1222,0.0149
16185,pro,304,73,2,57.445,74.373,0,293.4,-1.2541,1.5728
16186,free,279,111,1,34.511,146.34,0,175.12,0.0908,0.0082
16187,free,133,92,3,37.389,91.839,0,259.99,-0.6641,0.441
16188,free,23,16,5,78.639,131.155,0,274.43,-0.4724,0.2232
16189,pro,156,39,0,18.122,123.422,0,257.59,1.2213,1.4916
16190,enterprise,107,65,3,86.716,186.582,0,233.92,0.6494,0.4217
16191,free,559,180,2,58.326,274.556,0,208.95,0.3546,0.1257
16192,free,515,125,6,91.4,539.359,0,213.03,0.7682,0.5901
16193,free,136,32,9,91.876,410.11,0,289.94,0.7983,0.6373
16194,free,210,25,2,11.003,154.482,0,240.56,1.2791,1.6361
16195,free,842,240,7,91.597,428.167,0,180.18,0.1596,0.0255
16196,free,873,456,2,73.125,332.7,0,349.01,-0.0256,0.0007
16197,pro,152,128,4,52.423,199.012,0,239.17,0.6188,0.3829
16198,free,979,47,3,46.536,136.37,0,216.02,-0.0107,0.0001
16199,pro,80,21,1,76.328,49.897,0,230.51,-2.074,4.3015
16200,free,213,83,4,95.436,350.33,0,210.63,0.1193,0.0142
16201,pro,196,69,0,14.551,47.878,0,166.3,-0.816,0.6659
16202,free,514,131,1,44.352,339.175,0,219.01,1.1483,1.3186
16203,free,807,302,4,44.722,253.828,0,205.53,0.3754,0.1409
16204,free,193,74,1,62.911,351.419,0,99.67,0.9565,0.9149
16205,free,403,57,2,65.241,86.521,0,257.61,-1.2682,1.6083
16206,pro,68,26,0,60.159,113.919,0,187.27,-0.029,0.0008
16207,free,289,235,2,40.227,140.682,0,170.4,-0.3781,0.143
16208,free,120,69,8,68.238,297.243,0,194.35,0.5817,0.3384
16209,free,73,48,3,78.736,112.111,0,212.72,-1.1177,1.2493
16210,pro,510,73,0,46.763,212.329,0,213.07,1.1663,1.3603
16211,pro,135,39,2,43.178,160.789,0,159.63,0.9942,0.9884
16212,free,157,46,4,62.475,86.676,0,225.13,-1.1219,1.2587
16213,enterprise,319,98,5,54.209,104.398,0,253.47,0.1742,0.0303
16214,free,82,23,3,30.294,163.071,0,209.41,0.9265,0.8584
16215,free,169,42,1,29.354,106.943,0,223.14,0.0552,0.003
16216,free,113,37,6,87.676,438.598,0,145.8,0.9573,0.9164
16217,pro,249,81,2,52.611,223.542,0,243.86,1.047,1.0962
16218,free,386,162,3,66.643,203.63,0,196.91,-0.2924,0.0855
16219,free,378,56,1,49.753,383.696,0,245.05,1.5173,2.3022
16220,enterprise,269,78,1,72.05,187.872,0,265.22,1.1442,1.3092
16221,free,100,11,2,55.287,118.107,0,214.83,0.0597,0.0036
16222,enterprise,189,63,3,61.092,65.877,0,246.05,-1.0549,1.1128
16223,enterprise,159,78,5,60.87,181.425,0,268.27,1.4962,2.2386
16224,pro,767,86,5,73.368,91.187,0,212.33,-1.3991,1.9575
16225,free,439,197,2,33.462,246.027,0,233.0,0.7506,0.5634
16226,free,158,78,1,49.332,72.392,1,226.09,-1.2799,1.6381
16227,free,111,24,2,30.752,95.744,0,217.98,0.0414,0.0017
16228,free,114,71,5,84.627,374.054,0,232.47,0.5435,0.2954
16229,free,108,35,3,85.592,175.311,0,210.58,-0.4514,0.2038
16230,free,270,169,4,61.588,215.035,0,219.44,-0.0965,0.0093
16231,free,171,113,4,72.166,526.524,0,197.17,1.2332,1.5208
16232,free,226,91,4,75.214,930.281,0,181.05,2.1539,4.6393
16233,pro,509,136,3,55.865,159.715,0,219.37,0.0484,0.0023
16234,pro,227,94,2,25.666,173.599,0,187.46,1.2888,1.661
16235,free,178,36,7,55.417,91.991,0,299.49,-0.7672,0.5886
16236,free,321,114,0,33.38,309.15,0,242.28,1.3151,1.7295
16237,free,212,37,0,37.279,124.422,0,247.83,0.1515,0.023
16238,free,238,62,2,69.025,282.933,0,280.73,0.5209,0.2713
16239,free,256,93,5,70.001,298.124,0,250.82,0.4376,0.1915
16240,free,102,36,4,63.417,79.107,0,291.49,-1.2052,1.4525
16241,free,250,72,0,67.172,450.014,0,189.66,1.2614,1.5911
16242,enterprise,84,21,3,42.415,96.721,0,235.83,1.3333,1.7777
16243,pro,365,75,2,40.616,101.779,0,203.67,-0.1308,0.0171
16244,pro,131,17,5,57.749,165.516,0,239.82,0.9778,0.9561
16245,free,257,117,1,58.985,74.207,0,178.23,-1.6188,2.6205
16246,free,145,61,5,71.124,567.528,0,215.04,1.5983,2.5546
16247,free,147,37,1,37.671,119.239,0,185.63,0.0734,0.0054
16248,pro,88,25,5,75.353,122.337,0,206.88,-0.3276,0.1073
16249,enterprise,310,86,2,43.806,37.096,0,287.44,-2.06,4.2436
16250,free,338,119,5,81.605,464.507,0,130.7,0.7831,0.6132
16251,free,88,21,5,84.006,167.073,0,277.94,-0.3091,0.0955
16252,free,164,44,1,55.205,592.063,0,298.33,2.1699,4.7085
16253,free,96,26,1,65.52,229.623,0,209.23,0.5778,0.3339
16254,free,207,195,3,75.344,206.199,0,201.82,-0.5497,0.3022
16255,pro,530,164,0,42.676,137.921,0,167.44,0.0705,0.005
16256,pro,220,64,9,91.229,346.437,0,210.93,0.8616,0.7424
16257,free,114,29,3,79.499,248.132,0,225.86,0.324,0.105
16258,free,634,189,5,73.568,309.247,0,267.93,0.1583,0.0251
16259,pro,860,639,2,77.16,288.945,0,169.38,-0.0893,0.008
16260,free,254,124,0,69.867,303.571,0,203.63,0.368,0.1354
16261,free,766,176,2,88.054,246.004,0,242.44,-0.5379,0.2893
16262,free,1160,91,3,31.863,170.561,0,294.91,0.4727,0.2234
16263,free,876,201,1,70.474,197.293,0,228.01,-0.5132,0.2634
16264,free,389,100,1,49.905,234.346,0,292.82,0.5127,0.2629
16265,pro,125,42,0,14.349,82.219,0,124.85,0.4901,0.2402
16266,free,1488,385,0,30.776,108.58,0,187.69,-0.741,0.5491
16267,pro,391,95,3,27.096,225.225,0,268.17,1.7617,3.1036
16268,free,652,153,2,42.188,342.414,0,233.95,1.1612,1.3484
16269,free,650,142,1,18.415,122.165,0,251.9,0.1038,0.0108
16270,pro,175,91,8,88.914,105.659,0,216.61,-1.5984,2.5549
16271,free,168,43,2,56.675,54.968,0,308.14,-1.6914,2.8608
16272,free,1082,185,2,53.104,202.952,0,209.19,-0.0155,0.0002
16273,free,457,261,1,49.24,583.891,0,205.1,1.6609,2.7586
16274,pro,190,60,1,45.055,43.96,0,238.8,-1.8456,3.4062
16275,free,433,82,9,92.606,299.358,0,258.9,-0.0611,0.0037
16276,free,692,41,3,78.31,110.657,0,115.65,-1.0724,1.15
16277,free,483,92,5,81.176,287.762,0,245.4,0.1125,0.0127
16278,free,807,106,2,31.906,309.891,0,195.05,1.3806,1.9061
16279,free,116,88,2,59.147,207.008,0,118.87,0.133,0.0177
16280,free,69,62,7,71.291,123.606,0,192.11,-0.8699,0.7567
16281,enterprise,1043,92,7,79.259,126.432,0,186.5,-0.2798,0.0783
16282,pro,164,68,1,48.758,75.479,0,251.38,-0.9313,0.8673
16283,free,182,56,2,62.727,574.177,0,260.75,1.8518,3.4292
16284,free,439,58,3,74.381,399.418,0,210.79,0.9704,0.9417
16285,free,577,132,3,63.976,103.075,0,254.71,-1.253,1.57
16286,free,101,34,1,65.204,204.274,0,326.55,0.3017,0.091
16287,free,202,59,0,33.835,396.376,0,195.43,1.9386,3.7582
16288,pro,151,74,1,63.249,91.641,0,215.01,-1.0177,1.0357
16289,free,46,39,2,60.835,151.094,0,169.81,-0.1271,0.0162
16290,free,252,105,5,81.728,289.683,0,233.01,0.0629,0.004
16291,pro,146,108,2,74.468,200.437,0,235.89,0.0427,0.0018
16292,free,546,145,2,79.346,262.841,0,168.42,-0.1505,0.0227
16293,free,107,31,3,33.109,40.425,0,178.93,-1.4975,2.2425
16294,free,141,49,4,39.362,105.788,0,265.45,-0.2605,0.0679
16295,pro,455,84,4,92.882,200.95,0,289.09,-0.3973,0.1578
16296,free,47,33,2,70.643,351.917,0,214.67,1.0572,1.1177
16297,enterprise,185,72,0,70.291,120.403,0,240.83,0.0896,0.008
16298,free,238,159,2,61.233,253.894,0,229.6,0.2017,0.0407
16299,pro,355,38,2,26.563,77.354,0,278.86,0.0436,0.0019
16300,free,99,34,0,40.676,97.16,0,223.11,-0.3,0.09
16301,free,952,146,4,81.495,155.169,0,206.88,-1.0553,1.1137
16302,pro,441,125,5,53.957,281.335,0,195.12,1.2754,1.6266
16303,pro,372,119,2,83.359,160.097,0,304.28,-0.7177,0.5151
16304,free,127,31,2,45.411,105.609,0,202.87,-0.248,0.0615
16305,pro,55,27,3,71.2,104.094,0,260.11,-0.5592,0.3127
16306,free,473,55,3,57.335,85.971,0,241.86,-1.0734,1.1522
16307,enterprise,386,151,2,67.854,101.064,0,203.02,-0.7032,0.4945
16308,free,181,96,3,48.0,269.651,0,180.38,0.7998,0.6397
16309,free,173,76,2,37.903,118.677,0,257.24,-0.1953,0.0381
16310,free,63,14,2,58.185,86.927,0,253.82,-0.5907,0.3489
16311,free,242,80,0,28.999,150.257,0,254.13,0.3837,0.1472
16312,free,1050,88,1,68.079,100.85,0,204.68,-1.2442,1.548
16313,free,314,93,5,73.024,167.183,0,271.9,-0.5689,0.3236
16314,free,270,65,2,39.211,144.199,0,257.72,0.1425,0.0203
16315,enterprise,446,272,3,55.838,123.468,0,218.69,-0.04,0.0016
16316,free,259,55,1,73.465,390.68,0,237.57,0.9758,0.9522
16317,pro,159,58,5,50.031,249.673,0,161.4,1.4929,2.2288
16318,free,324,51,4,34.954,45.247,0,271.79,-1.5373,2.3633
16319,free,146,104,4,79.025,456.063,0,271.86,0.8641,0.7467
16320,free,1407,191,3,60.505,176.358,0,160.6,-0.4334,0.1878
16321,enterprise,114,36,4,69.261,41.806,0,158.28,-2.252,5.0715
16322,pro,229,113,8,81.416,443.504,0,261.39,1.4015,1.9642
16323,free,148,44,5,66.435,82.204,0,271.7,-1.2879,1.6587
16324,free,604,81,4,56.147,112.106,0,208.18,-0.7538,0.5682
16325,pro,632,32,1,48.958,210.022,0,268.05,1.4411,2.0768
16326,enterprise,369,79,0,49.242,87.086,0,239.16,0.0191,0.0004
16327,free,407,248,2,40.603,115.777,0,158.68,-0.7206,0.5193
16328,free,249,109,2,64.325,156.646,0,229.92,-0.5185,0.2688
16329,pro,298,64,6,61.774,98.597,0,196.89,-0.763,0.5822
16330,pro,97,42,3,81.117,559.247,0,128.6,2.3098,5.3352
16331,pro,702,141,9,91.996,465.879,0,185.67,1.0833,1.1735
16332,free,208,86,6,69.492,281.095,0,190.81,0.3829,0.1466
16333,free,316,61,2,18.153,49.143,0,186.33,-1.0588,1.1211
16334,free,180,156,6,84.475,524.016,0,229.05,0.8116,0.6587
16335,pro,165,25,5,65.651,116.938,0,276.69,-0.1252,0.0157
16336,pro,357,63,2,37.611,25.591,0,297.89,-2.7246,7.4234
16337,free,74,20,2,68.868,164.66,0,198.25,0.0531,0.0028
16338,free,504,108,0,56.533,137.138,0,285.87,-0.5402,0.2918
16339,free,415,66,5,80.87,219.32,0,175.23,-0.2003,0.0401
16340,free,389,60,1,25.354,94.212,0,119.35,-0.1784,0.0318
16341,pro,617,121,2,72.592,326.95,0,209.5,1.0279,1.0566
16342,free,1346,202,4,76.266,670.44,0,251.23,1.3171,1.7348
16343,enterprise,395,80,5,60.845,87.652,0,212.17,-0.4319,0.1865
16344,pro,246,130,2,47.199,74.862,0,235.66,-1.1858,1.4061
16345,free,94,30,4,64.981,240.786,0,176.59,0.6167,0.3803
16346,free,420,78,5,62.589,250.326,0,295.61,0.3986,0.1589
16347,free,353,132,4,77.07,107.938,1,196.47,-1.4973,2.2419
16348,enterprise,139,67,2,66.003,152.358,0,250.28,0.9209,0.8481
16349,free,301,154,2,87.683,324.593,0,197.96,-0.0344,0.0012
16350,free,56,34,4,82.235,298.5,0,244.32,0.499,0.249
16351,free,516,99,10,79.582,419.183,0,198.36,0.732,0.5358
16352,free,162,12,11,94.621,139.343,0,235.53,-0.6616,0.4377
16353,free,123,45,1,31.466,287.409,0,197.42,1.5739,2.4772
16354,free,452,101,0,30.428,79.893,0,182.02,-0.7526,0.5664
16355,free,95,20,4,56.04,255.487,0,157.06,1.0738,1.153
16356,enterprise,358,97,5,79.715,107.572,0,217.56,-0.7537,0.5681
16357,pro,302,166,3,42.521,111.228,0,281.42,-0.3603,0.1298
16358,free,190,105,3,66.062,120.84,0,172.73,-0.9661,0.9333
16359,enterprise,416,96,2,39.46,121.905,0,165.92,1.1797,1.3917
16360,free,436,118,0,28.851,36.15,0,196.51,-2.0485,4.1964
16361,free,124,67,0,49.902,102.194,0,264.63,-0.6838,0.4676
16362,free,166,45,2,55.068,136.072,0,193.31,-0.2064,0.0426
16363,free,576,130,1,45.17,373.029,0,146.4,1.2845,1.6499
16364,pro,372,107,1,40.457,119.881,0,137.7,0.045,0.002
16365,pro,279,97,6,35.293,160.085,0,114.54,0.8224,0.6763
16366,pro,141,49,2,74.384,62.605,0,274.4,-1.9344,3.7419
16367,pro,147,49,0,58.758,116.675,0,130.82,-0.2178,0.0474
16368,pro,176,36,3,61.684,95.492,0,231.87,-0.5711,0.3262
16369,free,277,91,5,78.657,197.39,0,281.6,-0.4303,0.1852
16370,pro,184,119,4,55.177,198.473,0,243.46,0.5624,0.3163
16371,free,473,76,2,52.041,181.132,0,167.38,0.1426,0.0203
16372,enterprise,395,366,3,73.174,176.099,0,391.58,0.0343,0.0012
16373,free,599,189,11,96.065,830.868,0,168.9,1.2049,1.4518
16374,free,123,45,9,91.581,319.594,0,214.88,0.2823,0.0797
16375,free,157,39,5,60.49,133.226,0,240.61,-0.3217,0.1035
16376,enterprise,316,150,2,66.887,264.601,0,217.78,1.8718,3.5036
16377,free,221,71,2,64.337,415.973,0,197.38,1.2085,1.4605
16378,free,490,158,0,60.793,152.815,0,174.91,-0.6042,0.3651
16379,pro,350,37,3,65.361,143.885,0,252.19,0.1258,0.0158
16380,pro,283,102,10,88.25,448.351,0,262.13,1.2621,1.5929
16381,pro,125,90,1,17.763,104.745,0,229.23,0.536,0.2873
16382,enterprise,128,82,0,69.954,104.333,0,221.42,-0.3493,0.122
16383,pro,147,33,6,76.492,164.595,0,263.7,0.1093,0.0119
16384,free,417,107,1,86.273,316.302,0,262.28,0.0874,0.0076
16385,free,686,119,1,32.457,118.981,0,269.76,-0.2178,0.0474
16386,free,71,67,3,79.846,201.308,0,194.91,-0.3189,0.1017
16387,pro,134,29,1,60.457,73.204,0,177.62,-0.9705,0.9419
16388,free,263,88,2,76.309,217.262,0,300.29,-0.2066,0.0427
16389,free,510,130,1,57.308,318.23,0,213.37,0.7329,0.5371
16390,free,90,8,5,81.412,232.861,0,268.21,0.6319,0.3993
16391,pro,529,66,1,8.158,23.291,0,219.04,-2.0447,4.1808
16392,pro,1074,144,3,83.642,105.608,0,210.58,-1.6422,2.6968
16393,pro,22,16,5,70.761,70.619,0,234.61,-1.0917,1.1918
16394,free,336,139,4,74.744,135.724,0,296.44,-1.0895,1.187
16395,free,338,64,9,91.104,223.649,0,163.72,-0.4069,0.1656
16396,enterprise,314,147,5,46.954,133.247,0,156.77,0.8696,0.7562
16397,free,508,189,3,48.099,167.65,0,251.83,-0.2095,0.0439
16398,free,521,109,4,52.335,142.893,0,163.7,-0.375,0.1406
16399,free,663,189,3,84.002,392.811,0,189.14,0.2902,0.0842
16400,pro,314,27,7,41.883,82.332,0,212.39,-0.1436,0.0206
16401,pro,210,45,0,44.877,212.773,0,310.98,1.4402,2.0742
16402,pro,465,158,8,88.689,464.98,0,249.93,1.1292,1.2751
16403,pro,112,34,4,70.297,231.977,0,304.87,0.9694,0.9397
16404,free,417,98,2,79.357,114.321,0,231.05,-1.3546,1.8349
16405,free,573,235,0,46.063,374.617,0,232.1,1.0596,1.1228
16406,pro,514,94,4,74.1,107.999,0,290.76,-1.1219,1.2587
16407,free,238,169,3,73.554,293.405,0,159.61,0.1135,0.0129
16408,free,285,44,1,45.752,93.527,0,251.16,-0.5765,0.3324
16409,pro,225,105,5,47.99,87.267,0,172.43,-0.809,0.6545
16410,free,251,39,1,48.754,118.006,0,173.53,-0.2318,0.0537
16411,enterprise,256,38,2,71.086,48.963,0,289.63,-1.9399,3.7632
16412,enterprise,270,101,2,47.211,127.371,0,235.86,0.958,0.9178
16413,pro,1607,247,2,69.967,310.805,0,185.13,0.6918,0.4786
16414,free,887,77,2,60.826,56.233,0,136.29,-1.9624,3.851
16415,free,735,239,3,54.61,367.175,0,237.9,0.8133,0.6615
16416,free,251,83,3,75.355,408.503,0,170.95,0.8558,0.7324
16417,pro,572,176,2,56.066,263.077,0,152.91,0.927,0.8593
16418,free,164,103,2,64.69,195.425,0,160.97,-0.1506,0.0227
16419,free,873,135,6,77.115,1127.799,0,228.58,2.2783,5.1907
16420,pro,185,61,0,49.431,368.757,0,248.7,2.2688,5.1475
16421,free,428,96,2,69.39,340.989,0,255.79,0.6579,0.4328
16422,free,161,78,0,22.339,81.746,0,312.97,-0.4271,0.1824
16423,enterprise,871,130,4,75.475,141.696,0,213.63,-0.0298,0.0009
16424,pro,311,68,3,20.34,88.333,0,181.81,0.2407,0.0579
16425,pro,224,86,8,72.015,138.096,0,213.75,-0.5282,0.279
16426,free,204,72,0,51.29,71.726,0,214.19,-1.3141,1.7269
16427,free,135,16,2,83.89,281.156,0,232.63,0.6297,0.3965
16428,pro,1216,230,2,81.671,301.842,0,223.44,0.3115,0.097
16429,pro,136,42,3,22.544,71.505,0,132.32,-0.0365,0.0013
16430,free,188,53,5,89.157,245.355,0,213.22,-0.1432,0.0205
16431,enterprise,131,64,2,50.233,81.284,0,193.62,-0.0798,0.0064
16432,pro,161,59,2,77.653,184.042,0,86.13,0.0419,0.0018
16433,free,232,49,4,47.091,121.403,0,235.72,-0.2265,0.0513
16434,pro,180,54,7,73.584,418.178,0,285.84,1.8452,3.4048
16435,free,485,114,0,28.99,251.878,0,256.96,1.0915,1.1914
16436,free,240,114,3,76.752,308.612,0,218.06,0.2569,0.066
16437,free,945,431,7,70.439,300.344,0,268.87,-0.1052,0.0111
16438,pro,1742,139,2,69.847,153.94,0,212.37,-0.4568,0.2087
16439,free,67,32,2,42.287,128.964,0,227.42,0.139,0.0193
16440,free,113,75,3,64.648,138.608,0,240.84,-0.591,0.3493
16441,free,113,44,3,85.308,383.087,0,237.06,0.7352,0.5405
16442,enterprise,1205,76,5,95.023,62.049,0,214.96,-2.6682,7.1193
16443,free,417,106,0,41.478,323.054,0,211.77,1.2148,1.4757
16444,pro,404,91,3,48.491,32.103,0,150.31,-2.7612,7.6242
16445,free,67,24,2,49.335,177.102,0,346.22,0.5812,0.3378
16446,free,361,215,2,75.022,382.47,0,255.8,0.4199,0.1763
16447,enterprise,172,64,4,91.642,166.778,0,218.32,0.1675,0.0281
16448,pro,515,62,2,42.729,120.021,0,176.03,0.2189,0.0479
16449,enterprise,211,37,2,73.453,70.491,0,267.1,-1.0594,1.1223
16450,pro,116,45,1,57.993,128.106,0,209.41,0.0297,0.0009
16451,free,199,68,1,31.515,131.759,0,198.38,0.1682,0.0283
16452,free,179,18,2,37.056,90.467,0,247.51,-0.1014,0.0103
16453,pro,375,135,2,78.103,139.256,0,172.55,-0.8936,0.7985
16454,free,299,100,2,27.063,81.446,0,161.32,-0.6361,0.4046
16455,free,396,42,1,63.724,339.252,1,219.02,1.0809,1.1683
16456,free,246,220,5,90.309,227.633,0,202.64,-0.7972,0.6355
16457,enterprise,101,74,1,28.191,44.581,0,296.9,-0.8694,0.7559
16458,free,257,99,4,59.713,61.305,0,208.61,-1.8852,3.554
16459,free,207,78,2,57.521,106.719,0,288.99,-0.8532,0.728
16460,free,624,348,1,60.551,174.89,0,316.88,-0.6609,0.4368
16461,free,61,20,1,13.856,189.68,0,264.48,1.6199,2.6241
16462,pro,446,31,1,83.205,186.227,0,173.76,0.1812,0.0328
16463,free,314,118,6,89.212,712.229,0,175.03,1.2903,1.6649
16464,pro,88,27,5,63.371,322.349,0,225.57,1.9378,3.7551
16465,free,166,66,3,19.311,403.389,0,207.67,2.2805,5.2007
16466,pro,95,52,4,81.546,308.318,0,254.11,1.012,1.0241
16467,free,258,40,1,57.604,61.743,0,278.04,-1.5009,2.2527
16468,free,97,66,5,66.608,356.574,0,204.68,0.9306,0.866
16469,free,131,38,3,46.607,291.334,0,230.99,1.2873,1.6571
16470,free,953,302,3,61.323,133.38,0,204.73,-1.0664,1.1372
16471,free,415,46,2,66.186,554.465,0,227.92,1.7811,3.1723
16472,free,123,56,2,58.54,287.018,0,330.27,0.8353,0.6977
16473,free,332,117,1,20.467,135.333,0,268.38,0.2877,0.0828
16474,enterprise,215,63,1,7.927,40.68,0,223.15,-0.2126,0.0452
16475,free,738,70,5,46.925,352.263,0,141.0,1.3691,1.8744
16476,enterprise,139,67,3,54.551,99.489,0,205.0,0.254,0.0645
16477,enterprise,502,153,3,69.158,141.54,0,219.32,0.1238,0.0153
16478,free,652,206,2,41.092,140.692,0,268.8,-0.3523,0.1241
16479,free,277,61,2,56.115,243.574,0,159.11,0.5992,0.359
16480,pro,267,174,1,44.314,120.623,0,202.75,-0.273,0.0745
16481,free,232,116,0,61.145,242.12,0,210.66,0.2391,0.0572
16482,free,323,40,4,72.443,399.423,0,234.0,1.1494,1.3211
16483,free,178,30,3,22.244,50.661,0,263.57,-0.8574,0.7351
16484,enterprise,324,95,2,50.928,71.464,0,230.81,-0.6749,0.4555
16485,free,324,59,2,45.46,269.421,0,276.52,1.033,1.0671
16486,free,694,193,1,44.901,53.388,0,121.73,-1.9847,3.939
16487,pro,272,63,3,60.272,144.974,0,200.86,0.0603,0.0036
16488,pro,159,70,4,21.158,76.456,0,260.97,-0.0855,0.0073
16489,pro,109,39,4,81.264,160.722,0,275.44,-0.1559,0.0243
16490,pro,511,95,1,49.718,213.555,0,186.99,0.9727,0.9461
16491,free,417,19,4,62.136,611.111,0,242.66,2.3503,5.5239
16492,free,429,110,2,31.384,143.448,0,350.13,0.1379,0.019
16493,free,85,28,0,32.946,35.776,0,138.86,-1.6545,2.7374
16494,pro,386,98,2,64.657,211.571,0,221.45,0.4896,0.2397
16495,enterprise,297,135,1,47.762,54.294,0,238.57,-1.4758,2.178
16496,free,420,113,6,82.017,205.365,0,142.06,-0.525,0.2756
16497,free,313,93,1,7.05,194.974,0,168.12,1.2846,1.6502
16498,pro,524,63,4,69.026,66.266,0,196.88,-1.7696,3.1315
16499,free,349,60,3,32.33,113.026,0,252.99,-0.0545,0.003
16500,enterprise,108,52,2,58.961,181.537,0,204.97,1.8084,3.2703
16501,pro,123,42,1,44.581,183.071,0,229.83,1.1788,1.3896
16502,free,131,84,3,67.64,475.957,0,226.55,1.2857,1.653
16503,free,522,129,3,71.193,605.672,0,236.04,1.4358,2.0615
16504,free,131,32,3,54.9,192.126,0,231.55,0.475,0.2256
16505,free,796,258,3,79.406,278.876,0,265.77,-0.2609,0.0681
16506,free,363,99,0,46.94,84.345,0,246.45,-1.0598,1.1232
16507,pro,56,34,6,60.166,290.61,0,261.07,1.7257,2.978
16508,pro,1093,186,5,81.502,270.255,0,214.59,0.189,0.0357
16509,free,371,58,0,27.227,84.794,0,188.13,-0.3819,0.1458
16510,free,193,38,0,59.627,236.136,0,235.47,0.6317,0.399
16511,free,499,69,4,54.998,55.621,0,161.13,-1.7994,3.2378
16512,enterprise,297,61,3,37.083,112.022,0,242.42,1.3141,1.7269
16513,free,120,18,0,22.914,55.662,0,227.31,-0.5406,0.2922
16514,enterprise,499,215,2,75.33,177.495,0,143.82,0.2775,0.077
16515,pro,410,168,1,66.179,217.616,0,258.38,0.2629,0.0691
16516,pro,126,28,1,56.066,90.982,0,259.86,-0.3878,0.1504
16517,pro,176,64,0,6.48,28.284,0,157.4,-1.592,2.5345
16518,free,96,43,0,26.055,105.004,0,265.75,0.0976,0.0095
16519,pro,188,31,1,58.237,166.513,0,278.37,0.7108,0.5052
16520,pro,295,104,3,69.378,181.883,0,220.48,0.0186,0.0003
16521,free,100,50,13,91.359,278.601,0,231.86,0.0289,0.0008
16522,enterprise,457,264,0,38.269,73.692,0,191.02,-0.6833,0.4669
16523,free,286,161,10,73.256,152.266,0,249.06,-0.92,0.8464
16524,free,201,130,1,36.622,81.217,0,332.86,-0.9664,0.9339
16525,free,191,83,0,22.76,111.461,0,269.7,0.0407,0.0017
16526,pro,355,119,2,52.713,308.388,0,243.22,1.5182,2.3049
16527,free,507,90,2,50.388,637.492,0,155.13,2.1524,4.6328
16528,free,443,92,2,68.224,191.216,0,230.78,-0.2316,0.0536
16529,enterprise,218,51,3,67.854,79.667,0,262.39,-0.7008,0.4911
16530,free,162,17,0,12.346,148.823,0,250.84,1.323,1.7503
16531,free,100,47,2,73.59,1039.717,0,254.27,2.6073,6.798
16532,free,557,89,2,47.316,144.469,0,216.3,-0.1632,0.0266
16533,enterprise,467,86,2,66.634,115.246,0,198.64,0.0167,0.0003
16534,free,129,15,5,56.06,155.369,0,289.16,0.3732,0.1393
16535,pro,276,75,3,45.563,209.478,0,201.31,1.1635,1.3537
16536,pro,107,19,0,66.053,134.712,0,184.82,0.2665,0.071
16537,pro,495,202,4,81.729,217.822,0,312.48,-0.2856,0.0816
16538,free,369,202,3,64.547,254.359,0,276.22,0.039,0.0015
16539,enterprise,288,203,7,65.822,151.512,0,186.84,0.2717,0.0738
16540,free,387,147,4,31.008,164.25,0,248.07,0.2625,0.0689
16541,free,287,80,1,22.525,51.497,0,168.91,-1.1859,1.4064
16542,free,655,220,1,31.348,324.027,0,224.5,1.2071,1.4571
16543,pro,269,123,1,29.582,96.543,0,252.35,-0.1212,0.0147
16544,enterprise,255,48,3,25.436,36.422,0,277.8,-1.0413,1.0843
16545,enterprise,216,124,12,92.404,124.472,0,279.6,-1.0156,1.0314
16546,free,228,48,0,67.869,120.995,0,221.18,-0.7303,0.5333
16547,free,432,89,6,75.569,430.352,0,275.7,0.9098,0.8277
16548,pro,408,118,5,70.408,197.374,0,218.69,0.0954,0.0091
16549,pro,257,190,4,79.58,429.896,0,240.74,1.166,1.3596
16550,pro,135,57,1,52.961,138.329,0,195.57,0.2311,0.0534
16551,free,383,193,3,58.408,248.393,0,206.75,0.1663,0.0277
16552,pro,199,37,2,57.762,45.225,0,202.89,-1.9596,3.84
16553,free,135,162,1,47.4,230.717,0,193.25,0.3773,0.1424
16554,pro,101,35,1,25.23,28.68,0,198.78,-1.8644,3.476
16555,free,78,27,1,81.066,273.924,0,270.4,0.4707,0.2216
16556,free,929,231,0,29.621,68.366,0,234.04,-1.2778,1.6328
16557,pro,1109,205,1,66.721,144.383,0,153.51,-0.6616,0.4377
16558,free,47,13,2,45.692,107.639,0,228.07,0.0843,0.0071
16559,pro,645,38,3,56.115,110.095,0,233.47,-0.1422,0.0202
16560,free,33,17,1,53.101,232.071,0,221.7,1.0479,1.0981
16561,free,247,112,2,64.957,403.17,0,237.21,0.9813,0.9629
