# page: design-system/index.html
# viewport: 1280x900 at device pixel ratio 1
# base: paper light in full; every other row lists only what moved from it

axis | paper light | line.axis | color=rgb(26, 26, 24); fill=none; stroke=rgb(99, 99, 91); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=19px; font-weight=400; line-height=32.68px; text-align=center; display=inline; min-height=0px
m-stat | paper dark | rect.m-stat | color=rgb(234, 230, 218); fill=rgb(79, 176, 182); stroke=rgb(23, 22, 15)
m-stat | slate light | rect.m-stat | color=rgb(20, 23, 28); stroke=rgb(255, 255, 255)
m-stat | slate dark | rect.m-stat | color=rgb(230, 234, 241); fill=rgb(79, 176, 182); stroke=rgb(19, 23, 29)
m-stat | ink light | rect.m-stat | color=rgb(13, 13, 13); stroke=rgb(255, 255, 255)
m-stat | ink dark | rect.m-stat | color=rgb(245, 245, 245); fill=rgb(79, 176, 182); stroke=rgb(15, 16, 17)
m-stat | sage light | rect.m-stat | color=rgb(22, 26, 19); stroke=rgb(251, 253, 247)
m-stat | sage dark | rect.m-stat | color=rgb(228, 234, 217); fill=rgb(79, 176, 182); stroke=rgb(18, 23, 18)
m-stat | harbor light | rect.m-stat | color=rgb(17, 24, 32); stroke=rgb(251, 253, 254)
m-stat | harbor dark | rect.m-stat | color=rgb(223, 232, 237); fill=rgb(79, 176, 182); stroke=rgb(14, 22, 27)
m-stat | aubergine light | rect.m-stat | color=rgb(25, 19, 25); stroke=rgb(253, 251, 253)
m-stat | aubergine dark | rect.m-stat | color=rgb(235, 226, 234); fill=rgb(79, 176, 182); stroke=rgb(22, 17, 22)
m-stat | press light | rect.m-stat | color=rgb(28, 26, 23); stroke=rgb(248, 245, 240)
m-stat | press dark | rect.m-stat | color=rgb(237, 228, 211); fill=rgb(79, 176, 182); stroke=rgb(29, 25, 18)
math | paper light | div.math | color=rgb(26, 26, 24); background-color=rgb(242, 238, 227); border-top-color=color(srgb 0.547059 0.545098 0.533333); border-right-color=color(srgb 0.547059 0.545098 0.533333); border-bottom-color=color(srgb 0.547059 0.545098 0.533333); border-left-color=color(srgb 0.547059 0.545098 0.533333); font-family="JetBrains Mono", ui-monospace, "SF Mono", SFMono-Regular, Menlo, Consolas, "Liberation Mono", monospace; font-size=14.72px; font-weight=400; line-height=25.3184px; display=block; min-height=0px; margin-top=19px; margin-bottom=19px; padding-top=11.2px; padding-right=16.8px; padding-bottom=11.2px; padding-left=16.8px; border-top-width=1px; border-right-width=1px; border-bottom-width=1px; border-left-width=1px; border-top-style=dashed; border-right-style=dashed; border-bottom-style=dashed; border-left-style=dashed; border-top-left-radius=8px; border-top-right-radius=8px; border-bottom-right-radius=8px; border-bottom-left-radius=8px; overflow-x=auto; overflow-y=auto
math | paper dark | div.math | color=rgb(234, 230, 218); background-color=rgb(31, 29, 21); border-top-color=color(srgb 0.503922 0.494118 0.456863); border-right-color=color(srgb 0.503922 0.494118 0.456863); border-bottom-color=color(srgb 0.503922 0.494118 0.456863); border-left-color=color(srgb 0.503922 0.494118 0.456863)
math | slate light | div.math | color=rgb(20, 23, 28); background-color=rgb(240, 243, 248); border-top-color=color(srgb 0.539216 0.545098 0.554902); border-right-color=color(srgb 0.539216 0.545098 0.554902); border-bottom-color=color(srgb 0.539216 0.545098 0.554902); border-left-color=color(srgb 0.539216 0.545098 0.554902)
math | slate dark | div.math | color=rgb(230, 234, 241); background-color=rgb(26, 31, 39); border-top-color=color(srgb 0.488235 0.503922 0.529412); border-right-color=color(srgb 0.488235 0.503922 0.529412); border-bottom-color=color(srgb 0.488235 0.503922 0.529412); border-left-color=color(srgb 0.488235 0.503922 0.529412)
math | ink light | div.math | color=rgb(13, 13, 13); background-color=rgb(233, 233, 233); border-top-color=color(srgb 0.52549 0.52549 0.52549); border-right-color=color(srgb 0.52549 0.52549 0.52549); border-bottom-color=color(srgb 0.52549 0.52549 0.52549); border-left-color=color(srgb 0.52549 0.52549 0.52549)
math | ink dark | div.math | color=rgb(245, 245, 245); background-color=rgb(24, 25, 27); border-top-color=color(srgb 0.509804 0.511765 0.513726); border-right-color=color(srgb 0.509804 0.511765 0.513726); border-bottom-color=color(srgb 0.509804 0.511765 0.513726); border-left-color=color(srgb 0.509804 0.511765 0.513726)
math | sage light | div.math | color=rgb(22, 26, 19); background-color=rgb(232, 237, 225); border-top-color=color(srgb 0.535294 0.547059 0.521569); border-right-color=color(srgb 0.535294 0.547059 0.521569); border-bottom-color=color(srgb 0.535294 0.547059 0.521569); border-left-color=color(srgb 0.535294 0.547059 0.521569)
math | sage dark | div.math | color=rgb(228, 234, 217); background-color=rgb(25, 32, 26); border-top-color=color(srgb 0.482353 0.503922 0.460784); border-right-color=color(srgb 0.482353 0.503922 0.460784); border-bottom-color=color(srgb 0.482353 0.503922 0.460784); border-left-color=color(srgb 0.482353 0.503922 0.460784)
math | harbor light | div.math | color=rgb(17, 24, 32); background-color=rgb(228, 235, 240); border-top-color=color(srgb 0.52549 0.543137 0.560784); border-right-color=color(srgb 0.52549 0.543137 0.560784); border-bottom-color=color(srgb 0.52549 0.543137 0.560784); border-left-color=color(srgb 0.52549 0.543137 0.560784)
math | harbor dark | div.math | color=rgb(223, 232, 237); background-color=rgb(20, 29, 36); border-top-color=color(srgb 0.464706 0.498039 0.517647); border-right-color=color(srgb 0.464706 0.498039 0.517647); border-bottom-color=color(srgb 0.464706 0.498039 0.517647); border-left-color=color(srgb 0.464706 0.498039 0.517647)
math | aubergine light | div.math | color=rgb(25, 19, 25); background-color=rgb(238, 231, 238); border-top-color=color(srgb 0.545098 0.529412 0.545098); border-right-color=color(srgb 0.545098 0.529412 0.545098); border-bottom-color=color(srgb 0.545098 0.529412 0.545098); border-left-color=color(srgb 0.545098 0.529412 0.545098)
math | aubergine dark | div.math | color=rgb(235, 226, 234); background-color=rgb(29, 23, 29); border-top-color=color(srgb 0.503922 0.476471 0.501961); border-right-color=color(srgb 0.503922 0.476471 0.501961); border-bottom-color=color(srgb 0.503922 0.476471 0.501961); border-left-color=color(srgb 0.503922 0.476471 0.501961)
math | press light | div.math | color=rgb(28, 26, 23); background-color=rgb(238, 231, 218); border-top-color=color(srgb 0.541176 0.531373 0.515686); border-right-color=color(srgb 0.541176 0.531373 0.515686); border-bottom-color=color(srgb 0.541176 0.531373 0.515686); border-left-color=color(srgb 0.541176 0.531373 0.515686)
math | press dark | div.math | color=rgb(237, 228, 211); background-color=rgb(38, 33, 24); border-top-color=color(srgb 0.521569 0.496078 0.44902); border-right-color=color(srgb 0.521569 0.496078 0.44902); border-bottom-color=color(srgb 0.521569 0.496078 0.44902); border-left-color=color(srgb 0.521569 0.496078 0.44902)
mcount | paper light | span.mcount | color=rgb(99, 99, 91); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=12.48px; font-weight=400; line-height=21.4656px; display=block; margin-left=642px
mcount | paper dark | span.mcount | color=rgb(154, 148, 134)
mcount | slate light | span.mcount | color=rgb(95, 103, 116)
mcount | slate dark | span.mcount | color=rgb(138, 146, 160)
mcount | ink light | span.mcount | color=rgb(88, 88, 88)
mcount | ink dark | span.mcount | color=rgb(154, 154, 154)
mcount | sage light | span.mcount | color=rgb(94, 101, 87)
mcount | sage dark | span.mcount | color=rgb(139, 148, 126)
mcount | harbor light | span.mcount | color=rgb(90, 102, 112)
mcount | harbor dark | span.mcount | color=rgb(131, 145, 155)
mcount | aubergine light | span.mcount | color=rgb(101, 92, 101)
mcount | aubergine dark | span.mcount | color=rgb(148, 135, 152)
mcount | press light | span.mcount | color=rgb(107, 97, 84)
mcount | press dark | span.mcount | color=rgb(151, 141, 123)
med | paper light | span.med.pill | color=rgb(122, 90, 10); background-color=color(srgb 0.915098 0.892941 0.832549); border-top-color=color(srgb 0.812353 0.765882 0.645882); border-right-color=color(srgb 0.812353 0.765882 0.645882); border-bottom-color=color(srgb 0.812353 0.765882 0.645882); border-left-color=color(srgb 0.812353 0.765882 0.645882); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=11.36px; font-weight=700; line-height=19.5392px; display=block; padding-top=2.56px; padding-right=8px; padding-bottom=2.56px; padding-left=8px; border-top-width=1px; border-right-width=1px; border-bottom-width=1px; border-left-width=1px; border-top-style=solid; border-right-style=solid; border-bottom-style=solid; border-left-style=solid; border-top-left-radius=999px; border-top-right-radius=999px; border-bottom-right-radius=999px; border-bottom-left-radius=999px
med | paper dark | span.med.pill | color=rgb(220, 174, 58); background-color=color(srgb 0.206078 0.175686 0.0841176); border-top-color=color(srgb 0.360588 0.294902 0.117843); border-right-color=color(srgb 0.360588 0.294902 0.117843); border-bottom-color=color(srgb 0.360588 0.294902 0.117843); border-left-color=color(srgb 0.360588 0.294902 0.117843)
med | slate light | span.med.pill | color=rgb(125, 83, 6); background-color=color(srgb 0.923529 0.898823 0.853529); border-top-color=color(srgb 0.821569 0.763922 0.658235); border-right-color=color(srgb 0.821569 0.763922 0.658235); border-bottom-color=color(srgb 0.821569 0.763922 0.658235); border-left-color=color(srgb 0.821569 0.763922 0.658235)
med | slate dark | span.med.pill | color=rgb(224, 181, 82); background-color=color(srgb 0.195098 0.183137 0.144902); border-top-color=color(srgb 0.355882 0.307059 0.186471); border-right-color=color(srgb 0.355882 0.307059 0.186471); border-bottom-color=color(srgb 0.355882 0.307059 0.186471); border-left-color=color(srgb 0.355882 0.307059 0.186471)
med | ink light | span.med.pill | color=rgb(99, 80, 10); background-color=color(srgb 0.908235 0.897059 0.855882); border-top-color=color(srgb 0.785882 0.759804 0.663725); border-right-color=color(srgb 0.785882 0.759804 0.663725); border-bottom-color=color(srgb 0.785882 0.759804 0.663725); border-left-color=color(srgb 0.785882 0.759804 0.663725)
med | ink dark | span.med.pill | color=rgb(230, 196, 108); background-color=color(srgb 0.185294 0.168627 0.120196); border-top-color=color(srgb 0.353922 0.309804 0.191569); border-right-color=color(srgb 0.353922 0.309804 0.191569); border-bottom-color=color(srgb 0.353922 0.309804 0.191569); border-left-color=color(srgb 0.353922 0.309804 0.191569)
med | sage light | span.med.pill | color=rgb(125, 83, 9); background-color=color(srgb 0.910196 0.892157 0.828627); border-top-color=color(srgb 0.811373 0.758824 0.641961); border-right-color=color(srgb 0.811373 0.758824 0.641961); border-bottom-color=color(srgb 0.811373 0.758824 0.641961); border-left-color=color(srgb 0.811373 0.758824 0.641961)
med | sage dark | span.med.pill | color=rgb(220, 182, 76); background-color=color(srgb 0.189412 0.183725 0.104706); border-top-color=color(srgb 0.347843 0.308431 0.150196); border-right-color=color(srgb 0.347843 0.308431 0.150196); border-bottom-color=color(srgb 0.347843 0.308431 0.150196); border-left-color=color(srgb 0.347843 0.308431 0.150196)
med | harbor light | span.med.pill | color=rgb(125, 86, 6); background-color=color(srgb 0.910196 0.893922 0.850196); border-top-color=color(srgb 0.811373 0.762941 0.655686); border-right-color=color(srgb 0.811373 0.762941 0.655686); border-bottom-color=color(srgb 0.811373 0.762941 0.655686); border-left-color=color(srgb 0.811373 0.762941 0.655686)
med | harbor dark | span.med.pill | color=rgb(219, 179, 78); background-color=color(srgb 0.17549 0.178627 0.135882); border-top-color=color(srgb 0.336275 0.301765 0.175882); border-right-color=color(srgb 0.336275 0.301765 0.175882); border-bottom-color=color(srgb 0.336275 0.301765 0.175882); border-left-color=color(srgb 0.336275 0.301765 0.175882)
med | aubergine light | span.med.pill | color=rgb(111, 82, 16); background-color=color(srgb 0.908627 0.884902 0.852745); border-top-color=color(srgb 0.797255 0.752353 0.666863); border-right-color=color(srgb 0.797255 0.752353 0.666863); border-bottom-color=color(srgb 0.797255 0.752353 0.666863); border-left-color=color(srgb 0.797255 0.752353 0.666863)
med | aubergine dark | span.med.pill | color=rgb(224, 180, 95); background-color=color(srgb 0.205098 0.162549 0.129216); border-top-color=color(srgb 0.363529 0.290392 0.186471); border-right-color=color(srgb 0.363529 0.290392 0.186471); border-bottom-color=color(srgb 0.363529 0.290392 0.186471); border-left-color=color(srgb 0.363529 0.290392 0.186471)
med | press light | span.med.pill | color=rgb(122, 86, 6); background-color=color(srgb 0.898431 0.867255 0.803529); border-top-color=color(srgb 0.799608 0.742549 0.62); border-right-color=color(srgb 0.799608 0.742549 0.62); border-bottom-color=color(srgb 0.799608 0.742549 0.62); border-left-color=color(srgb 0.799608 0.742549 0.62)
med | press dark | span.med.pill | color=rgb(217, 171, 82); background-color=color(srgb 0.224314 0.183922 0.108235); border-top-color=color(srgb 0.371765 0.298431 0.158431); border-right-color=color(srgb 0.371765 0.298431 0.158431); border-bottom-color=color(srgb 0.371765 0.298431 0.158431); border-left-color=color(srgb 0.371765 0.298431 0.158431)
mermaid | paper light | div.mermaid | color=rgb(26, 26, 24); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=19px; font-weight=400; line-height=32.68px; text-align=center; display=flex; max-width=100%; min-height=0px; justify-content=safe center
mermaid | paper dark | div.mermaid | color=rgb(234, 230, 218)
mermaid | slate light | div.mermaid | color=rgb(20, 23, 28)
mermaid | slate dark | div.mermaid | color=rgb(230, 234, 241)
mermaid | ink light | div.mermaid | color=rgb(13, 13, 13)
mermaid | ink dark | div.mermaid | color=rgb(245, 245, 245)
mermaid | sage light | div.mermaid | color=rgb(22, 26, 19)
mermaid | sage dark | div.mermaid | color=rgb(228, 234, 217)
mermaid | harbor light | div.mermaid | color=rgb(17, 24, 32)
mermaid | harbor dark | div.mermaid | color=rgb(223, 232, 237)
mermaid | aubergine light | div.mermaid | color=rgb(25, 19, 25)
mermaid | aubergine dark | div.mermaid | color=rgb(235, 226, 234)
mermaid | press light | div.mermaid | color=rgb(28, 26, 23)
mermaid | press dark | div.mermaid | color=rgb(237, 228, 211)
metric | paper light | div.metric | color=rgb(26, 26, 24); background-color=rgb(242, 238, 227); border-top-color=color(srgb 0.876431 0.87302 0.858353); border-right-color=color(srgb 0.876431 0.87302 0.858353); border-bottom-color=color(srgb 0.876431 0.87302 0.858353); border-left-color=color(srgb 0.876431 0.87302 0.858353); font-family="Source Serif 4", Charter, "Bitstream Charter", "Iowan Old Style", "Palatino Linotype", Palatino, Georgia, serif; font-size=19px; font-weight=400; line-height=32.68px; display=block; padding-top=12.8px; padding-right=14.4px; padding-bottom=12.8px; padding-left=14.4px; border-top-width=1px; border-right-width=1px; border-bottom-width=1px; border-left-width=1px; border-top-style=solid; border-right-style=solid; border-bottom-style=solid; border-left-style=solid; border-top-left-radius=10px; border-top-right-radius=10px; border-bottom-right-radius=10px; border-bottom-left-radius=10px
metric | paper dark | div.metric | color=rgb(234, 230, 218); background-color=rgb(31, 29, 21); border-top-color=color(srgb 0.197765 0.192314 0.162314); border-right-color=color(srgb 0.197765 0.192314 0.162314); border-bottom-color=color(srgb 0.197765 0.192314 0.162314); border-left-color=color(srgb 0.197765 0.192314 0.162314)
metric | slate light | div.metric | color=rgb(20, 23, 28); background-color=rgb(240, 243, 248); border-top-color=color(srgb 0.880196 0.881725 0.884275); border-right-color=color(srgb 0.880196 0.881725 0.884275); border-bottom-color=color(srgb 0.880196 0.881725 0.884275); border-left-color=color(srgb 0.880196 0.881725 0.884275)
metric | slate dark | div.metric | color=rgb(230, 234, 241); background-color=rgb(26, 31, 39); border-top-color=color(srgb 0.182078 0.197765 0.221804); border-right-color=color(srgb 0.182078 0.197765 0.221804); border-bottom-color=color(srgb 0.182078 0.197765 0.221804); border-left-color=color(srgb 0.182078 0.197765 0.221804)
metric | ink light | div.metric | color=rgb(13, 13, 13); background-color=rgb(233, 233, 233); border-top-color=color(srgb 0.876627 0.876627 0.876627); border-right-color=color(srgb 0.876627 0.876627 0.876627); border-bottom-color=color(srgb 0.876627 0.876627 0.876627); border-left-color=color(srgb 0.876627 0.876627 0.876627)
metric | ink dark | div.metric | color=rgb(245, 245, 245); background-color=rgb(24, 25, 27); border-top-color=color(srgb 0.176078 0.17949 0.182902); border-right-color=color(srgb 0.176078 0.17949 0.182902); border-bottom-color=color(srgb 0.176078 0.17949 0.182902); border-left-color=color(srgb 0.176078 0.17949 0.182902)
metric | sage light | div.metric | color=rgb(22, 26, 19); background-color=rgb(232, 237, 225); border-top-color=color(srgb 0.867569 0.876431 0.852392); border-right-color=color(srgb 0.867569 0.876431 0.852392); border-bottom-color=color(srgb 0.867569 0.876431 0.852392); border-left-color=color(srgb 0.867569 0.876431 0.852392)
metric | sage dark | div.metric | color=rgb(228, 234, 217); background-color=rgb(25, 32, 26); border-top-color=color(srgb 0.177647 0.197765 0.172039); border-right-color=color(srgb 0.177647 0.197765 0.172039); border-bottom-color=color(srgb 0.177647 0.197765 0.172039); border-left-color=color(srgb 0.177647 0.197765 0.172039)
metric | harbor light | div.metric | color=rgb(17, 24, 32); background-color=rgb(228, 235, 240); border-top-color=color(srgb 0.86502 0.875412 0.882902); border-right-color=color(srgb 0.86502 0.875412 0.882902); border-bottom-color=color(srgb 0.86502 0.875412 0.882902); border-left-color=color(srgb 0.86502 0.875412 0.882902)
metric | harbor dark | div.metric | color=rgb(223, 232, 237); background-color=rgb(20, 29, 36); border-top-color=color(srgb 0.161451 0.193333 0.212941); border-right-color=color(srgb 0.161451 0.193333 0.212941); border-bottom-color=color(srgb 0.161451 0.193333 0.212941); border-left-color=color(srgb 0.161451 0.193333 0.212941)
metric | aubergine light | div.metric | color=rgb(25, 19, 25); background-color=rgb(238, 231, 238); border-top-color=color(srgb 0.875922 0.866039 0.875922); border-right-color=color(srgb 0.875922 0.866039 0.875922); border-bottom-color=color(srgb 0.875922 0.866039 0.875922); border-left-color=color(srgb 0.875922 0.866039 0.875922)
metric | aubergine dark | div.metric | color=rgb(235, 226, 234); background-color=rgb(29, 23, 29); border-top-color=color(srgb 0.194863 0.173216 0.194353); border-right-color=color(srgb 0.194863 0.173216 0.194353); border-bottom-color=color(srgb 0.194863 0.173216 0.194353); border-left-color=color(srgb 0.194863 0.173216 0.194353)
metric | press light | div.metric | color=rgb(28, 26, 23); background-color=rgb(238, 231, 218); border-top-color=color(srgb 0.860392 0.849137 0.830549); border-right-color=color(srgb 0.860392 0.849137 0.830549); border-bottom-color=color(srgb 0.860392 0.849137 0.830549); border-left-color=color(srgb 0.860392 0.849137 0.830549)
metric | press dark | div.metric | color=rgb(237, 228, 211); background-color=rgb(38, 33, 24); border-top-color=color(srgb 0.219765 0.201529 0.16898); border-right-color=color(srgb 0.219765 0.201529 0.16898); border-bottom-color=color(srgb 0.219765 0.201529 0.16898); border-left-color=color(srgb 0.219765 0.201529 0.16898)
metric-grid | paper light | div.metric-grid | color=rgb(26, 26, 24); font-family="Source Serif 4", Charter, "Bitstream Charter", "Iowan Old Style", "Palatino Linotype", Palatino, Georgia, serif; font-size=19px; font-weight=400; line-height=32.68px; display=grid; margin-top=22px; margin-bottom=22px; column-gap=11.2px; row-gap=11.2px; grid-template-columns=170px 170px 170px 170px 170px
metric-grid | paper dark | div.metric-grid | color=rgb(234, 230, 218)
metric-grid | slate light | div.metric-grid | color=rgb(20, 23, 28)
metric-grid | slate dark | div.metric-grid | color=rgb(230, 234, 241)
metric-grid | ink light | div.metric-grid | color=rgb(13, 13, 13)
metric-grid | ink dark | div.metric-grid | color=rgb(245, 245, 245)
metric-grid | sage light | div.metric-grid | color=rgb(22, 26, 19)
metric-grid | sage dark | div.metric-grid | color=rgb(228, 234, 217)
metric-grid | harbor light | div.metric-grid | color=rgb(17, 24, 32)
metric-grid | harbor dark | div.metric-grid | color=rgb(223, 232, 237)
metric-grid | aubergine light | div.metric-grid | color=rgb(25, 19, 25)
metric-grid | aubergine dark | div.metric-grid | color=rgb(235, 226, 234)
metric-grid | press light | div.metric-grid | color=rgb(28, 26, 23)
metric-grid | press dark | div.metric-grid | color=rgb(237, 228, 211)
mnum | paper light | span.mnum | color=oklch(0.499418 0.146858 33.3477); font-family="JetBrains Mono", ui-monospace, "SF Mono", SFMono-Regular, Menlo, Consolas, "Liberation Mono", monospace; font-size=14.08px; font-weight=700; line-height=24.2176px; display=block
mnum | paper dark | span.mnum | color=oklch(0.757751 0.101214 39.1914)
mnum | slate light | span.mnum | color=oklch(0.43736 0.193086 277.583)
mnum | slate dark | span.mnum | color=oklch(0.801275 0.09737 276.275)
mnum | ink light | span.mnum | color=oklch(0.404849 0.132559 259.77)
mnum | ink dark | span.mnum | color=oklch(0.823498 0.0879101 261.802)
mnum | sage light | span.mnum | color=oklch(0.432336 0.0868142 163.631)
mnum | sage dark | span.mnum | color=oklch(0.809508 0.121133 160.847)
mnum | harbor light | span.mnum | color=oklch(0.432492 0.0738736 217.305)
mnum | harbor dark | span.mnum | color=oklch(0.791639 0.0999238 208.5)
mnum | aubergine light | span.mnum | color=oklch(0.442656 0.148251 348.987)
mnum | aubergine dark | span.mnum | color=oklch(0.790447 0.107073 342.846)
mnum | press light | span.mnum | color=oklch(0.469491 0.14072 37.3824)
mnum | press dark | span.mnum | color=oklch(0.75735 0.110947 41.5668)
module | paper light | section.module | color=rgb(26, 26, 24); font-family="Source Serif 4", Charter, "Bitstream Charter", "Iowan Old Style", "Palatino Linotype", Palatino, Georgia, serif; font-size=19px; font-weight=400; line-height=32.68px; display=block; min-height=0px; margin-top=45px; margin-bottom=45px
module | paper dark | section.module | color=rgb(234, 230, 218)
module | slate light | section.module | color=rgb(20, 23, 28)
module | slate dark | section.module | color=rgb(230, 234, 241)
module | ink light | section.module | color=rgb(13, 13, 13)
module | ink dark | section.module | color=rgb(245, 245, 245)
module | sage light | section.module | color=rgb(22, 26, 19)
module | sage dark | section.module | color=rgb(228, 234, 217)
module | harbor light | section.module | color=rgb(17, 24, 32)
module | harbor dark | section.module | color=rgb(223, 232, 237)
module | aubergine light | section.module | color=rgb(25, 19, 25)
module | aubergine dark | section.module | color=rgb(235, 226, 234)
module | press light | section.module | color=rgb(28, 26, 23)
module | press dark | section.module | color=rgb(237, 228, 211)
module-h | paper light | div.module-h | color=rgb(26, 26, 24); border-bottom-color=color(srgb 0.547059 0.545098 0.533333); font-family="Source Serif 4", Charter, "Bitstream Charter", "Iowan Old Style", "Palatino Linotype", Palatino, Georgia, serif; font-size=19px; font-weight=400; line-height=32.68px; display=flex; min-height=0px; padding-bottom=7.2px; border-bottom-width=1px; border-bottom-style=solid; column-gap=12px; row-gap=12px; align-items=baseline
module-h | paper dark | div.module-h | color=rgb(234, 230, 218); border-bottom-color=color(srgb 0.503922 0.494118 0.456863)
module-h | slate light | div.module-h | color=rgb(20, 23, 28); border-bottom-color=color(srgb 0.539216 0.545098 0.554902)
module-h | slate dark | div.module-h | color=rgb(230, 234, 241); border-bottom-color=color(srgb 0.488235 0.503922 0.529412)
module-h | ink light | div.module-h | color=rgb(13, 13, 13); border-bottom-color=color(srgb 0.52549 0.52549 0.52549)
module-h | ink dark | div.module-h | color=rgb(245, 245, 245); border-bottom-color=color(srgb 0.509804 0.511765 0.513726)
module-h | sage light | div.module-h | color=rgb(22, 26, 19); border-bottom-color=color(srgb 0.535294 0.547059 0.521569)
module-h | sage dark | div.module-h | color=rgb(228, 234, 217); border-bottom-color=color(srgb 0.482353 0.503922 0.460784)
module-h | harbor light | div.module-h | color=rgb(17, 24, 32); border-bottom-color=color(srgb 0.52549 0.543137 0.560784)
module-h | harbor dark | div.module-h | color=rgb(223, 232, 237); border-bottom-color=color(srgb 0.464706 0.498039 0.517647)
module-h | aubergine light | div.module-h | color=rgb(25, 19, 25); border-bottom-color=color(srgb 0.545098 0.529412 0.545098)
module-h | aubergine dark | div.module-h | color=rgb(235, 226, 234); border-bottom-color=color(srgb 0.503922 0.476471 0.501961)
module-h | press light | div.module-h | color=rgb(28, 26, 23); border-bottom-color=color(srgb 0.541176 0.531373 0.515686)
module-h | press dark | div.module-h | color=rgb(237, 228, 211); border-bottom-color=color(srgb 0.521569 0.496078 0.44902)
note-sm | paper light | p.note-sm | color=rgb(99, 99, 91); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=13.12px; font-weight=400; line-height=19.68px; display=block; min-height=0px; margin-top=4px; margin-bottom=10px
note-sm | paper dark | p.note-sm | color=rgb(154, 148, 134)
note-sm | slate light | p.note-sm | color=rgb(95, 103, 116)
note-sm | slate dark | p.note-sm | color=rgb(138, 146, 160)
note-sm | ink light | p.note-sm | color=rgb(88, 88, 88)
note-sm | ink dark | p.note-sm | color=rgb(154, 154, 154)
note-sm | sage light | p.note-sm | color=rgb(94, 101, 87)
note-sm | sage dark | p.note-sm | color=rgb(139, 148, 126)
note-sm | harbor light | p.note-sm | color=rgb(90, 102, 112)
note-sm | harbor dark | p.note-sm | color=rgb(131, 145, 155)
note-sm | aubergine light | p.note-sm | color=rgb(101, 92, 101)
note-sm | aubergine dark | p.note-sm | color=rgb(148, 135, 152)
note-sm | press light | p.note-sm | color=rgb(107, 97, 84)
note-sm | press dark | p.note-sm | color=rgb(151, 141, 123)
note-sm | paper light | span.note-sm | color=rgb(99, 99, 91); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=13.12px; font-weight=400; line-height=19.68px; text-align=left; display=inline; min-height=0px; margin-top=4px; margin-bottom=10px
note-sm | paper dark | span.note-sm | color=rgb(154, 148, 134)
note-sm | slate light | span.note-sm | color=rgb(95, 103, 116)
note-sm | slate dark | span.note-sm | color=rgb(138, 146, 160)
note-sm | ink light | span.note-sm | color=rgb(88, 88, 88)
note-sm | ink dark | span.note-sm | color=rgb(154, 154, 154)
note-sm | sage light | span.note-sm | color=rgb(94, 101, 87)
note-sm | sage dark | span.note-sm | color=rgb(139, 148, 126)
note-sm | harbor light | span.note-sm | color=rgb(90, 102, 112)
note-sm | harbor dark | span.note-sm | color=rgb(131, 145, 155)
note-sm | aubergine light | span.note-sm | color=rgb(101, 92, 101)
note-sm | aubergine dark | span.note-sm | color=rgb(148, 135, 152)
note-sm | press light | span.note-sm | color=rgb(107, 97, 84)
note-sm | press dark | span.note-sm | color=rgb(151, 141, 123)
numbered | paper light | div.ds-demo.numbered.wide | color=rgb(26, 26, 24); font-family="Source Serif 4", Charter, "Bitstream Charter", "Iowan Old Style", "Palatino Linotype", Palatino, Georgia, serif; font-size=19px; font-weight=400; line-height=32.68px; display=block; margin-top=29px; margin-bottom=29px
numbered | paper dark | div.ds-demo.numbered.wide | color=rgb(234, 230, 218)
numbered | slate light | div.ds-demo.numbered.wide | color=rgb(20, 23, 28)
numbered | slate dark | div.ds-demo.numbered.wide | color=rgb(230, 234, 241)
numbered | ink light | div.ds-demo.numbered.wide | color=rgb(13, 13, 13)
numbered | ink dark | div.ds-demo.numbered.wide | color=rgb(245, 245, 245)
numbered | sage light | div.ds-demo.numbered.wide | color=rgb(22, 26, 19)
numbered | sage dark | div.ds-demo.numbered.wide | color=rgb(228, 234, 217)
numbered | harbor light | div.ds-demo.numbered.wide | color=rgb(17, 24, 32)
numbered | harbor dark | div.ds-demo.numbered.wide | color=rgb(223, 232, 237)
numbered | aubergine light | div.ds-demo.numbered.wide | color=rgb(25, 19, 25)
numbered | aubergine dark | div.ds-demo.numbered.wide | color=rgb(235, 226, 234)
numbered | press light | div.ds-demo.numbered.wide | color=rgb(28, 26, 23)
numbered | press dark | div.ds-demo.numbered.wide | color=rgb(237, 228, 211)
